treatment_id,drug_name,cohens_d,p_value,n_del,n_intact,median_sens_del,median_sens_intact,fdr
BRD:BRD-K79337272-001-01-6,,-0.0583,0.807022475421667,146,225,0.1873,0.2005,0.9757741786371151
BRD:BRD-K79404599-001-09-3,,0.0388,0.9470099593829041,162,274,-0.1467,-0.1437,0.9934255300895037
BRD:BRD-K79425933-001-09-3,,0.0311,0.8320819754175897,160,273,0.2169,0.2121,0.978965487899754
BRD:BRD-K79437791-001-05-7,,-0.1043,0.15629448007632799,160,272,0.2579,0.3103,0.7548470884342712
BRD:BRD-K79450420-001-01-8,,-0.0509,0.9920650369678755,159,261,-0.0319,-0.0597,0.9983132905153197
BRD:BRD-K79450420-001-02-6,,-0.1789,0.044810240633936585,158,261,0.1077,0.1804,0.624767010070697
BRD:BRD-K79501723-001-04-6,,0.0176,0.7077833025958848,160,269,0.1068,0.1154,0.9513963729232545
BRD:BRD-K79511609-001-20-0,,0.1164,0.41500245573094907,146,226,0.1618,0.1443,0.8927231439185629
BRD:BRD-K79555887-001-01-0,,-0.1755,0.2306842632488676,160,273,-0.0024,0.0277,0.8103187519191987
BRD:BRD-K79584249-001-01-3,,-0.3802,0.013038167162083128,160,273,0.0024,0.1682,0.5244579789804245
BRD:BRD-K79595931-312-01-3,,-0.2134,0.049488355871687005,160,269,-0.1183,-0.0217,0.627133380478412
BRD:BRD-K79602928-003-19-9,,0.002,0.8711058660357857,160,269,0.1287,0.1362,0.9852119206041248
BRD:BRD-K79608170-001-02-1,,0.0712,0.30905376395984874,146,225,-0.031,-0.0663,0.8600727921383456
BRD:BRD-K79612754-001-19-1,,0.1567,0.1572244644643067,150,258,0.1262,0.0421,0.7548470884342712
BRD:BRD-K79612754-001-21-7,,-0.2732,0.011931841960170678,162,274,-0.3984,-0.315,0.5244579789804245
BRD:BRD-K79633074-001-01-8,,0.0899,0.5596994185521225,160,275,-0.2228,-0.2005,0.9329961501918992
BRD:BRD-K79684402-300-02-8,,-0.1073,0.5660628614599287,142,240,0.1811,0.2431,0.9329961501918992
BRD:BRD-K79700588-001-09-7,,0.1713,0.0437909320502303,146,225,0.2736,0.2323,0.624767010070697
BRD:BRD-K79710622-001-02-9,,-0.0826,0.2536213816290167,158,261,0.0531,0.0934,0.8276312913543763
BRD:BRD-K79711234-001-18-3,,0.0898,0.3716333603394094,161,271,0.2365,0.2312,0.8857854282532284
BRD:BRD-K79743788-001-02-9,,0.0329,0.712038163477756,207,392,0.1269,0.1093,0.9534094123474586
BRD:BRD-K79753741-001-01-7,,0.0125,0.6642815696609501,160,273,0.1317,0.1354,0.9480017880698177
BRD:BRD-K79759585-048-04-8,,-0.1632,0.05505247175818986,160,269,0.1041,0.1711,0.6293035071348638
BRD:BRD-K79803033-300-01-3,,-0.2097,0.03393808973837399,159,261,-0.0015,0.063,0.614264563602898
BRD:BRD-K79821389-001-03-5,,-0.0445,0.6521847737353348,158,261,-2.2986,-2.1486,0.9453138419762234
BRD:BRD-K79856806-001-01-0,,0.0563,0.5984091655501798,146,225,0.089,0.0457,0.9329961501918992
BRD:BRD-K79878800-239-02-9,,-0.005,0.6209136373667625,208,393,0.1359,0.1241,0.9381405120722471
BRD:BRD-K79884267-001-01-4,,-0.0893,0.7631487296368099,160,271,-0.1363,-0.1598,0.9669303739940174
BRD:BRD-K79892937-001-02-5,,-0.1466,0.1511605402071433,161,272,0.0784,0.1287,0.7517140198448152
BRD:BRD-K79905821-004-03-6,,-0.1166,0.15165416316993494,160,269,-0.6157,-0.5427,0.7517140198448152
BRD:BRD-K79930101-300-03-7,,0.1902,0.01892561761778178,160,275,0.1404,-0.038,0.5611569590599924
BRD:BRD-K79966802-034-01-2,,0.0425,0.5772526947388894,160,272,-0.034,-0.0563,0.9329961501918992
BRD:BRD-K79989959-001-01-4,,-0.1552,0.08293358020373552,162,274,-0.2275,-0.1462,0.6768257326723128
BRD:BRD-K80021413-001-08-8,,0.0255,0.6122456133588746,146,225,0.1078,0.1224,0.9346603638138195
BRD:BRD-K80025777-001-01-4,,-0.0983,0.7037625025552953,160,272,0.2062,0.1935,0.9513963729232545
BRD:BRD-K80028314-303-02-6,,-0.1079,0.22128235823570075,160,275,-0.0098,0.037,0.8005797348987831
BRD:BRD-K80036624-001-04-0,,0.072,0.17790175692044574,161,272,0.1956,0.1435,0.7719857179720939
BRD:BRD-K80043866-236-01-1,,-0.1742,0.0688131152046081,162,274,0.0793,0.1474,0.6525088412763694
BRD:BRD-K80060353-303-03-9,,-0.2421,0.0526519117960798,150,258,-0.1679,-0.1207,0.6271797463553042
BRD:BRD-K80076813-001-08-8,,-0.0561,0.8328824606828401,158,261,0.0438,0.0487,0.978965487899754
BRD:BRD-K80082640-001-01-0,,-0.0306,0.9561463500680456,158,268,0.0687,0.089,0.9942277839682396
BRD:BRD-K80129304-001-08-1,,-0.1454,0.09274975449161942,158,268,-0.0539,-0.0085,0.6941449160493829
BRD:BRD-K80194255-001-01-9,,-0.1457,0.09217028141718801,146,226,0.215,0.2614,0.6915317246659741
BRD:BRD-K80262108-001-07-0,,-0.3652,0.00031078875919662076,160,273,0.113,0.2084,0.23447285277167276
BRD:BRD-K80267133-001-17-7,,-0.0515,0.9497392734327931,153,265,-0.095,-0.1001,0.9934255300895037
BRD:BRD-K80267133-001-19-3,,0.0397,0.5190822819145082,150,258,-0.121,-0.1534,0.9159350894826549
BRD:BRD-K80267133-325-22-9,,0.1073,0.5964648643211942,208,394,0.0193,-0.0018,0.9329961501918992
BRD:BRD-K80315159-051-02-0,,-0.0371,0.7654452554837209,160,269,0.0631,0.0225,0.9674286288266923
BRD:BRD-K80343549-001-02-6,,0.1407,0.16246235283826715,153,265,-0.5635,-0.6107,0.7580792308814568
BRD:BRD-K80353138-001-12-1,,-0.0672,0.44675911330634266,161,272,0.1309,0.1644,0.9002118889126125
BRD:BRD-K80353807-001-25-3,,0.0674,0.9319730708645427,159,261,0.0215,0.0177,0.9927947231070531
BRD:BRD-K80359953-001-01-3,,-0.0989,0.5798429052160505,159,261,0.0474,0.0221,0.9329961501918992
BRD:BRD-K80396088-001-12-0,,-0.0227,0.8526480577055272,153,265,-0.2056,-0.2108,0.9828903017082028
BRD:BRD-K80403280-001-02-1,,-0.0303,0.6983375312517335,146,226,0.1689,0.2011,0.9513793443728615
BRD:BRD-K80419150-001-02-4,,-0.1799,0.04358711759020469,159,261,-0.046,0.0149,0.624767010070697
BRD:BRD-K80431395-001-07-3,,0.1836,0.027632781350845362,150,258,0.2364,0.0472,0.5978867729719972
BRD:BRD-K80431395-001-09-9,,0.1494,0.07098339140419337,158,256,0.2847,0.1262,0.6543566797065838
BRD:BRD-K80451230-051-02-6,,-0.0072,0.7969050397669413,160,272,0.2589,0.2475,0.9735751623383382
BRD:BRD-K80480517-001-02-4,,-0.0946,0.40208387581801885,161,272,-0.8292,-0.7554,0.8889305931741535
BRD:BRD-K80528473-001-03-0,,0.0498,0.5461879567748005,207,391,-0.0411,-0.0715,0.9266950540585799
BRD:BRD-K80607346-001-01-1,,-0.0076,0.7838380943090786,159,261,-0.124,-0.1021,0.9705291631228559
BRD:BRD-K80608265-001-01-6,,-0.0791,0.5841538352176412,151,250,-0.0517,-0.0732,0.9329961501918992
BRD:BRD-K80639402-003-02-9,,-0.0342,0.7382552668971085,160,271,-0.2926,-0.2681,0.95864472408326
BRD:BRD-K80653534-001-01-7,,-0.1302,0.3262021662444953,157,272,0.1325,0.1143,0.8692950218332163
BRD:BRD-K80666802-003-01-0,,0.1529,0.10787562475613582,146,225,0.1846,0.126,0.7249029323868887
BRD:BRD-K80700417-001-04-2,,-0.0194,0.9889242056453807,160,274,-0.2614,-0.2681,0.9983132905153197
BRD:BRD-K80725821-300-02-9,,-0.0477,0.9400668235423498,160,273,0.0837,0.0388,0.9928820916017232
BRD:BRD-K80738081-001-46-8,,0.0388,0.9689287398234172,159,261,0.0567,0.0754,0.9953495554585865
BRD:BRD-K80762071-236-02-5,,0.0751,0.6155051468147987,159,261,0.0019,-0.014,0.9357390422401227
BRD:BRD-K80778372-001-02-5,,0.0634,0.5108439749881587,160,271,-0.3697,-0.4218,0.9136892800497427
BRD:BRD-K80859331-001-01-5,,0.1465,0.10936219049023432,158,261,-0.0436,-0.1358,0.7265996302397559
BRD:BRD-K80935598-001-01-1,,-0.1448,0.18915736772081915,161,272,0.1675,0.1997,0.7783653253556567
BRD:BRD-K81004638-001-01-7,,0.0765,0.486652291953228,146,226,0.0258,-0.0074,0.9065484396056017
BRD:BRD-K81016934-001-02-0,,-0.0442,0.9470625383822252,153,265,-0.4993,-0.5382,0.9934255300895037
BRD:BRD-K81026553-234-01-8,,-0.0823,0.4544740794274893,146,226,-0.1175,-0.1219,0.9014767234795572
BRD:BRD-K81044214-001-06-4,,-0.0645,0.39217216029687396,146,225,0.1202,0.153,0.8889305931741535
BRD:BRD-K81048131-001-03-9,,0.0591,0.6131041620657955,207,392,0.0079,-0.0205,0.9346603638138195
BRD:BRD-K81053848-001-01-0,,0.0834,0.3899827878846578,146,225,0.0849,0.0648,0.8889305931741535
BRD:BRD-K81062487-001-05-8,,-0.1506,0.23553337786241046,160,272,0.1533,0.1831,0.8144489374975833
BRD:BRD-K81074237-001-02-3,,-0.0528,0.6183645199590161,158,268,-0.4138,-0.399,0.9361638997818772
BRD:BRD-K81092066-311-01-6,,0.0813,0.5080238501369976,158,268,0.0626,0.0409,0.9132861907413856
BRD:BRD-K81101512-234-01-9,,0.1094,0.3209796678282151,160,269,0.1496,0.0765,0.867237077338777
BRD:BRD-K81128206-003-24-4,,0.1559,0.12422491848899128,162,274,0.218,0.1528,0.7482143664474096
BRD:BRD-K81130846-001-17-4,,-0.0458,0.477815813682652,160,272,0.3553,0.3993,0.9052344124341627
BRD:BRD-K81136890-003-01-6,,-0.0845,0.4524829543766814,159,269,-0.0491,0.0099,0.9014767234795572
BRD:BRD-K81144366-003-19-7,,0.1199,0.1773615018618211,160,274,-0.1021,-0.14,0.7719857179720939
BRD:BRD-K81197548-003-01-4,,-0.121,0.19184861164466294,161,272,-2.8151,-2.638,0.7808964435563936
BRD:BRD-K81225797-001-02-3,,-0.0213,0.7852383087599848,160,273,0.2213,0.2204,0.9706477546841975
BRD:BRD-K81272440-236-13-5,,-0.0182,0.7927583200019053,158,268,-0.0536,-0.0914,0.9725074964431684
BRD:BRD-K81316007-001-01-8,,0.0237,0.9530883113270149,160,271,-0.1868,-0.1389,0.9939752612870983
BRD:BRD-K81326768-001-04-0,,0.0313,0.8999814271331318,160,272,-0.038,-0.0103,0.9893008045651196
BRD:BRD-K81330143-001-04-8,,0.1059,0.42537267713728355,150,258,-0.5397,-0.6232,0.8933747224751486
BRD:BRD-K81332461-001-01-4,,-0.0121,0.8923640838140953,153,265,0.0582,0.079,0.9892676809800303
BRD:BRD-K81341251-001-02-9,,0.023,0.9931049544524975,208,393,-0.0499,-0.0608,0.9985462225281294
BRD:BRD-K81376179-001-04-8,,0.2145,0.011290365041103955,161,272,0.2587,0.1679,0.5244579789804245
BRD:BRD-K81405859-300-01-4,,-0.1746,0.06257036757644646,159,261,-0.2358,-0.0673,0.6408036136411335
BRD:BRD-K81418486-001-47-5,,0.1389,0.18437730724856094,150,258,-1.5901,-1.7645,0.7742925792594567
BRD:BRD-K81447180-003-21-4,,0.0005,0.7539083625858428,153,265,-0.0793,-0.053,0.9624461305683909
BRD:BRD-K81458380-001-04-9,,-0.1356,0.18812235047682402,153,265,-0.0992,-0.0623,0.7776896966668025
BRD:BRD-K81473043-001-14-6,,-0.0494,0.5956282877171598,150,258,-1.994,-1.97,0.9329961501918992
BRD:BRD-K81473089-003-26-1,,0.0135,0.8684954969757039,153,265,-0.1908,-0.1667,0.9852119206041248
BRD:BRD-K81528515-001-13-8,,0.0002,0.853330588777155,151,265,-0.1934,-0.2108,0.9828903017082028
BRD:BRD-K81548480-001-01-2,,-0.15,0.14506839936534047,160,273,-0.0915,-0.0513,0.7517140198448152
BRD:BRD-K81572616-001-01-9,,-0.077,0.6447552252575908,160,273,0.0706,0.0481,0.9453138419762234
BRD:BRD-K81613478-001-01-8,,-0.0758,0.37608937586094804,160,273,-0.9188,-0.8227,0.8871914810672753
BRD:BRD-K81614372-001-02-1,,-0.129,0.2754754390873122,146,225,0.1885,0.2408,0.8470271026027887
BRD:BRD-K81616657-001-01-4,,-0.0393,0.8145656686587374,159,261,0.0861,0.0823,0.9762395974438651
BRD:BRD-K81623406-004-08-3,,-0.1041,0.19900936012113912,160,272,0.2002,0.2519,0.7871461664492204
BRD:BRD-K81645297-236-01-1,,0.0372,0.4002118903593421,160,274,0.0383,0.0065,0.8889305931741535
BRD:BRD-K81645907-001-01-1,,-0.2724,0.01611913581482422,150,258,-0.983,-0.8519,0.5535915287649616
BRD:BRD-K81647657-001-04-3,,-0.2153,0.06599689118863247,160,275,-0.2087,-0.171,0.6508408849971276
BRD:BRD-K81672972-001-03-1,,-0.1315,0.3968950204209323,153,265,-0.2259,-0.2017,0.8889305931741535
BRD:BRD-K81689258-001-04-8,,0.0326,0.44735234967452897,207,392,-0.1442,-0.1893,0.9005528169722303
BRD:BRD-K81694556-003-01-9,,-0.1812,0.08264492882126506,153,265,-1.0541,-0.959,0.6752816687080503
BRD:BRD-K81728688-001-04-4,,0.1586,0.13878528454438274,160,271,0.0667,-0.0207,0.7497127982425101
BRD:BRD-K81729199-001-02-8,,-0.0852,0.4269484701430085,160,273,-0.0633,-0.0443,0.8947799399501454
BRD:BRD-K81779590-003-02-9,,-0.0848,0.3652481513038569,208,393,0.2305,0.2619,0.883915821681412
BRD:BRD-K81795818-019-01-4,,-0.1079,0.28938307776246497,158,268,0.0971,0.1738,0.8546108995939651
BRD:BRD-K81801188-001-02-8,,-0.2184,0.013391240085443186,161,272,-1.8185,-1.6043,0.5244579789804245
BRD:BRD-K81807412-001-10-6,,-0.0731,0.6195132998098982,158,268,-0.007,0.0048,0.9366827423172888
BRD:BRD-K81839095-001-25-1,,-0.1841,0.12877421737994138,150,258,-0.0603,-0.036,0.7497127982425101
BRD:BRD-K81839095-001-30-1,,-0.0776,0.39908438362860343,153,256,0.1988,0.2164,0.8889305931741535
BRD:BRD-K81855038-003-13-9,,-0.1265,0.2586771042891792,161,272,-0.4448,-0.4076,0.8331947536306546
BRD:BRD-K81876028-300-02-0,,0.0726,0.26622786284753575,161,271,0.1388,0.0916,0.8368922170068369
BRD:BRD-K81881550-001-03-9,,-0.0096,0.539050785754962,208,394,-0.0746,-0.0714,0.9242295418470508
BRD:BRD-K81916719-001-13-9,,-0.0824,0.4154147956300177,153,265,-0.8436,-0.8365,0.8927231439185629
BRD:BRD-K81935556-001-02-9,,-0.0318,0.7407256747669171,207,392,0.0016,-0.0323,0.9589427734672876
BRD:BRD-K81957469-001-01-0,,-0.2329,0.015292983235389492,160,274,-0.3611,-0.2419,0.5491221271029877
BRD:BRD-K81981783-236-02-9,,-0.0766,0.31276640689426494,159,261,-0.0148,0.0449,0.8627015016625914
BRD:BRD-K81993098-003-15-0,,0.0036,0.9685166282754905,207,392,-0.0697,-0.082,0.9953495554585865
BRD:BRD-K82002057-001-01-2,,-0.152,0.13987178213942533,160,273,0.0704,0.1308,0.7497127982425101
BRD:BRD-K82027074-001-07-5,,-0.0181,0.6875573338044071,160,275,0.0649,0.0954,0.9513793443728615
BRD:BRD-K82028950-300-02-9,,-0.1395,0.14772155560731887,160,273,-0.5868,-0.5184,0.7517140198448152
BRD:BRD-K82036761-003-20-3,,0.0582,0.6692586017987527,160,274,-0.015,-0.0598,0.9480017880698177
BRD:BRD-K82091397-001-03-0,,0.0102,0.8492357057501898,160,271,-0.4336,-0.3921,0.9828903017082028
BRD:BRD-K82103381-003-09-4,,0.0191,0.8592292001661809,159,261,0.0032,-0.0338,0.9850521568749763
BRD:BRD-K82104468-001-05-0,,-0.0619,0.6944130001811835,162,274,-0.2901,-0.2735,0.9513793443728615
BRD:BRD-K82118441-001-03-7,,0.2654,0.018679524917393633,158,261,-0.0779,-0.1185,0.5587399744013337
BRD:BRD-K82122102-323-01-1,,-0.2112,0.04974755205604495,158,268,-0.6083,-0.5429,0.627133380478412
BRD:BRD-K82135108-001-04-3,,-0.2422,0.012283367614731677,160,274,-2.1512,-1.7816,0.5244579789804245
BRD:BRD-K82142815-001-19-1,,-0.0759,0.5562631403798213,161,272,0.0687,0.0866,0.9328295191847336
BRD:BRD-K82143716-001-19-9,,-0.2291,0.03528736639694991,159,269,0.02,0.097,0.6157644673119234
BRD:BRD-K82164249-001-03-5,,0.0059,0.9126276052107841,160,272,0.3044,0.2858,0.9900649210308277
BRD:BRD-K82166906-236-02-8,,-0.034,0.7163546636293563,159,271,0.1223,0.101,0.9545154224405397
BRD:BRD-K82178523-001-01-6,,-0.0379,0.6234155462470632,146,225,0.0792,0.0764,0.9387872164598711
BRD:BRD-K82181219-001-04-3,,-0.0725,0.49212596147350973,161,272,-1.0207,-0.9732,0.907378047870014
BRD:BRD-K82225283-001-03-1,,0.0085,0.7285099508712802,153,265,0.0684,0.033,0.9570618450154166
BRD:BRD-K82234479-001-09-4,,-0.1064,0.2156701932977525,151,265,-0.0851,-0.032,0.7970810728086315
BRD:BRD-K82236108-001-04-9,,0.0841,0.2507235185409533,161,272,0.1988,0.1629,0.8276312913543763
BRD:BRD-K82236179-213-01-0,,-0.1018,0.5311817097490384,157,267,-0.1784,-0.2002,0.9218111126299802
BRD:BRD-K82239282-001-02-9,,0.0778,0.4095614383431516,208,394,0.1053,0.1269,0.8913309589768633
BRD:BRD-K82244583-001-01-3,,-0.1171,0.5699343234959167,153,265,-0.0379,-0.0234,0.9329961501918992
BRD:BRD-K82255054-001-15-9,,-0.0059,0.7587575427056072,161,272,-0.206,-0.2242,0.9651486914520557
BRD:BRD-K82266792-001-03-9,,0.0576,0.27201932372402216,207,392,0.1501,0.1044,0.8437542767417685
BRD:BRD-K82343404-003-02-4,,0.0071,0.8832050950506269,157,267,0.1827,0.1762,0.9870938244593582
BRD:BRD-K82357231-001-17-5,,0.0761,0.3595205479036425,162,273,-0.0939,-0.1136,0.883915821681412
BRD:BRD-K82381502-003-23-1,,-0.09,0.27306382676292373,162,274,0.1829,0.2198,0.8437542767417685
BRD:BRD-K82421491-001-02-6,,0.1026,0.14483438194111484,160,275,0.0586,-0.0149,0.7517140198448152
BRD:BRD-K82467063-001-02-7,,-0.09,0.8178703685861023,153,265,-0.0963,-0.1072,0.9762395974438651
BRD:BRD-K82484347-001-01-2,,-0.0823,0.9052871546140803,146,226,0.1738,0.1517,0.9900649210308277
BRD:BRD-K82484965-003-03-5,,-0.0878,0.36822995366144284,161,271,0.1639,0.1853,0.8850915916995977
BRD:BRD-K82522873-001-01-1,,-0.0606,0.41970749561702325,158,268,0.2772,0.302,0.8928351529790023
BRD:BRD-K82562631-236-04-6,,-0.0116,0.8678557504460197,160,272,0.2239,0.2029,0.9852119206041248
BRD:BRD-K82603084-408-01-1,,-0.0827,0.4671700057095307,158,268,-0.0473,-0.0334,0.9044487510828714
BRD:BRD-K82677201-001-01-6,,-0.0388,0.6400552403650022,160,274,-0.1452,-0.1171,0.944366597583304
BRD:BRD-K82687598-001-01-6,,-0.0825,0.5562488871003484,159,261,0.0804,0.0851,0.9328295191847336
BRD:BRD-K82731415-001-07-0,,0.0529,0.7470778382698935,160,269,0.0901,0.0535,0.9609127717091451
BRD:BRD-K82746043-001-15-1,,-0.0621,0.5975627377874304,160,274,-0.3033,-0.3148,0.9329961501918992
BRD:BRD-K82767007-001-01-1,,-0.0262,0.7777268887404711,158,268,0.0667,0.0465,0.9694850354597484
BRD:BRD-K82795137-001-26-2,,-0.1418,0.15114501782605863,153,265,-0.1563,-0.1228,0.7517140198448152
BRD:BRD-K82800842-001-01-9,,-0.0297,0.6258564890478941,160,269,-0.0605,-0.0611,0.9405855601228865
BRD:BRD-K82804538-001-01-0,,-0.1261,0.4010161879826155,146,226,-0.9907,-0.8713,0.8889305931741535
BRD:BRD-K82818427-001-02-2,,0.0849,0.4717456061375884,150,258,-0.1342,-0.1851,0.9046889649031461
BRD:BRD-K82818427-001-04-8,,0.0468,0.39041261684664086,160,273,-0.3071,-0.3351,0.8889305931741535
BRD:BRD-K82823076-001-02-6,,-0.0512,0.6887194183639725,160,273,0.239,0.2464,0.9513793443728615
BRD:BRD-K82823804-001-04-1,,-0.0297,0.732486067939089,160,269,-0.1558,-0.1013,0.9578129712746608
BRD:BRD-K82846253-001-15-4,,-0.2612,0.03876870908869152,150,262,-0.8386,-0.7069,0.6157644673119234
BRD:BRD-K82850175-001-01-1,,0.1249,0.19419774909771093,160,275,0.0886,0.0468,0.7816257951235669
BRD:BRD-K82861010-001-02-5,,0.0083,0.8290919190327384,140,246,-0.1438,-0.1574,0.9785086552788488
BRD:BRD-K82894950-001-01-0,,-0.0324,0.6779855509512069,146,226,-0.4498,-0.3926,0.9506236510750731
BRD:BRD-K82903013-001-01-4,,-0.0316,0.667041389453987,160,271,-0.048,-0.0163,0.9480017880698177
BRD:BRD-K82908348-001-01-9,,0.1075,0.329334631984479,159,261,-0.091,-0.129,0.8692950218332163
BRD:BRD-K82928847-001-04-7,,0.183,0.0685778766529298,158,268,-0.08,-0.139,0.6525088412763694
BRD:BRD-K82928892-001-02-5,,0.2685,0.011439554676614797,150,258,-0.2274,-0.3274,0.5244579789804245
BRD:BRD-K82941592-238-04-5,,-0.1541,0.11332599045330172,153,265,-0.0824,-0.0377,0.7311604163042784
BRD:BRD-K82941592-238-07-9,,0.1188,0.234312939119249,208,394,-0.0187,-0.0284,0.8140125935558553
BRD:BRD-K82960980-003-01-9,,-0.0223,0.6366488043234496,161,272,-0.0866,-0.0444,0.9430203893909466
BRD:BRD-K82960980-003-02-7,,-0.0106,0.9198941984922052,150,258,0.1698,0.1453,0.9906552906839133
BRD:BRD-K82967180-001-01-6,,-0.2348,0.015101514848626036,159,261,-1.6802,-1.4394,0.5483384268565282
BRD:BRD-K82967685-300-01-2,,-0.0926,0.5334305071814349,153,265,-0.2877,-0.2821,0.9235066659260436
BRD:BRD-K82983861-001-04-3,,0.1017,0.4001430770062737,160,273,-0.1239,-0.1441,0.8889305931741535
BRD:BRD-K83003151-057-02-4,,-0.1924,0.06114276172751558,150,258,-0.0798,0.0811,0.6396908353310181
BRD:BRD-K83020231-001-01-2,,0.1331,0.27500809450538855,146,226,0.3555,0.3244,0.8466407681697189
BRD:BRD-K83022601-001-01-0,,-0.0585,0.1679078943611112,160,269,-0.5367,-0.3672,0.7606952758298712
BRD:BRD-K83023055-001-02-7,,-0.0883,0.25077287064752785,160,273,0.2217,0.2712,0.8276312913543763
BRD:BRD-K83029223-001-01-3,,-0.0245,0.6916440138219193,158,261,-1.1852,-1.1632,0.9513793443728615
BRD:BRD-K83030136-001-02-9,,-0.0942,0.3546095263741156,208,394,-0.4998,-0.4607,0.8805440381323428
BRD:BRD-K83036479-001-09-2,,-0.1504,0.21028675238494154,160,270,0.1475,0.1947,0.7951388455311266
BRD:BRD-K83063356-003-02-5,,-0.0938,0.29526790612160003,160,273,-0.0377,-0.0013,0.8572422118606544
BRD:BRD-K83064458-001-23-0,,-0.119,0.3161049901063667,160,271,0.1361,0.1547,0.8642120062126177
BRD:BRD-K83114366-001-02-8,,-0.0644,0.5089537040861023,146,225,-0.1932,-0.168,0.9136892800497427
BRD:BRD-K83144676-001-09-5,,0.0412,0.44802809663012455,158,261,0.0621,0.0057,0.9006801710021856
BRD:BRD-K83146339-001-04-0,,-0.0488,0.567877257376316,207,392,0.0047,0.0268,0.9329961501918992
BRD:BRD-K83157152-001-02-9,,-0.0104,0.8997336398632003,206,393,0.0634,0.0445,0.9893008045651196
BRD:BRD-K83176916-001-01-4,,-0.1389,0.48200678116356765,146,225,0.0976,0.0926,0.9052344124341627
BRD:BRD-K83186168-001-01-8,,0.0506,0.29689051730199645,157,267,-0.0311,-0.0933,0.8572422118606544
BRD:BRD-K83189926-001-03-1,,0.0623,0.34763187169819754,160,275,-0.0442,-0.0905,0.877493965785386
BRD:BRD-K83192048-050-02-7,,0.026,0.8219310816309486,160,269,-0.0644,-0.0412,0.976419741802083
BRD:BRD-K83213911-001-08-9,,-0.1088,0.4148203254551601,207,392,0.0426,0.0361,0.8927231439185629
BRD:BRD-K83245588-001-01-4,,-0.0141,0.8861797375522125,159,269,-0.4046,-0.4239,0.9875221598065901
BRD:BRD-K83257731-003-23-5,,0.006,0.9066988346013873,161,272,-1.8892,-1.8088,0.9900649210308277
BRD:BRD-K83289131-003-01-0,,0.1178,0.19543224595871278,146,225,-4.1206,-4.4213,0.7824203714974408
BRD:BRD-K83322645-050-01-9,,-0.079,0.4801870260974723,161,272,0.1232,0.131,0.9052344124341627
BRD:BRD-K83335125-001-07-0,,-0.0339,0.6415141170381233,158,268,0.2435,0.2005,0.9452267887544665
BRD:BRD-K83354763-001-07-9,,-0.0345,0.9022064268263039,207,392,-0.0197,-0.0329,0.9900649210308277
BRD:BRD-K83359602-001-02-3,,-0.1173,0.18255119614540283,161,272,-0.0139,0.051,0.7732517915329289
BRD:BRD-K83405785-001-01-5,,-0.002,0.5734292149532492,157,267,0.0232,-0.014,0.9329961501918992
BRD:BRD-K83452553-001-07-9,,0.0791,0.1394822585246691,207,392,-0.0161,-0.0582,0.7497127982425101
BRD:BRD-K83459933-001-05-4,,-0.046,0.558963865429445,160,273,0.1062,0.131,0.9329961501918992
BRD:BRD-K83492904-001-01-9,,-0.016,0.7742043251952476,146,225,0.0311,0.0546,0.9691827743502455
BRD:BRD-K83508485-001-02-7,,0.1511,0.13146289926619228,158,268,0.0709,-0.033,0.7497127982425101
BRD:BRD-K83547600-001-02-9,,0.0051,0.5467073332472484,208,393,0.2214,0.123,0.9266950540585799
BRD:BRD-K83551379-001-01-8,,0.0348,0.630218375074441,147,250,-0.1847,-0.235,0.9420942450459833
BRD:BRD-K83551379-001-02-6,,0.1275,0.10350064650669465,158,268,0.1575,0.1062,0.7171116222249557
BRD:BRD-K83597974-003-22-2,,0.0097,0.8087404013226718,153,265,-0.1416,-0.144,0.9762395974438651
BRD:BRD-K83607951-001-02-2,,-0.0739,0.9476656674087364,160,273,-0.056,-0.0718,0.9934255300895037
BRD:BRD-K83631119-001-04-9,,0.0529,0.45931088919967544,208,393,-0.0784,-0.0711,0.9035202510899041
BRD:BRD-K83636919-001-04-8,,0.0369,0.5975963748463278,160,271,0.1088,0.089,0.9329961501918992
