cancer_type,gene,cohens_d,p_value,n_altered,n_wt,median_dep_altered,median_dep_wt,fdr,is_nrf2_pathway,is_priority
Pan-cancer (pooled),FAAP24,0.1671,0.26505664216727065,46,796,-0.3076,-0.3578,0.8269933270752271,False,False
Pan-cancer (pooled),CD40LG,0.1672,0.23113302116028256,46,796,0.1107,0.1003,0.8094621489111381,False,False
Pan-cancer (pooled),SLCO1C1,0.1672,0.184876866116508,46,796,0.1143,0.0935,0.780925108677292,False,False
Pan-cancer (pooled),CYLC2,0.1672,0.13495144994145858,46,796,0.1195,0.0887,0.7354881799029399,False,False
Pan-cancer (pooled),CEP70,0.1673,0.2693577551333538,46,796,0.0415,0.0277,0.8290517384430051,False,False
Pan-cancer (pooled),ZNF700,0.1674,0.1667792844253787,46,796,0.1213,0.092,0.7683469513580529,False,False
Pan-cancer (pooled),TNFRSF13C,0.1674,0.14311025850705494,46,796,0.063,0.0398,0.7444696655238927,False,False
Pan-cancer (pooled),WDFY2,0.1674,0.30784902402583736,46,796,0.0477,0.0354,0.8453355053303659,False,False
Pan-cancer (pooled),MFSD10,0.1674,0.1747611462025762,46,796,0.0144,-0.0011,0.774042856913233,False,False
Pan-cancer (pooled),AGR2,0.1674,0.3788158446168852,46,796,0.0503,0.032,0.876108855565857,False,False
Pan-cancer (pooled),KLHDC10,0.1675,0.5668537639429634,46,796,-0.0492,-0.043,0.9325962623134145,False,False
Pan-cancer (pooled),KCNK17,0.1675,0.26239260319959634,46,796,0.0095,-0.0055,0.8239544575726038,False,False
Pan-cancer (pooled),HHEX,0.1675,0.34533424088666853,46,796,-0.0151,-0.0346,0.8607434352708999,False,False
Pan-cancer (pooled),FAM163B,0.1675,0.13446385639052053,46,796,0.0732,0.0436,0.7348587043396597,False,False
Pan-cancer (pooled),CSN3,0.1675,0.35692946933901903,46,796,0.0697,0.0603,0.868890439252095,False,False
Pan-cancer (pooled),NIPAL4,0.1676,0.3096271107422679,46,796,0.1463,0.1295,0.8466633679375236,False,False
Pan-cancer (pooled),ANKRD30B,0.1677,0.6636377838726983,46,796,0.0216,0.025,0.9539593636861756,False,False
Pan-cancer (pooled),PSME4,0.1677,0.13625837992803091,46,796,-0.0116,-0.0402,0.7356968867767444,False,False
Pan-cancer (pooled),ZC3H15,0.1678,0.24502067559639928,46,796,0.0141,0.0045,0.8179977162761192,False,False
Pan-cancer (pooled),STX6,0.1678,0.09294956954297137,46,796,0.0896,0.0397,0.6959739706564783,False,False
Pan-cancer (pooled),ARK2N,0.1678,0.5546725590706785,46,796,0.0099,0.0016,0.9297830036720174,False,False
Pan-cancer (pooled),GATA2,0.1679,0.7150640863393527,46,796,0.0508,0.0541,0.9619056869704165,False,False
Pan-cancer (pooled),POU4F1,0.168,0.4366721425759863,46,796,0.076,0.0368,0.8919775209118369,False,False
Pan-cancer (pooled),OR10R2,0.1681,0.15232653594913992,41,773,0.0049,-0.0105,0.7546651302901862,False,False
Pan-cancer (pooled),ZNF224,0.1681,0.22085561612091098,46,796,0.0286,0.0098,0.8028880464106851,False,False
Pan-cancer (pooled),FCGR3A,0.1681,0.4015578983218945,46,776,0.0731,0.07,0.8821961634764598,False,False
Pan-cancer (pooled),FEN1,0.1681,0.24199653142497912,46,796,-0.7471,-0.9416,0.8170287714142913,False,False
Pan-cancer (pooled),ZNF846,0.1682,0.24124461626461335,46,796,0.1406,0.1151,0.8161806064605248,False,False
Pan-cancer (pooled),SPATA33,0.1682,0.29559191226108716,46,796,-0.0914,-0.0944,0.839067282816667,False,False
Pan-cancer (pooled),SPMIP2,0.1682,0.135440408791451,46,796,0.0906,0.06,0.7354881799029399,False,False
Pan-cancer (pooled),CSK,0.1683,0.12346915938986289,46,796,0.0135,-0.043,0.7304274157108649,False,False
Pan-cancer (pooled),CHRNA3,0.1683,0.29559191226108716,46,796,0.0991,0.0919,0.839067282816667,False,False
Pan-cancer (pooled),UBXN10,0.1683,0.2833860273507368,46,796,-0.0214,-0.0338,0.836032315201911,False,False
Pan-cancer (pooled),TNFAIP1,0.1684,0.30666739423065437,46,796,0.0083,-0.0086,0.8448076580042807,False,False
Pan-cancer (pooled),TRIM32,0.1684,0.14007024496500955,46,796,0.0487,0.0205,0.7411415043064971,False,False
Pan-cancer (pooled),ZNF322,0.1685,0.3914390955930859,46,796,-0.218,-0.2307,0.8813277778854373,False,False
Pan-cancer (pooled),SPOCK2,0.1686,0.5791617599343293,46,796,-0.0265,-0.0308,0.9352440127325701,False,False
Pan-cancer (pooled),RRS1,0.1687,0.2967449769416166,46,796,-1.3186,-1.3923,0.8396613826006198,False,False
Pan-cancer (pooled),RPAIN,0.1687,0.36084842499920067,46,796,-1.4904,-1.4501,0.8711663676571103,False,False
Pan-cancer (pooled),KRTAP10-2,0.1687,0.18788793593199504,41,773,0.1879,0.1434,0.7817553202213366,False,False
Pan-cancer (pooled),FGFBP3,0.1688,0.3684348705021405,46,796,-0.0879,-0.1121,0.8737476078526494,False,False
Pan-cancer (pooled),NOL9,0.1688,0.4863376207892245,46,796,-1.1975,-1.1908,0.9103531787735316,False,False
Pan-cancer (pooled),MAFB,0.1688,0.3980193681947706,46,796,0.1074,0.0991,0.8816592097184526,False,False
Pan-cancer (pooled),NRG1,0.1688,0.4989178477201841,46,796,0.149,0.141,0.9127737911917786,False,False
Pan-cancer (pooled),C7,0.1689,0.17795220288109825,46,796,0.1411,0.126,0.7761763439214237,False,False
Pan-cancer (pooled),IDO1,0.169,0.1481141988998974,46,796,0.1185,0.073,0.7490061696893732,False,False
Pan-cancer (pooled),FHIP2B,0.169,0.2203857015588393,46,796,0.051,0.0221,0.8028880464106851,False,False
Pan-cancer (pooled),SPCS3,0.1692,0.10708079775452059,46,796,-0.9079,-1.0029,0.7134289941393448,False,False
Pan-cancer (pooled),MAB21L3,0.1692,0.33523136789793173,46,796,0.0509,0.0223,0.8573276123582155,False,False
Pan-cancer (pooled),FBXW10B,0.1693,0.17097278788596215,41,753,-0.0572,-0.0845,0.7702434453418054,False,False
Pan-cancer (pooled),ACSS2,0.1693,0.20327855813057571,46,796,0.1851,0.1497,0.788468080477483,False,False
Pan-cancer (pooled),SH3BGRL2,0.1693,0.5128730223335061,46,796,0.0843,0.0773,0.9186221320010086,False,False
Pan-cancer (pooled),ARHGAP11A,0.1693,0.2958798967848857,46,796,-0.2638,-0.2825,0.839067282816667,False,False
Pan-cancer (pooled),PEX10,0.1693,0.2347968774996605,46,796,-0.0781,-0.1184,0.8122213515081044,False,False
Pan-cancer (pooled),SPATA2L,0.1693,0.24502067559639928,46,796,0.002,-0.0155,0.8179977162761192,False,False
Pan-cancer (pooled),KRT20,0.1694,0.1962815166805827,46,796,0.0328,0.0033,0.7848955481315771,False,False
Pan-cancer (pooled),EXOSC5,0.1695,0.3358571642520285,46,796,-0.8532,-0.87,0.8573276123582155,False,False
Pan-cancer (pooled),TBX2,0.1695,0.14828910280504573,46,796,-0.1199,-0.1586,0.7490061696893732,False,False
Pan-cancer (pooled),ARSD,0.1696,0.11290574276081994,46,796,0.2837,0.2395,0.7242511411435492,False,False
Pan-cancer (pooled),TBC1D21,0.1697,0.09078659447746104,46,796,0.073,0.0299,0.6921319836629907,False,False
Pan-cancer (pooled),BPNT2,0.1697,0.2030571868127765,46,796,0.0261,0.0023,0.788468080477483,False,False
Pan-cancer (pooled),CWC22,0.1698,0.30784902402583736,46,796,-1.3847,-1.4396,0.8453355053303659,False,False
Pan-cancer (pooled),FAM169A,0.1698,0.20129253419722992,46,796,-0.0504,-0.0578,0.7875575890662294,False,False
Pan-cancer (pooled),NRBP2,0.1698,0.34089058164334574,46,796,-0.0821,-0.0984,0.8597059099081339,False,False
Pan-cancer (pooled),ODAM,0.1698,0.26800854253355333,46,796,0.1242,0.1107,0.8290517384430051,False,False
Pan-cancer (pooled),ONECUT3,0.1698,0.16966707868776054,46,796,0.0655,0.0228,0.7702026298608188,False,False
Pan-cancer (pooled),WDR81,0.1699,0.5868637764646178,46,796,0.0342,0.0233,0.9365323665348904,False,False
Pan-cancer (pooled),CTLA4,0.1699,0.20195296349789293,46,796,0.0169,-0.0019,0.7882495839096034,False,False
Pan-cancer (pooled),MYO1B,0.17,0.07379108786959501,46,796,0.0498,0.0135,0.658282585368014,False,False
Pan-cancer (pooled),CUTA,0.17,0.1532507156574567,46,796,-0.1066,-0.1319,0.7564358905863641,False,False
Pan-cancer (pooled),TAS2R5,0.17,0.2748011731468363,46,796,0.0365,0.0286,0.8306458804485151,False,False
Pan-cancer (pooled),TMEM147,0.17,0.2715261767024638,46,796,-0.0781,-0.1109,0.8290517384430051,False,False
Pan-cancer (pooled),ERCC6L,0.17,0.34120676618151025,46,796,-0.1922,-0.221,0.8598278069759605,False,False
Pan-cancer (pooled),SOX9,0.1701,0.07853926344641954,46,796,-0.1778,-0.2266,0.6727990351070738,False,False
Pan-cancer (pooled),ZNF439,0.1701,0.2545116846155321,46,796,0.1076,0.0943,0.8213970848297507,False,False
Pan-cancer (pooled),ABCC6,0.1701,0.6408471000094773,17,210,-0.0248,-0.028,0.9481047318704569,False,False
Pan-cancer (pooled),FAM217A,0.1703,0.09503017353634993,46,796,0.1407,0.1212,0.6989278267761652,False,False
Pan-cancer (pooled),PLEKHA5,0.1703,0.18118643227455966,46,796,0.0666,0.037,0.7778363393481674,False,False
Pan-cancer (pooled),JMJD6,0.1703,0.1761519379693588,46,796,-0.3345,-0.4239,0.7758671230317048,False,False
Pan-cancer (pooled),TRAPPC12,0.1704,0.18220602364646876,46,796,0.0455,0.0119,0.7778363393481674,False,False
Pan-cancer (pooled),ZNF257,0.1704,0.43593724964495284,46,796,0.0699,0.0596,0.8919775209118369,False,False
Pan-cancer (pooled),PRAMEF14,0.1704,0.10260446263210671,41,752,-0.0468,-0.0998,0.7083783108299981,False,False
Pan-cancer (pooled),ERAP1,0.1704,0.36248925998687476,46,796,0.0185,-0.0057,0.8715826552873728,False,False
Pan-cancer (pooled),ZNF568,0.1705,0.26318986580534354,46,796,0.0811,0.0584,0.8247566381956685,False,False
Pan-cancer (pooled),SCARF2,0.1706,0.5245880926160623,46,796,-0.1303,-0.1195,0.922236285809668,False,False
Pan-cancer (pooled),GAN,0.1706,0.15687132145204938,46,796,-0.0286,-0.0638,0.7585190203214276,False,False
Pan-cancer (pooled),CTAGE9,0.1706,0.4109119149803815,41,753,-0.4753,-0.4979,0.8834040644232013,False,False
Pan-cancer (pooled),NFIB,0.1706,0.2550318998377671,46,796,0.0035,-0.0168,0.8213970848297507,False,False
Pan-cancer (pooled),EVI2B,0.1706,0.416723945377408,46,796,0.0398,0.0276,0.8861206193896004,False,False
Pan-cancer (pooled),NPVF,0.1707,0.21365239058206953,46,796,0.1664,0.1313,0.7969629738978757,False,False
Pan-cancer (pooled),IL22,0.1708,0.32716442813490865,46,796,0.0244,0.0178,0.854037758172521,False,False
Pan-cancer (pooled),RPA2,0.1708,0.30372648212426423,46,796,-1.5248,-1.5981,0.8443843413476697,False,False
Pan-cancer (pooled),YWHAB,0.1708,0.13658663410182267,46,796,0.0075,-0.0313,0.7356968867767444,False,False
Pan-cancer (pooled),TSPAN3,0.1708,0.13156684789620057,46,796,0.1428,0.1024,0.7348587043396597,False,False
Pan-cancer (pooled),TESPA1,0.1709,0.27893270789536384,46,796,0.0222,0.0122,0.8327576399053894,False,False
Pan-cancer (pooled),ABR,0.171,0.1838462111262189,46,796,0.0121,-0.0221,0.7793253928378797,False,False
Pan-cancer (pooled),G3BP2,0.171,0.4867281396809052,46,796,-0.046,-0.0568,0.9103531787735316,False,False
Pan-cancer (pooled),PTPDC1,0.171,0.26532406738963,46,796,0.026,0.0155,0.8271081106334242,False,False
Pan-cancer (pooled),SCAF11,0.1711,0.15414985306592643,46,796,-0.1595,-0.1824,0.7567686640284264,False,False
Pan-cancer (pooled),ZNF331,0.1711,0.34089058164334574,46,796,0.255,0.2362,0.8597059099081339,False,False
Pan-cancer (pooled),BTN3A1,0.1711,0.3111140220940579,46,796,0.0639,0.0539,0.847551736579847,False,False
Pan-cancer (pooled),ZNF530,0.1711,0.32043784482002347,46,796,0.0408,0.0354,0.8514808259379142,False,False
Pan-cancer (pooled),KCNK6,0.1711,0.37076335032137564,46,796,0.0783,0.0654,0.8745869027787903,False,False
Pan-cancer (pooled),CLTA,0.1711,0.1958501338782539,46,796,0.0497,0.0254,0.7848955481315771,False,False
Pan-cancer (pooled),FLI1,0.1711,0.6322647158949615,46,796,-0.0213,-0.0273,0.9464967958517745,False,False
Pan-cancer (pooled),PRAG1,0.1712,0.3250142764653692,46,796,0.1697,0.1457,0.853255832719594,False,False
Pan-cancer (pooled),RNF186,0.1712,0.3842435044452496,46,796,0.0855,0.0671,0.8792478223339276,False,False
Pan-cancer (pooled),ADPRH,0.1713,0.35530451420372244,46,796,-0.0569,-0.064,0.8685705854378933,False,False
Pan-cancer (pooled),COL4A3,0.1714,0.2006336816333989,46,796,0.0123,-0.0103,0.7875575890662294,False,False
Pan-cancer (pooled),RPLP1,0.1714,0.4381440674700444,46,796,-1.3442,-1.3455,0.8927074852191828,False,False
Pan-cancer (pooled),TESC,0.1714,0.2647894027169235,46,796,0.0803,0.0758,0.8267349434297677,False,False
Pan-cancer (pooled),SHROOM2,0.1714,0.28394605987282573,46,796,0.1118,0.0861,0.836032315201911,False,False
Pan-cancer (pooled),PKP4,0.1715,0.27534961723882667,46,796,-0.0069,-0.0212,0.8309145046633122,False,False
Pan-cancer (pooled),ZNF619,0.1715,0.6380434859493429,46,796,-0.0492,-0.049,0.9475423389169829,False,False
Pan-cancer (pooled),DNAJA2,0.1715,0.3579066858689406,46,796,0.019,0.0027,0.868890439252095,False,False
Pan-cancer (pooled),NIF3L1,0.1716,0.1791599656374676,46,796,-0.0319,-0.0644,0.7767847259223711,False,False
Pan-cancer (pooled),PRAMEF1,0.1716,0.3700349582510124,41,753,0.0152,0.0019,0.8745468147668437,False,False
Pan-cancer (pooled),MGAT4B,0.1716,0.31141196867110266,46,796,-0.0039,-0.0117,0.8477986193979036,False,False
Pan-cancer (pooled),LDB1,0.1716,0.1844640922633809,46,796,-0.1492,-0.2013,0.7797325880185485,False,False
Pan-cancer (pooled),EPS8,0.1717,0.42862764197247505,46,796,0.1115,0.1084,0.8902371993670161,False,False
Pan-cancer (pooled),OSBPL10,0.1717,0.3849252916915583,46,796,0.0137,0.0025,0.8792478223339276,False,False
Pan-cancer (pooled),LIPI,0.1718,0.19136250299129098,46,796,0.0199,-0.0097,0.782844532936628,False,False
Pan-cancer (pooled),METTL3,0.1718,0.270711621685365,46,796,-0.6262,-0.6913,0.8290517384430051,False,False
Pan-cancer (pooled),ZNF470,0.1718,0.19910248249739637,46,796,0.066,0.0423,0.786887064946179,False,False
Pan-cancer (pooled),PKN1,0.1718,0.4008098339409055,46,796,-0.0285,-0.0397,0.8821961634764598,False,False
Pan-cancer (pooled),IL20RA,0.1719,0.20461047709721947,46,796,0.0756,0.069,0.7895333004908014,False,False
Pan-cancer (pooled),NDUFA13,0.1719,0.3162046983336315,46,796,-0.3462,-0.394,0.8490366046451552,False,False
Pan-cancer (pooled),AK2,0.1719,0.22511719823828502,46,796,-0.2069,-0.246,0.8058647397905149,False,False
Pan-cancer (pooled),IQCC,0.1719,0.18405200096772645,46,796,-0.1712,-0.1974,0.779460658798371,False,False
Pan-cancer (pooled),STXBP5,0.172,0.5356171327369884,46,796,0.0509,0.0542,0.92445382684637,False,False
Pan-cancer (pooled),PAFAH1B2,0.172,0.27948675488530506,46,796,0.0916,0.06,0.8330247675944822,False,False
Pan-cancer (pooled),BRK1,0.172,0.34533424088666853,46,796,-0.2671,-0.2778,0.8607434352708999,False,False
Pan-cancer (pooled),EBI3,0.172,0.2701695164061073,46,796,-0.1788,-0.1857,0.8290517384430051,False,False
Pan-cancer (pooled),SLC35F2,0.1721,0.15650636852775396,46,796,-0.0729,-0.0982,0.7585190203214276,False,False
Pan-cancer (pooled),CALB2,0.1721,0.29501650644367694,46,796,0.1944,0.1719,0.839067282816667,False,False
Pan-cancer (pooled),CFHR2,0.1721,0.4475990737703409,46,795,0.0689,0.0641,0.8954478402070716,False,False
Pan-cancer (pooled),NIP7,0.1721,0.29790104622547053,46,796,-2.1699,-2.2295,0.8407003850346875,False,False
Pan-cancer (pooled),SERTAD4,0.1721,0.2958798967848857,46,796,0.0864,0.0631,0.839067282816667,False,False
Pan-cancer (pooled),LKAAEAR1,0.1722,0.42717432232543495,46,796,0.0193,0.0096,0.8899995441582976,False,False
Pan-cancer (pooled),PIP4K2B,0.1722,0.14672063664601126,46,796,-0.0126,-0.0322,0.7463397831771994,False,False
Pan-cancer (pooled),ADI1,0.1722,0.652361588070707,46,796,0.049,0.0518,0.9520582732819897,False,False
Pan-cancer (pooled),RTL8A,0.1722,0.2119876198960723,41,753,0.1535,0.1064,0.795883847442454,False,False
Pan-cancer (pooled),OR51A2,0.1723,0.3076474129369584,41,753,0.1379,0.1116,0.8453355053303659,False,False
Pan-cancer (pooled),QDPR,0.1723,0.455651578922323,46,796,0.0522,0.0452,0.8978338968852938,False,False
Pan-cancer (pooled),KIAA1210,0.1723,0.24705144529047762,46,796,0.0663,0.0616,0.8182185048725319,False,False
Pan-cancer (pooled),LYST,0.1724,0.584291168962858,46,796,-0.0419,-0.037,0.9365323665348904,False,False
Pan-cancer (pooled),JAM3,0.1724,0.5405561544983606,46,796,0.1292,0.1338,0.9262913232329992,False,False
Pan-cancer (pooled),MATR3,0.1725,0.08364450148348791,46,796,-0.2116,-0.272,0.681064031714753,False,False
Pan-cancer (pooled),BCL7A,0.1725,0.30109573417232516,46,796,-0.0814,-0.1038,0.8435855639756191,False,False
Pan-cancer (pooled),OR5D16,0.1726,0.14523205249698193,41,773,-0.0316,-0.0575,0.7452216181339156,False,False
Pan-cancer (pooled),OR5M11,0.1726,0.48904730094880156,41,773,-0.0819,-0.0852,0.9103531787735316,False,False
Pan-cancer (pooled),KRTAP9-1,0.1726,0.18200176569399362,46,796,0.0897,0.0736,0.7778363393481674,False,False
Pan-cancer (pooled),BTBD17,0.1727,0.4743159732144444,46,796,-0.1726,-0.175,0.9060601898859373,False,False
Pan-cancer (pooled),PCTP,0.1727,0.25037653401356397,46,796,0.0281,-0.0055,0.8194573399929587,False,False
Pan-cancer (pooled),MSI2,0.1727,0.29501650644367694,46,796,-0.1303,-0.1436,0.839067282816667,False,False
Pan-cancer (pooled),CAD,0.1727,0.5774566673570553,46,796,-0.386,-0.3467,0.9346791390485067,False,False
Pan-cancer (pooled),SIGLEC14,0.1728,0.48999799532772226,17,175,0.2941,0.2278,0.9103531787735316,False,False
Pan-cancer (pooled),SLC25A12,0.1729,0.06880388067181187,46,796,0.0464,0.0101,0.6547430479090917,False,False
Pan-cancer (pooled),IFT70A,0.173,0.2160824246689843,46,776,-0.0496,-0.1066,0.7986155523446413,False,False
Pan-cancer (pooled),SLCO1B3,0.1731,0.25529228452156605,46,796,0.0594,0.0481,0.8213970848297507,False,False
Pan-cancer (pooled),KANSL1L,0.1731,0.25712015210264205,46,796,0.1035,0.0866,0.8224703070999031,False,False
Pan-cancer (pooled),BMP2K,0.1731,0.16074236813669707,46,796,0.0206,-0.0058,0.7621024333842187,False,False
Pan-cancer (pooled),DEDD2,0.1731,0.3216540880297154,46,796,0.1006,0.0852,0.8514808259379142,False,False
Pan-cancer (pooled),THBS3,0.1731,0.4518939442477732,46,796,-0.1218,-0.1283,0.8969349473441245,False,False
Pan-cancer (pooled),RTCA,0.1731,0.4036120186093305,46,796,0.0284,0.0234,0.8821961634764598,False,False
Pan-cancer (pooled),COQ8A,0.1731,0.23999508254303137,46,796,0.0067,-0.0065,0.8157217092266146,False,False
Pan-cancer (pooled),ANO1,0.1732,0.31771230329407374,46,796,-0.0757,-0.1125,0.8502834791591098,False,False
Pan-cancer (pooled),FAM50A,0.1733,0.24325338470520197,46,796,-0.379,-0.5119,0.8179977162761192,False,False
Pan-cancer (pooled),ANTXR1,0.1733,0.22919565725505253,46,796,0.0382,0.0238,0.8080431243099384,False,False
Pan-cancer (pooled),POLR3GL,0.1733,0.27179806769027137,46,796,-0.0152,-0.0312,0.8290517384430051,False,False
Pan-cancer (pooled),PRKCZ,0.1733,0.18988356799145023,46,796,-0.1225,-0.1579,0.7823534599390382,False,False
Pan-cancer (pooled),TMEM98,0.1734,0.3072578330177931,46,796,0.0044,-0.0078,0.8453002514978806,False,False
Pan-cancer (pooled),CTDSP1,0.1734,0.14328062103189748,46,796,-0.0149,-0.0568,0.7444696655238927,False,False
Pan-cancer (pooled),LMBRD2,0.1734,0.1924240621964507,46,796,0.1093,0.1018,0.7834366340243281,False,False
Pan-cancer (pooled),TMEM50A,0.1735,0.27948675488530506,46,796,-0.0344,-0.0511,0.8330247675944822,False,False
Pan-cancer (pooled),PTRH2,0.1735,0.20283599111788508,46,796,-0.1099,-0.1334,0.788468080477483,False,False
Pan-cancer (pooled),TRIM9,0.1735,0.18799447553367932,46,796,-0.1939,-0.2358,0.7817553202213366,False,False
Pan-cancer (pooled),PDGFRL,0.1736,0.2066202386723398,46,796,0.0371,0.0168,0.7906332692346831,False,False
Pan-cancer (pooled),KIN,0.1736,0.37009713999765537,46,796,-1.2877,-1.2673,0.8745468147668437,False,False
Pan-cancer (pooled),ING2,0.1737,0.1443060653067957,46,796,0.0439,-0.0007,0.7451608324685891,False,False
Pan-cancer (pooled),BORCS6,0.1737,0.25764406418940133,46,796,0.0402,0.0153,0.8224703070999031,False,False
Pan-cancer (pooled),ANKRD11,0.1737,0.2930084988588594,46,796,-0.2469,-0.2729,0.839067282816667,False,False
Pan-cancer (pooled),RPS6KA3,0.1737,0.30080436855252624,46,796,-0.0989,-0.1147,0.8431644728021491,False,False
Pan-cancer (pooled),HOXB3,0.1738,0.2506335983295924,46,796,-0.0111,-0.0826,0.8194573399929587,False,False
Pan-cancer (pooled),HMG20B,0.1738,0.1706379609755312,46,796,0.075,0.0473,0.7702434453418054,False,False
Pan-cancer (pooled),SCGB1D4,0.1739,0.23701483341458207,46,796,0.0358,0.0164,0.8122922358480258,False,False
Pan-cancer (pooled),PLK5,0.1739,0.14776486395108843,46,796,0.0635,0.023,0.7488897047786791,False,False
Pan-cancer (pooled),CIPC,0.174,0.19714636982477673,46,796,0.0624,0.0484,0.7853880376201003,False,False
Pan-cancer (pooled),UFSP2,0.1741,0.2778268564197056,46,796,-0.1209,-0.1539,0.8323664766017947,False,False
Pan-cancer (pooled),LDHB,0.1741,0.30051319084633676,46,796,0.0291,0.021,0.8430072004170314,False,False
Pan-cancer (pooled),AJM1,0.1741,0.34981465553235624,46,796,-0.1781,-0.2054,0.8632709315098651,False,False
Pan-cancer (pooled),RCAN3,0.1742,0.26693252133290546,46,796,0.0574,0.0467,0.8290517384430051,False,False
Pan-cancer (pooled),ZNF665,0.1742,0.12809203459669605,46,796,-0.0016,-0.0232,0.7348587043396597,False,False
Pan-cancer (pooled),PLEKHJ1,0.1742,0.14040555050715356,46,796,-0.0882,-0.1183,0.7411415043064971,False,False
