drug_name,targets,pathway_id,pathway_name,raw_distance,z_score,p_value,proximity_score,significant
THIOPERAMIDE,HRH3,GO:0007409,axonogenesis,3.5,-0.2919,0.385191,0.0584,False
THIOPERAMIDE,HRH3,GO:0021987,cerebral cortex development,3.5,-0.3517,0.362545,0.0703,False
THIOPERAMIDE,HRH3,GO:0030182,neuron differentiation,3.5,0.095,0.537837,0.0,False
THIOPERAMIDE,HRH3,GO:0001764,neuron migration,3.5,0.64,0.738929,0.0,False
THIOPERAMIDE,HRH3,GO:0050804,modulation of chemical synaptic transmission,3.75,0.9286,0.823454,0.0,False
THIOPERAMIDE,HRH3,GO:0048699,generation of neurons,4.0,0.9313,0.824162,0.0,False
THIOPERAMIDE,HRH3,hsa04330,Notch signaling pathway,4.0,0.8006,0.78833,0.0,False
TOLTERODINE,CHRM4,R-HSA-112316,neuronal system,4.0,1.2533,0.89495,0.0,False
TOLTERODINE,CHRM4,GO:0007399,nervous system development,4.0,1.1796,0.880925,0.0,False
TOLTERODINE,CHRM4,GO:0007268,chemical synaptic transmission,3.75,0.9186,0.820859,0.0,False
TOLTERODINE,CHRM4,hsa04728,dopaminergic synapse,3.0,-0.1302,0.448207,0.026,False
TOLTERODINE,CHRM4,GO:0007409,axonogenesis,4.0,0.8351,0.798157,0.0,False
TOLTERODINE,CHRM4,GO:0021987,cerebral cortex development,4.0,0.55,0.708854,0.0,False
TOLTERODINE,CHRM4,GO:0030182,neuron differentiation,3.75,0.6742,0.749896,0.0,False
TOLTERODINE,CHRM4,GO:0001764,neuron migration,3.0,-0.2296,0.409208,0.0459,False
TOLTERODINE,CHRM4,GO:0050804,modulation of chemical synaptic transmission,3.75,0.9286,0.823454,0.0,False
TOLTERODINE,CHRM4,GO:0048699,generation of neurons,4.0,0.9313,0.824162,0.0,False
TOLTERODINE,CHRM4,hsa04330,Notch signaling pathway,4.0,0.8006,0.78833,0.0,False
TP-030-1,GABRA1,R-HSA-112316,neuronal system,3.4286,-0.0653,0.47398,0.0131,False
TP-030-1,GABRA1,GO:0007399,nervous system development,4.0,1.1796,0.880925,0.0,False
TP-030-1,GABRA1,GO:0007268,chemical synaptic transmission,3.375,0.0398,0.515889,0.0,False
TP-030-1,GABRA1,hsa04728,dopaminergic synapse,2.6667,-0.7622,0.222971,0.1524,False
TP-030-1,GABRA1,GO:0007409,axonogenesis,4.25,1.3985,0.919022,0.0,False
TP-030-1,GABRA1,GO:0021987,cerebral cortex development,4.5,1.4517,0.926714,0.0,False
TP-030-1,GABRA1,GO:0030182,neuron differentiation,3.75,0.6742,0.749896,0.0,False
TP-030-1,GABRA1,GO:0001764,neuron migration,4.0,1.5097,0.934437,0.0,False
TP-030-1,GABRA1,GO:0050804,modulation of chemical synaptic transmission,3.0,-0.5627,0.286808,0.1125,False
TP-030-1,GABRA1,GO:0048699,generation of neurons,4.3333,1.65,0.950526,0.0,False
TP-030-1,GABRA1,hsa04330,Notch signaling pathway,3.0,-0.8006,0.21167,0.1601,False
TP-030-2,GABRA1,R-HSA-112316,neuronal system,3.4286,-0.0653,0.47398,0.0131,False
TP-030-2,GABRA1,GO:0007399,nervous system development,4.0,1.1796,0.880925,0.0,False
TP-030-2,GABRA1,GO:0007268,chemical synaptic transmission,3.375,0.0398,0.515889,0.0,False
TP-030-2,GABRA1,hsa04728,dopaminergic synapse,2.6667,-0.7622,0.222971,0.1524,False
TP-030-2,GABRA1,GO:0007409,axonogenesis,4.25,1.3985,0.919022,0.0,False
TP-030-2,GABRA1,GO:0021987,cerebral cortex development,4.5,1.4517,0.926714,0.0,False
TP-030-2,GABRA1,GO:0030182,neuron differentiation,3.75,0.6742,0.749896,0.0,False
TP-030-2,GABRA1,GO:0001764,neuron migration,4.0,1.5097,0.934437,0.0,False
TP-030-2,GABRA1,GO:0050804,modulation of chemical synaptic transmission,3.0,-0.5627,0.286808,0.1125,False
TP-030-2,GABRA1,GO:0048699,generation of neurons,4.3333,1.65,0.950526,0.0,False
TP-030-2,GABRA1,hsa04330,Notch signaling pathway,3.0,-0.8006,0.21167,0.1601,False
TRIAZOLAM,GABRA1,R-HSA-112316,neuronal system,3.4286,-0.0653,0.47398,0.0131,False
TRIAZOLAM,GABRA1,GO:0007399,nervous system development,4.0,1.1796,0.880925,0.0,False
TRIAZOLAM,GABRA1,GO:0007268,chemical synaptic transmission,3.375,0.0398,0.515889,0.0,False
TRIAZOLAM,GABRA1,hsa04728,dopaminergic synapse,2.6667,-0.7622,0.222971,0.1524,False
TRIAZOLAM,GABRA1,GO:0007409,axonogenesis,4.25,1.3985,0.919022,0.0,False
TRIAZOLAM,GABRA1,GO:0021987,cerebral cortex development,4.5,1.4517,0.926714,0.0,False
TRIAZOLAM,GABRA1,GO:0030182,neuron differentiation,3.75,0.6742,0.749896,0.0,False
TRIAZOLAM,GABRA1,GO:0001764,neuron migration,4.0,1.5097,0.934437,0.0,False
TRIAZOLAM,GABRA1,GO:0050804,modulation of chemical synaptic transmission,3.0,-0.5627,0.286808,0.1125,False
TRIAZOLAM,GABRA1,GO:0048699,generation of neurons,4.3333,1.65,0.950526,0.0,False
TRIAZOLAM,GABRA1,hsa04330,Notch signaling pathway,3.0,-0.8006,0.21167,0.1601,False
TRIHEXYPHENIDYL HYDROCHLORIDE,CHRM1;CHRM4,R-HSA-112316,neuronal system,3.1429,0.0936,0.537301,0.0,False
TRIHEXYPHENIDYL HYDROCHLORIDE,CHRM1;CHRM4,GO:0007399,nervous system development,3.1667,0.0416,0.516593,0.0,False
TRIHEXYPHENIDYL HYDROCHLORIDE,CHRM1;CHRM4,GO:0007268,chemical synaptic transmission,3.125,0.3143,0.623336,0.0,False
TRIHEXYPHENIDYL HYDROCHLORIDE,CHRM1;CHRM4,hsa04728,dopaminergic synapse,2.6667,-0.1818,0.427863,0.0364,False
TRIHEXYPHENIDYL HYDROCHLORIDE,CHRM1;CHRM4,GO:0007409,axonogenesis,3.0,-0.7238,0.234587,0.1448,False
TRIHEXYPHENIDYL HYDROCHLORIDE,CHRM1;CHRM4,GO:0021987,cerebral cortex development,3.5,0.3048,0.61975,0.0,False
TRIHEXYPHENIDYL HYDROCHLORIDE,CHRM1;CHRM4,GO:0030182,neuron differentiation,3.0,-0.3398,0.366995,0.068,False
TRIHEXYPHENIDYL HYDROCHLORIDE,CHRM1;CHRM4,GO:0001764,neuron migration,2.5,-0.7027,0.241133,0.1405,False
TRIHEXYPHENIDYL HYDROCHLORIDE,CHRM1;CHRM4,GO:0050804,modulation of chemical synaptic transmission,3.0,0.1379,0.554847,0.0,False
TRIHEXYPHENIDYL HYDROCHLORIDE,CHRM1;CHRM4,GO:0048699,generation of neurons,3.0,-0.5595,0.287907,0.1119,False
TRIHEXYPHENIDYL HYDROCHLORIDE,CHRM1;CHRM4,hsa04330,Notch signaling pathway,3.0,-0.2861,0.387405,0.0572,False
TRYPTAMINE,HTR2C,R-HSA-112316,neuronal system,3.5714,0.2644,0.604253,0.0,False
TRYPTAMINE,HTR2C,GO:0007399,nervous system development,3.3333,-0.3964,0.34592,0.0793,False
TRYPTAMINE,HTR2C,GO:0007268,chemical synaptic transmission,3.25,-0.2531,0.400097,0.0506,False
TRYPTAMINE,HTR2C,hsa04728,dopaminergic synapse,2.3333,-1.3942,0.081628,0.2788,False
TRYPTAMINE,HTR2C,GO:0007409,axonogenesis,3.5,-0.2919,0.385191,0.0584,False
TRYPTAMINE,HTR2C,GO:0021987,cerebral cortex development,3.0,-1.2534,0.105035,0.2507,False
TRYPTAMINE,HTR2C,GO:0030182,neuron differentiation,3.25,-0.4842,0.314125,0.0968,False
TRYPTAMINE,HTR2C,GO:0001764,neuron migration,3.0,-0.2296,0.409208,0.0459,False
TRYPTAMINE,HTR2C,GO:0050804,modulation of chemical synaptic transmission,3.25,-0.0656,0.473841,0.0131,False
TRYPTAMINE,HTR2C,GO:0048699,generation of neurons,3.3333,-0.5059,0.306458,0.1012,False
TRYPTAMINE,HTR2C,hsa04330,Notch signaling pathway,4.0,0.8006,0.78833,0.0,False
TYRAMINE,DRD1;DRD4,R-HSA-112316,neuronal system,3.1429,0.0936,0.537301,0.0,False
TYRAMINE,DRD1;DRD4,GO:0007399,nervous system development,3.3333,0.5616,0.712822,0.0,False
TYRAMINE,DRD1;DRD4,GO:0007268,chemical synaptic transmission,2.75,-0.7669,0.221571,0.1534,False
TYRAMINE,DRD1;DRD4,hsa04728,dopaminergic synapse,2.0,-1.8052,0.035522,0.361,False
TYRAMINE,DRD1;DRD4,GO:0007409,axonogenesis,3.0,-0.7238,0.234587,0.1448,False
TYRAMINE,DRD1;DRD4,GO:0021987,cerebral cortex development,3.5,0.3048,0.61975,0.0,False
TYRAMINE,DRD1;DRD4,GO:0030182,neuron differentiation,3.0,-0.3398,0.366995,0.068,False
TYRAMINE,DRD1;DRD4,GO:0001764,neuron migration,3.0,0.438,0.669315,0.0,False
TYRAMINE,DRD1;DRD4,GO:0050804,modulation of chemical synaptic transmission,3.0,0.1379,0.554847,0.0,False
TYRAMINE,DRD1;DRD4,GO:0048699,generation of neurons,3.0,-0.5595,0.287907,0.1119,False
TYRAMINE,DRD1;DRD4,hsa04330,Notch signaling pathway,3.0,-0.2861,0.387405,0.0572,False
"U-92,016-A",DRD2,R-HSA-112316,neuronal system,3.1429,-0.7245,0.234364,0.1449,False
"U-92,016-A",DRD2,GO:0007399,nervous system development,3.5,-0.0024,0.499057,0.0005,False
"U-92,016-A",DRD2,GO:0007268,chemical synaptic transmission,2.75,-1.4248,0.077102,0.285,False
"U-92,016-A",DRD2,hsa04728,dopaminergic synapse,2.0,-2.0262,0.021372,0.4052,True
"U-92,016-A",DRD2,GO:0007409,axonogenesis,3.25,-0.8553,0.196181,0.1711,False
"U-92,016-A",DRD2,GO:0021987,cerebral cortex development,4.0,0.55,0.708854,0.0,False
"U-92,016-A",DRD2,GO:0030182,neuron differentiation,3.5,0.095,0.537837,0.0,False
"U-92,016-A",DRD2,GO:0001764,neuron migration,3.5,0.64,0.738929,0.0,False
"U-92,016-A",DRD2,GO:0050804,modulation of chemical synaptic transmission,3.25,-0.0656,0.473841,0.0131,False
"U-92,016-A",DRD2,GO:0048699,generation of neurons,3.6667,0.2127,0.584225,0.0,False
"U-92,016-A",DRD2,hsa04330,Notch signaling pathway,3.0,-0.8006,0.21167,0.1601,False
VANOXERINE,SLC6A4,R-HSA-112316,neuronal system,3.0,-1.0542,0.145898,0.2108,False
VANOXERINE,SLC6A4,GO:0007399,nervous system development,3.1667,-0.7904,0.21466,0.1581,False
VANOXERINE,SLC6A4,GO:0007268,chemical synaptic transmission,2.625,-1.7178,0.042919,0.3436,False
VANOXERINE,SLC6A4,hsa04728,dopaminergic synapse,1.6667,-2.6582,0.003928,0.5316,True
VANOXERINE,SLC6A4,GO:0007409,axonogenesis,3.0,-1.4188,0.077978,0.2838,False
VANOXERINE,SLC6A4,GO:0021987,cerebral cortex development,3.5,-0.3517,0.362545,0.0703,False
VANOXERINE,SLC6A4,GO:0030182,neuron differentiation,3.25,-0.4842,0.314125,0.0968,False
VANOXERINE,SLC6A4,GO:0001764,neuron migration,2.5,-1.0992,0.135838,0.2198,False
VANOXERINE,SLC6A4,GO:0050804,modulation of chemical synaptic transmission,3.0,-0.5627,0.286808,0.1125,False
VANOXERINE,SLC6A4,GO:0048699,generation of neurons,3.0,-1.2245,0.110374,0.2449,False
VANOXERINE,SLC6A4,hsa04330,Notch signaling pathway,3.0,-0.8006,0.21167,0.1601,False
VARDENAFIL,PDE10A,R-HSA-112316,neuronal system,3.2857,-0.3949,0.346455,0.079,False
VARDENAFIL,PDE10A,GO:0007399,nervous system development,3.6667,0.3916,0.652335,0.0,False
VARDENAFIL,PDE10A,GO:0007268,chemical synaptic transmission,3.125,-0.546,0.292522,0.1092,False
VARDENAFIL,PDE10A,hsa04728,dopaminergic synapse,3.0,-0.1302,0.448207,0.026,False
VARDENAFIL,PDE10A,GO:0007409,axonogenesis,3.5,-0.2919,0.385191,0.0584,False
VARDENAFIL,PDE10A,GO:0021987,cerebral cortex development,4.0,0.55,0.708854,0.0,False
VARDENAFIL,PDE10A,GO:0030182,neuron differentiation,3.75,0.6742,0.749896,0.0,False
VARDENAFIL,PDE10A,GO:0001764,neuron migration,3.0,-0.2296,0.409208,0.0459,False
VARDENAFIL,PDE10A,GO:0050804,modulation of chemical synaptic transmission,3.0,-0.5627,0.286808,0.1125,False
VARDENAFIL,PDE10A,GO:0048699,generation of neurons,3.3333,-0.5059,0.306458,0.1012,False
VARDENAFIL,PDE10A,hsa04330,Notch signaling pathway,4.0,0.8006,0.78833,0.0,False
VENLAFAXINE,SLC6A4,R-HSA-112316,neuronal system,3.0,-1.0542,0.145898,0.2108,False
VENLAFAXINE,SLC6A4,GO:0007399,nervous system development,3.1667,-0.7904,0.21466,0.1581,False
VENLAFAXINE,SLC6A4,GO:0007268,chemical synaptic transmission,2.625,-1.7178,0.042919,0.3436,False
VENLAFAXINE,SLC6A4,hsa04728,dopaminergic synapse,1.6667,-2.6582,0.003928,0.5316,True
VENLAFAXINE,SLC6A4,GO:0007409,axonogenesis,3.0,-1.4188,0.077978,0.2838,False
VENLAFAXINE,SLC6A4,GO:0021987,cerebral cortex development,3.5,-0.3517,0.362545,0.0703,False
VENLAFAXINE,SLC6A4,GO:0030182,neuron differentiation,3.25,-0.4842,0.314125,0.0968,False
VENLAFAXINE,SLC6A4,GO:0001764,neuron migration,2.5,-1.0992,0.135838,0.2198,False
VENLAFAXINE,SLC6A4,GO:0050804,modulation of chemical synaptic transmission,3.0,-0.5627,0.286808,0.1125,False
VENLAFAXINE,SLC6A4,GO:0048699,generation of neurons,3.0,-1.2245,0.110374,0.2449,False
VENLAFAXINE,SLC6A4,hsa04330,Notch signaling pathway,3.0,-0.8006,0.21167,0.1601,False
VICRIVIROC,CHRM1,R-HSA-112316,neuronal system,3.1429,-0.7245,0.234364,0.1449,False
VICRIVIROC,CHRM1,GO:0007399,nervous system development,3.1667,-0.7904,0.21466,0.1581,False
VICRIVIROC,CHRM1,GO:0007268,chemical synaptic transmission,3.125,-0.546,0.292522,0.1092,False
VICRIVIROC,CHRM1,hsa04728,dopaminergic synapse,2.6667,-0.7622,0.222971,0.1524,False
VICRIVIROC,CHRM1,GO:0007409,axonogenesis,3.0,-1.4188,0.077978,0.2838,False
VICRIVIROC,CHRM1,GO:0021987,cerebral cortex development,3.5,-0.3517,0.362545,0.0703,False
VICRIVIROC,CHRM1,GO:0030182,neuron differentiation,3.0,-1.0634,0.143807,0.2127,False
VICRIVIROC,CHRM1,GO:0001764,neuron migration,2.5,-1.0992,0.135838,0.2198,False
VICRIVIROC,CHRM1,GO:0050804,modulation of chemical synaptic transmission,3.0,-0.5627,0.286808,0.1125,False
VICRIVIROC,CHRM1,GO:0048699,generation of neurons,3.0,-1.2245,0.110374,0.2449,False
VICRIVIROC,CHRM1,hsa04330,Notch signaling pathway,3.0,-0.8006,0.21167,0.1601,False
VOLINANSERIN,HTR2A;HTR2C,R-HSA-112316,neuronal system,3.1429,0.0936,0.537301,0.0,False
VOLINANSERIN,HTR2A;HTR2C,GO:0007399,nervous system development,3.0,-0.4784,0.316168,0.0957,False
VOLINANSERIN,HTR2A;HTR2C,GO:0007268,chemical synaptic transmission,2.875,-0.4065,0.342183,0.0813,False
VOLINANSERIN,HTR2A;HTR2C,hsa04728,dopaminergic synapse,2.0,-1.8052,0.035522,0.361,False
VOLINANSERIN,HTR2A;HTR2C,GO:0007409,axonogenesis,3.0,-0.7238,0.234587,0.1448,False
VOLINANSERIN,HTR2A;HTR2C,GO:0021987,cerebral cortex development,3.0,-0.7996,0.211968,0.1599,False
VOLINANSERIN,HTR2A;HTR2C,GO:0030182,neuron differentiation,2.75,-1.0598,0.144621,0.212,False
VOLINANSERIN,HTR2A;HTR2C,GO:0001764,neuron migration,3.0,0.438,0.669315,0.0,False
VOLINANSERIN,HTR2A;HTR2C,GO:0050804,modulation of chemical synaptic transmission,3.0,0.1379,0.554847,0.0,False
VOLINANSERIN,HTR2A;HTR2C,GO:0048699,generation of neurons,3.0,-0.5595,0.287907,0.1119,False
VOLINANSERIN,HTR2A;HTR2C,hsa04330,Notch signaling pathway,3.0,-0.2861,0.387405,0.0572,False
VUF-5296,HRH3,R-HSA-112316,neuronal system,3.7143,0.594,0.723748,0.0,False
VUF-5296,HRH3,GO:0007399,nervous system development,3.8333,0.7856,0.783957,0.0,False
VUF-5296,HRH3,GO:0007268,chemical synaptic transmission,3.125,-0.546,0.292522,0.1092,False
VUF-5296,HRH3,hsa04728,dopaminergic synapse,3.0,-0.1302,0.448207,0.026,False
VUF-5296,HRH3,GO:0007409,axonogenesis,3.5,-0.2919,0.385191,0.0584,False
VUF-5296,HRH3,GO:0021987,cerebral cortex development,3.5,-0.3517,0.362545,0.0703,False
VUF-5296,HRH3,GO:0030182,neuron differentiation,3.5,0.095,0.537837,0.0,False
VUF-5296,HRH3,GO:0001764,neuron migration,3.5,0.64,0.738929,0.0,False
VUF-5296,HRH3,GO:0050804,modulation of chemical synaptic transmission,3.75,0.9286,0.823454,0.0,False
VUF-5296,HRH3,GO:0048699,generation of neurons,4.0,0.9313,0.824162,0.0,False
VUF-5296,HRH3,hsa04330,Notch signaling pathway,4.0,0.8006,0.78833,0.0,False
VUF-5297,HRH3,R-HSA-112316,neuronal system,3.7143,0.594,0.723748,0.0,False
VUF-5297,HRH3,GO:0007399,nervous system development,3.8333,0.7856,0.783957,0.0,False
VUF-5297,HRH3,GO:0007268,chemical synaptic transmission,3.125,-0.546,0.292522,0.1092,False
VUF-5297,HRH3,hsa04728,dopaminergic synapse,3.0,-0.1302,0.448207,0.026,False
VUF-5297,HRH3,GO:0007409,axonogenesis,3.5,-0.2919,0.385191,0.0584,False
VUF-5297,HRH3,GO:0021987,cerebral cortex development,3.5,-0.3517,0.362545,0.0703,False
VUF-5297,HRH3,GO:0030182,neuron differentiation,3.5,0.095,0.537837,0.0,False
VUF-5297,HRH3,GO:0001764,neuron migration,3.5,0.64,0.738929,0.0,False
VUF-5297,HRH3,GO:0050804,modulation of chemical synaptic transmission,3.75,0.9286,0.823454,0.0,False
VUF-5297,HRH3,GO:0048699,generation of neurons,4.0,0.9313,0.824162,0.0,False
VUF-5297,HRH3,hsa04330,Notch signaling pathway,4.0,0.8006,0.78833,0.0,False
WIN-552122,CNR1;CNR2,R-HSA-112316,neuronal system,3.2857,0.4806,0.684587,0.0,False
WIN-552122,CNR1;CNR2,GO:0007399,nervous system development,3.5,1.0817,0.860305,0.0,False
WIN-552122,CNR1;CNR2,GO:0007268,chemical synaptic transmission,3.125,0.3143,0.623336,0.0,False
WIN-552122,CNR1;CNR2,hsa04728,dopaminergic synapse,2.3333,-0.9935,0.160232,0.1987,False
WIN-552122,CNR1;CNR2,GO:0007409,axonogenesis,3.25,-0.0694,0.472347,0.0139,False
WIN-552122,CNR1;CNR2,GO:0021987,cerebral cortex development,3.5,0.3048,0.61975,0.0,False
WIN-552122,CNR1;CNR2,GO:0030182,neuron differentiation,3.25,0.3801,0.648079,0.0,False
WIN-552122,CNR1;CNR2,GO:0001764,neuron migration,3.0,0.438,0.669315,0.0,False
WIN-552122,CNR1;CNR2,GO:0050804,modulation of chemical synaptic transmission,3.25,0.6986,0.757586,0.0,False
WIN-552122,CNR1;CNR2,GO:0048699,generation of neurons,3.3333,0.296,0.616389,0.0,False
WIN-552122,CNR1;CNR2,hsa04330,Notch signaling pathway,3.0,-0.2861,0.387405,0.0572,False
XANOMELINE,CHRM1;CHRM4,R-HSA-112316,neuronal system,3.1429,0.0936,0.537301,0.0,False
XANOMELINE,CHRM1;CHRM4,GO:0007399,nervous system development,3.1667,0.0416,0.516593,0.0,False
XANOMELINE,CHRM1;CHRM4,GO:0007268,chemical synaptic transmission,3.125,0.3143,0.623336,0.0,False
XANOMELINE,CHRM1;CHRM4,hsa04728,dopaminergic synapse,2.6667,-0.1818,0.427863,0.0364,False
XANOMELINE,CHRM1;CHRM4,GO:0007409,axonogenesis,3.0,-0.7238,0.234587,0.1448,False
XANOMELINE,CHRM1;CHRM4,GO:0021987,cerebral cortex development,3.5,0.3048,0.61975,0.0,False
XANOMELINE,CHRM1;CHRM4,GO:0030182,neuron differentiation,3.0,-0.3398,0.366995,0.068,False
XANOMELINE,CHRM1;CHRM4,GO:0001764,neuron migration,2.5,-0.7027,0.241133,0.1405,False
XANOMELINE,CHRM1;CHRM4,GO:0050804,modulation of chemical synaptic transmission,3.0,0.1379,0.554847,0.0,False
XANOMELINE,CHRM1;CHRM4,GO:0048699,generation of neurons,3.0,-0.5595,0.287907,0.1119,False
XANOMELINE,CHRM1;CHRM4,hsa04330,Notch signaling pathway,3.0,-0.2861,0.387405,0.0572,False
YOHIMBINE,ADRA2A,R-HSA-112316,neuronal system,3.7143,0.594,0.723748,0.0,False
YOHIMBINE,ADRA2A,GO:0007399,nervous system development,3.6667,0.3916,0.652335,0.0,False
YOHIMBINE,ADRA2A,GO:0007268,chemical synaptic transmission,3.25,-0.2531,0.400097,0.0506,False
YOHIMBINE,ADRA2A,hsa04728,dopaminergic synapse,2.0,-2.0262,0.021372,0.4052,True
YOHIMBINE,ADRA2A,GO:0007409,axonogenesis,3.5,-0.2919,0.385191,0.0584,False
YOHIMBINE,ADRA2A,GO:0021987,cerebral cortex development,3.5,-0.3517,0.362545,0.0703,False
YOHIMBINE,ADRA2A,GO:0030182,neuron differentiation,3.5,0.095,0.537837,0.0,False
YOHIMBINE,ADRA2A,GO:0001764,neuron migration,3.0,-0.2296,0.409208,0.0459,False
YOHIMBINE,ADRA2A,GO:0050804,modulation of chemical synaptic transmission,3.5,0.4315,0.666946,0.0,False
YOHIMBINE,ADRA2A,GO:0048699,generation of neurons,3.3333,-0.5059,0.306458,0.1012,False
YOHIMBINE,ADRA2A,hsa04330,Notch signaling pathway,4.0,0.8006,0.78833,0.0,False
YOHIMBINE HYDROCHLORIDE,ADRA2A,R-HSA-112316,neuronal system,3.7143,0.594,0.723748,0.0,False
YOHIMBINE HYDROCHLORIDE,ADRA2A,GO:0007399,nervous system development,3.6667,0.3916,0.652335,0.0,False
YOHIMBINE HYDROCHLORIDE,ADRA2A,GO:0007268,chemical synaptic transmission,3.25,-0.2531,0.400097,0.0506,False
YOHIMBINE HYDROCHLORIDE,ADRA2A,hsa04728,dopaminergic synapse,2.0,-2.0262,0.021372,0.4052,True
YOHIMBINE HYDROCHLORIDE,ADRA2A,GO:0007409,axonogenesis,3.5,-0.2919,0.385191,0.0584,False
YOHIMBINE HYDROCHLORIDE,ADRA2A,GO:0021987,cerebral cortex development,3.5,-0.3517,0.362545,0.0703,False
YOHIMBINE HYDROCHLORIDE,ADRA2A,GO:0030182,neuron differentiation,3.5,0.095,0.537837,0.0,False
YOHIMBINE HYDROCHLORIDE,ADRA2A,GO:0001764,neuron migration,3.0,-0.2296,0.409208,0.0459,False
YOHIMBINE HYDROCHLORIDE,ADRA2A,GO:0050804,modulation of chemical synaptic transmission,3.5,0.4315,0.666946,0.0,False
YOHIMBINE HYDROCHLORIDE,ADRA2A,GO:0048699,generation of neurons,3.3333,-0.5059,0.306458,0.1012,False
YOHIMBINE HYDROCHLORIDE,ADRA2A,hsa04330,Notch signaling pathway,4.0,0.8006,0.78833,0.0,False
ZIPRASIDONE,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,R-HSA-112316,neuronal system,3.1429,1.7379,0.958883,0.0,False
ZIPRASIDONE,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,GO:0007399,nervous system development,3.0,1.0675,0.85712,0.0,False
ZIPRASIDONE,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,GO:0007268,chemical synaptic transmission,2.75,0.7347,0.768743,0.0,False
ZIPRASIDONE,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,hsa04728,dopaminergic synapse,2.0,-0.6953,0.243431,0.1391,False
ZIPRASIDONE,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,GO:0007409,axonogenesis,3.0,0.6676,0.747801,0.0,False
ZIPRASIDONE,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,GO:0021987,cerebral cortex development,3.0,0.1404,0.555826,0.0,False
ZIPRASIDONE,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,GO:0030182,neuron differentiation,2.75,0.2372,0.593735,0.0,False
ZIPRASIDONE,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,GO:0001764,neuron migration,2.5,0.3469,0.635685,0.0,False
ZIPRASIDONE,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,GO:0050804,modulation of chemical synaptic transmission,3.0,1.3947,0.918448,0.0,False
ZIPRASIDONE,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,GO:0048699,generation of neurons,3.0,0.7483,0.772865,0.0,False
ZIPRASIDONE,CHRM1;DRD1;DRD3;DRD4;HTR2A;HTR2C,hsa04330,Notch signaling pathway,3.0,0.431,0.666774,0.0,False
ZOLPIDEM,GABRA1,R-HSA-112316,neuronal system,3.4286,-0.0653,0.47398,0.0131,False
ZOLPIDEM,GABRA1,GO:0007399,nervous system development,4.0,1.1796,0.880925,0.0,False
ZOLPIDEM,GABRA1,GO:0007268,chemical synaptic transmission,3.375,0.0398,0.515889,0.0,False
ZOLPIDEM,GABRA1,hsa04728,dopaminergic synapse,2.6667,-0.7622,0.222971,0.1524,False
ZOLPIDEM,GABRA1,GO:0007409,axonogenesis,4.25,1.3985,0.919022,0.0,False
ZOLPIDEM,GABRA1,GO:0021987,cerebral cortex development,4.5,1.4517,0.926714,0.0,False
ZOLPIDEM,GABRA1,GO:0030182,neuron differentiation,3.75,0.6742,0.749896,0.0,False
ZOLPIDEM,GABRA1,GO:0001764,neuron migration,4.0,1.5097,0.934437,0.0,False
ZOLPIDEM,GABRA1,GO:0050804,modulation of chemical synaptic transmission,3.0,-0.5627,0.286808,0.1125,False
ZOLPIDEM,GABRA1,GO:0048699,generation of neurons,4.3333,1.65,0.950526,0.0,False
ZOLPIDEM,GABRA1,hsa04330,Notch signaling pathway,3.0,-0.8006,0.21167,0.1601,False
ZOTEPINE,CHRM4;DRD1;DRD3;HTR2A;HTR2C,R-HSA-112316,neuronal system,3.1429,1.3977,0.918899,0.0,False
ZOTEPINE,CHRM4;DRD1;DRD3;HTR2A;HTR2C,GO:0007399,nervous system development,3.0,0.7798,0.782236,0.0,False
ZOTEPINE,CHRM4;DRD1;DRD3;HTR2A;HTR2C,GO:0007268,chemical synaptic transmission,2.75,0.4478,0.672843,0.0,False
ZOTEPINE,CHRM4;DRD1;DRD3;HTR2A;HTR2C,hsa04728,dopaminergic synapse,2.0,-0.8908,0.186514,0.1782,False
ZOTEPINE,CHRM4;DRD1;DRD3;HTR2A;HTR2C,GO:0007409,axonogenesis,3.0,0.3773,0.647029,0.0,False
ZOTEPINE,CHRM4;DRD1;DRD3;HTR2A;HTR2C,GO:0021987,cerebral cortex development,3.0,-0.0547,0.478184,0.0109,False
ZOTEPINE,CHRM4;DRD1;DRD3;HTR2A;HTR2C,GO:0030182,neuron differentiation,2.75,-0.003,0.498805,0.0006,False
ZOTEPINE,CHRM4;DRD1;DRD3;HTR2A;HTR2C,GO:0001764,neuron migration,2.5,0.1306,0.551954,0.0,False
