drug_a,drug_b,targets_a,targets_b,union_targets,n_union_targets,n_target_classes,target_classes,n_pathways_union,covered_pathways,complementarity,combined_proximity,combo_score,both_priority,safety_a,safety_b
ABAPERIDONE,DESMETHYLOLANZAPINE,DRD3,DRD1;DRD2,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8587,0.3865,False,nan,nan
CLEBOPRIDE,DESMETHYLOLANZAPINE,DRD3,DRD1;DRD2,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8587,0.3865,False,nan,nan
DESMETHYLOLANZAPINE,DIFLUOROBENZTROPINE,DRD1;DRD2,DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8587,0.3865,False,nan,nan
DESMETHYLOLANZAPINE,IOXIPRIDE,DRD1;DRD2,DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8587,0.3865,False,nan,nan
DESMETHYLOLANZAPINE,LEVOSULPIRIDE,DRD1;DRD2,DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8587,0.3865,False,nan,nan
DESMETHYLOLANZAPINE,NAFADOTRIDE,DRD1;DRD2,DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8587,0.3865,False,nan,nan
BUSPIRONE,LISURIDE,DRD2,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.8069,0.3852,False,nan,nan
APOMORPHINE,LISURIDE,DRD1;DRD2,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7849,0.3846,False,nan,nan
DESMETHYLOLANZAPINE,LISURIDE,DRD1;DRD2,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7849,0.3846,False,nan,nan
ABT-724,BP-897,DRD4,DRD1;DRD3,DRD1;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7799,0.3845,False,nan,nan
BP-897,FAUC 113,DRD1;DRD3,DRD4,DRD1;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7799,0.3845,False,nan,nan
BP-897,MEZILAMINE,DRD1;DRD3,DRD4,DRD1;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7799,0.3845,False,nan,nan
ABT-724,FAUC 113,DRD4,DRD4,DRD4,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7672,0.3842,False,nan,nan
ABT-724,MEZILAMINE,DRD4,DRD4,DRD4,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7672,0.3842,False,nan,nan
FAUC 113,MEZILAMINE,DRD4,DRD4,DRD4,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7672,0.3842,False,nan,nan
BROMOCRIPTINE,BUSPIRONE,DRD2;DRD3,DRD2,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7654,0.3841,False,nan,nan
BUSPIRONE,ROPINIROLE,DRD2,DRD2;DRD3,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7654,0.3841,False,nan,nan
BUSPIRONE,8-OH-DPAT,DRD2,DRD2;DRD3,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7654,0.3841,False,nan,nan
APOMORPHINE,BROMOCRIPTINE,DRD1;DRD2,DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7434,0.3836,False,nan,nan
APOMORPHINE,ROPINIROLE,DRD1;DRD2,DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7434,0.3836,False,nan,nan
APOMORPHINE,8-OH-DPAT,DRD1;DRD2,DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7434,0.3836,False,nan,nan
BROMOCRIPTINE,DESMETHYLOLANZAPINE,DRD2;DRD3,DRD1;DRD2,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7434,0.3836,False,nan,nan
ROPINIROLE,DESMETHYLOLANZAPINE,DRD2;DRD3,DRD1;DRD2,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7434,0.3836,False,nan,nan
8-OH-DPAT,DESMETHYLOLANZAPINE,DRD2;DRD3,DRD1;DRD2,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.7434,0.3836,False,nan,nan
BUSPIRONE,LOXAPINE,DRD2,DRD3;DRD4,DRD2;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.6074,0.3802,False,nan,nan
5-OH-DPAT,BP-897,DRD3,DRD1;DRD3,DRD1;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5971,0.3799,False,nan,nan
ABAPERIDONE,BP-897,DRD3,DRD1;DRD3,DRD1;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5971,0.3799,False,nan,nan
BP-897,CLEBOPRIDE,DRD1;DRD3,DRD3,DRD1;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5971,0.3799,False,nan,nan
BP-897,DIFLUOROBENZTROPINE,DRD1;DRD3,DRD3,DRD1;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5971,0.3799,False,nan,nan
BP-897,IOXIPRIDE,DRD1;DRD3,DRD3,DRD1;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5971,0.3799,False,nan,nan
BP-897,LEVOSULPIRIDE,DRD1;DRD3,DRD3,DRD1;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5971,0.3799,False,nan,nan
BP-897,NAFADOTRIDE,DRD1;DRD3,DRD3,DRD1;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5971,0.3799,False,nan,nan
APOMORPHINE,LOXAPINE,DRD1;DRD2,DRD3;DRD4,DRD1;DRD2;DRD3;DRD4,4,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5854,0.3796,False,nan,nan
5-OH-DPAT,ABT-724,DRD3,DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
5-OH-DPAT,FAUC 113,DRD3,DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
5-OH-DPAT,MEZILAMINE,DRD3,DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
ABAPERIDONE,ABT-724,DRD3,DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
ABAPERIDONE,FAUC 113,DRD3,DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
ABAPERIDONE,MEZILAMINE,DRD3,DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
ABT-724,CLEBOPRIDE,DRD4,DRD3,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
ABT-724,DIFLUOROBENZTROPINE,DRD4,DRD3,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
ABT-724,IOXIPRIDE,DRD4,DRD3,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
ABT-724,LEVOSULPIRIDE,DRD4,DRD3,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
ABT-724,NAFADOTRIDE,DRD4,DRD3,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
CLEBOPRIDE,FAUC 113,DRD3,DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
CLEBOPRIDE,MEZILAMINE,DRD3,DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
DESMETHYLOLANZAPINE,LOXAPINE,DRD1;DRD2,DRD3;DRD4,DRD1;DRD2;DRD3;DRD4,4,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5854,0.3796,False,nan,nan
DIFLUOROBENZTROPINE,FAUC 113,DRD3,DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
DIFLUOROBENZTROPINE,MEZILAMINE,DRD3,DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
FAUC 113,IOXIPRIDE,DRD4,DRD3,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
FAUC 113,LEVOSULPIRIDE,DRD4,DRD3,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
FAUC 113,NAFADOTRIDE,DRD4,DRD3,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
IOXIPRIDE,MEZILAMINE,DRD3,DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
LEVOSULPIRIDE,MEZILAMINE,DRD3,DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
MEZILAMINE,NAFADOTRIDE,DRD4,DRD3,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5844,0.3796,False,nan,nan
BUSPIRONE,CI-1007,DRD2,DRD2;DRD3;DRD4,DRD2;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5331,0.3783,False,nan,nan
BP-897,LISURIDE,DRD1;DRD3,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5233,0.3781,False,nan,nan
APOMORPHINE,CI-1007,DRD1;DRD2,DRD2;DRD3;DRD4,DRD1;DRD2;DRD3;DRD4,4,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5111,0.3778,False,nan,nan
ABT-724,LISURIDE,DRD4,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3;DRD4,4,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5106,0.3778,False,nan,nan
CI-1007,DESMETHYLOLANZAPINE,DRD2;DRD3;DRD4,DRD1;DRD2,DRD1;DRD2;DRD3;DRD4,4,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5111,0.3778,False,nan,nan
FAUC 113,LISURIDE,DRD4,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3;DRD4,4,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5106,0.3778,False,nan,nan
LISURIDE,MEZILAMINE,DRD1;DRD2;DRD3,DRD4,DRD1;DRD2;DRD3;DRD4,4,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.5106,0.3778,False,nan,nan
BROMOCRIPTINE,BP-897,DRD2;DRD3,DRD1;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4818,0.377,False,nan,nan
ROPINIROLE,BP-897,DRD2;DRD3,DRD1;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4818,0.377,False,nan,nan
8-OH-DPAT,BP-897,DRD2;DRD3,DRD1;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4818,0.377,False,nan,nan
BROMOCRIPTINE,ABT-724,DRD2;DRD3,DRD4,DRD2;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4691,0.3767,False,nan,nan
BROMOCRIPTINE,FAUC 113,DRD2;DRD3,DRD4,DRD2;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4691,0.3767,False,nan,nan
BROMOCRIPTINE,MEZILAMINE,DRD2;DRD3,DRD4,DRD2;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4691,0.3767,False,nan,nan
ROPINIROLE,ABT-724,DRD2;DRD3,DRD4,DRD2;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4691,0.3767,False,nan,nan
ROPINIROLE,FAUC 113,DRD2;DRD3,DRD4,DRD2;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4691,0.3767,False,nan,nan
ROPINIROLE,MEZILAMINE,DRD2;DRD3,DRD4,DRD2;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4691,0.3767,False,nan,nan
8-OH-DPAT,ABT-724,DRD2;DRD3,DRD4,DRD2;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4691,0.3767,False,nan,nan
8-OH-DPAT,FAUC 113,DRD2;DRD3,DRD4,DRD2;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4691,0.3767,False,nan,nan
8-OH-DPAT,MEZILAMINE,DRD2;DRD3,DRD4,DRD2;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4691,0.3767,False,nan,nan
5-OH-DPAT,ABAPERIDONE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
5-OH-DPAT,CLEBOPRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
5-OH-DPAT,DIFLUOROBENZTROPINE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
5-OH-DPAT,IOXIPRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
5-OH-DPAT,LEVOSULPIRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
5-OH-DPAT,NAFADOTRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
ABAPERIDONE,CLEBOPRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
ABAPERIDONE,DIFLUOROBENZTROPINE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
ABAPERIDONE,IOXIPRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
ABAPERIDONE,LEVOSULPIRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
ABAPERIDONE,NAFADOTRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
CLEBOPRIDE,DIFLUOROBENZTROPINE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
CLEBOPRIDE,IOXIPRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
CLEBOPRIDE,LEVOSULPIRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
CLEBOPRIDE,NAFADOTRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
DIFLUOROBENZTROPINE,IOXIPRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
DIFLUOROBENZTROPINE,LEVOSULPIRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
DIFLUOROBENZTROPINE,NAFADOTRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
IOXIPRIDE,LEVOSULPIRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
IOXIPRIDE,NAFADOTRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
LEVOSULPIRIDE,NAFADOTRIDE,DRD3,DRD3,DRD3,1,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.4016,0.375,False,nan,nan
5-OH-DPAT,LISURIDE,DRD3,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3278,0.3732,False,nan,nan
ABAPERIDONE,LISURIDE,DRD3,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3278,0.3732,False,nan,nan
CLEBOPRIDE,LISURIDE,DRD3,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3278,0.3732,False,nan,nan
DIFLUOROBENZTROPINE,LISURIDE,DRD3,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3278,0.3732,False,nan,nan
IOXIPRIDE,LISURIDE,DRD3,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3278,0.3732,False,nan,nan
LEVOSULPIRIDE,LISURIDE,DRD3,DRD1;DRD2;DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3278,0.3732,False,nan,nan
LISURIDE,NAFADOTRIDE,DRD1;DRD2;DRD3,DRD3,DRD1;DRD2;DRD3,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3278,0.3732,False,nan,nan
BP-897,LOXAPINE,DRD1;DRD3,DRD3;DRD4,DRD1;DRD3;DRD4,3,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3238,0.3731,False,nan,nan
ABT-724,LOXAPINE,DRD4,DRD3;DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3111,0.3728,False,nan,nan
FAUC 113,LOXAPINE,DRD4,DRD3;DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3111,0.3728,False,nan,nan
LOXAPINE,MEZILAMINE,DRD3;DRD4,DRD4,DRD3;DRD4,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.3111,0.3728,False,nan,nan
BROMOCRIPTINE,5-OH-DPAT,DRD2;DRD3,DRD3,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.2863,0.3722,False,nan,nan
BROMOCRIPTINE,ABAPERIDONE,DRD2;DRD3,DRD3,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.2863,0.3722,False,nan,nan
BROMOCRIPTINE,CLEBOPRIDE,DRD2;DRD3,DRD3,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.2863,0.3722,False,nan,nan
BROMOCRIPTINE,DIFLUOROBENZTROPINE,DRD2;DRD3,DRD3,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.2863,0.3722,False,nan,nan
BROMOCRIPTINE,IOXIPRIDE,DRD2;DRD3,DRD3,DRD2;DRD3,2,1,dopamine,4,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,1.2863,0.3722,False,nan,nan
