drug_a,drug_b,n_pathways_union,n_target_classes,target_classes,covered_pathways,complementarity,combo_score,ddi_severity,ddi_mechanism,ddi_recommendation,safety_score,adjusted_score,safety_a,safety_b,a_in_trials,b_in_trials
ABT-724,LEVOSULPIRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3796,unknown,,,0.35,0.1329,,,,
CLEBOPRIDE,FAUC 113,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3796,unknown,,,0.35,0.1329,,,,
DESMETHYLOLANZAPINE,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3796,unknown,,,0.35,0.1329,,,,
DIFLUOROBENZTROPINE,FAUC 113,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3796,unknown,,,0.35,0.1329,,,,
FAUC 113,IOXIPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3796,unknown,,,0.35,0.1329,,,,
FAUC 113,LEVOSULPIRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3796,unknown,,,0.35,0.1329,,,,
BUSPIRONE,CI-1007,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3783,unknown,,,0.35,0.1324,,,,
BP-897,LISURIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3781,unknown,,,0.35,0.1323,,,,
APOMORPHINE,CI-1007,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3778,unknown,,,0.35,0.1322,,,,
ABT-724,LISURIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3778,unknown,,,0.35,0.1322,,,,
CI-1007,DESMETHYLOLANZAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3778,unknown,,,0.35,0.1322,,,,
FAUC 113,LISURIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3778,unknown,,,0.35,0.1322,,,,
BROMOCRIPTINE,BP-897,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.377,unknown,,,0.35,0.1319,,,,
ROPINIROLE,BP-897,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.377,unknown,,,0.35,0.1319,,,,
8-OH-DPAT,BP-897,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.377,unknown,,,0.35,0.1319,,,,
BROMOCRIPTINE,ABT-724,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3767,unknown,,,0.35,0.1318,,,,
BROMOCRIPTINE,FAUC 113,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3767,unknown,,,0.35,0.1318,,,,
ROPINIROLE,ABT-724,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3767,unknown,,,0.35,0.1318,,,,
ROPINIROLE,FAUC 113,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3767,unknown,,,0.35,0.1318,,,,
8-OH-DPAT,ABT-724,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3767,unknown,,,0.35,0.1318,,,,
8-OH-DPAT,FAUC 113,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3767,unknown,,,0.35,0.1318,,,,
5-OH-DPAT,ABAPERIDONE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
5-OH-DPAT,CLEBOPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
5-OH-DPAT,DIFLUOROBENZTROPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
5-OH-DPAT,IOXIPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
5-OH-DPAT,LEVOSULPIRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
ABAPERIDONE,CLEBOPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
ABAPERIDONE,DIFLUOROBENZTROPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
ABAPERIDONE,IOXIPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
ABAPERIDONE,LEVOSULPIRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
CLEBOPRIDE,DIFLUOROBENZTROPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
CLEBOPRIDE,IOXIPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
CLEBOPRIDE,LEVOSULPIRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
DIFLUOROBENZTROPINE,IOXIPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
DIFLUOROBENZTROPINE,LEVOSULPIRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
IOXIPRIDE,LEVOSULPIRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.375,unknown,,,0.35,0.1312,,,,
5-OH-DPAT,LISURIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3732,unknown,,,0.35,0.1306,,,,
ABAPERIDONE,LISURIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3732,unknown,,,0.35,0.1306,,,,
CLEBOPRIDE,LISURIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3732,unknown,,,0.35,0.1306,,,,
DIFLUOROBENZTROPINE,LISURIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3732,unknown,,,0.35,0.1306,,,,
IOXIPRIDE,LISURIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3732,unknown,,,0.35,0.1306,,,,
LEVOSULPIRIDE,LISURIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3732,unknown,,,0.35,0.1306,,,,
BP-897,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3731,unknown,,,0.35,0.1306,,,,
HALOPERIDOL,OLANZAPINE,4,4,adrenergic;cholinergic;dopamine;serotonin,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.4661,unknown,,,0.28,0.1305,tier_3_caution,,False,
ABT-724,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3728,unknown,,,0.35,0.1305,,,,
FAUC 113,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3728,unknown,,,0.35,0.1305,,,,
BROMOCRIPTINE,5-OH-DPAT,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
BROMOCRIPTINE,ABAPERIDONE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
BROMOCRIPTINE,CLEBOPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
BROMOCRIPTINE,DIFLUOROBENZTROPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
BROMOCRIPTINE,IOXIPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
BROMOCRIPTINE,LEVOSULPIRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
ROPINIROLE,5-OH-DPAT,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
ROPINIROLE,ABAPERIDONE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
ROPINIROLE,CLEBOPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
ROPINIROLE,DIFLUOROBENZTROPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
ROPINIROLE,IOXIPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
ROPINIROLE,LEVOSULPIRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
5-OH-DPAT,8-OH-DPAT,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
8-OH-DPAT,ABAPERIDONE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
8-OH-DPAT,CLEBOPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
8-OH-DPAT,DIFLUOROBENZTROPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
8-OH-DPAT,IOXIPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
8-OH-DPAT,LEVOSULPIRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3722,unknown,,,0.35,0.1303,,,,
BP-897,CI-1007,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3712,unknown,,,0.35,0.1299,,,,
ABT-724,CI-1007,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3709,unknown,,,0.35,0.1298,,,,
CI-1007,FAUC 113,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3709,unknown,,,0.35,0.1298,,,,
BROMOCRIPTINE,LISURIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3703,unknown,,,0.35,0.1296,,,,
ROPINIROLE,LISURIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3703,unknown,,,0.35,0.1296,,,,
8-OH-DPAT,LISURIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3703,unknown,,,0.35,0.1296,,,,
BROMOCRIPTINE,ROPINIROLE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3693,unknown,,,0.35,0.1293,,,,
BROMOCRIPTINE,8-OH-DPAT,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3693,unknown,,,0.35,0.1293,,,,
ROPINIROLE,8-OH-DPAT,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3693,unknown,,,0.35,0.1293,,,,
5-OH-DPAT,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3682,unknown,,,0.35,0.1289,,,,
ABAPERIDONE,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3682,unknown,,,0.35,0.1289,,,,
CLEBOPRIDE,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3682,unknown,,,0.35,0.1289,,,,
DIFLUOROBENZTROPINE,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3682,unknown,,,0.35,0.1289,,,,
IOXIPRIDE,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3682,unknown,,,0.35,0.1289,,,,
LEVOSULPIRIDE,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3682,unknown,,,0.35,0.1289,,,,
LISURIDE,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3664,unknown,,,0.35,0.1282,,,,
5-OH-DPAT,CI-1007,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3663,unknown,,,0.35,0.1282,,,,
ABAPERIDONE,CI-1007,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3663,unknown,,,0.35,0.1282,,,,
CI-1007,CLEBOPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3663,unknown,,,0.35,0.1282,,,,
CI-1007,DIFLUOROBENZTROPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3663,unknown,,,0.35,0.1282,,,,
CI-1007,IOXIPRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3663,unknown,,,0.35,0.1282,,,,
CI-1007,LEVOSULPIRIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3663,unknown,,,0.35,0.1282,,,,
BROMOCRIPTINE,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3653,unknown,,,0.35,0.1279,,,,
ROPINIROLE,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3653,unknown,,,0.35,0.1279,,,,
8-OH-DPAT,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3653,unknown,,,0.35,0.1279,,,,
CI-1007,LISURIDE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3645,unknown,,,0.35,0.1276,,,,
BROMOCRIPTINE,CI-1007,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3635,unknown,,,0.35,0.1272,,,,
ROPINIROLE,CI-1007,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3635,unknown,,,0.35,0.1272,,,,
8-OH-DPAT,CI-1007,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3635,unknown,,,0.35,0.1272,,,,
HALOPERIDOL,KETANSERIN,4,3,dopamine;serotonin;transporter,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.4534,unknown,,,0.28,0.127,tier_3_caution,,False,
HALOPERIDOL,SEROTONIN,4,3,dopamine;serotonin;transporter,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.4534,unknown,,,0.28,0.127,tier_3_caution,,False,
DOPAMINE,HALOPERIDOL,4,3,dopamine;serotonin;transporter,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.4526,unknown,,,0.28,0.1267,,tier_3_caution,,False
CI-1007,LOXAPINE,4,1,dopamine,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.3595,unknown,,,0.35,0.1258,,,,
HALOPERIDOL,(R)-SKF-38393,4,2,dopamine;serotonin,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.435,unknown,,,0.28,0.1218,tier_3_caution,,False,
HALOPERIDOL,A-86929,4,2,dopamine;serotonin,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.435,unknown,,,0.28,0.1218,tier_3_caution,,False,
HALOPERIDOL,ALPHA-PHENYL-GAMMA-BUTYROLACTONE,4,2,dopamine;serotonin,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.435,unknown,,,0.28,0.1218,tier_3_caution,,False,
HALOPERIDOL,DIHYDREXIDINE,4,2,dopamine;serotonin,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.435,unknown,,,0.28,0.1218,tier_3_caution,,False,
HALOPERIDOL,FENOLDOPAM,4,2,dopamine;serotonin,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.435,unknown,,,0.28,0.1218,tier_3_caution,,False,
HALOPERIDOL,MAZAPERTINE,4,2,dopamine;serotonin,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.435,unknown,,,0.28,0.1218,tier_3_caution,,False,
HALOPERIDOL,ISOCLOZAPINE,4,3,cholinergic;dopamine;serotonin,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.4344,unknown,,,0.28,0.1216,tier_3_caution,,False,
HALOPERIDOL,QUETIAPINE,4,3,cholinergic;dopamine;serotonin,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.4298,unknown,,,0.28,0.1203,tier_3_caution,,False,
HALOPERIDOL,L-745870,4,3,cholinergic;dopamine;serotonin,chemical synaptic transmission;modulation of synaptic transmission;neuronal system;dopaminergic synapse,0,0.4287,unknown,,,0.28,0.12,tier_3_caution,,False,
