treatment_id,compound,compound_key,d,pvalue,n_kl,n_wt,qvalue
BRD:BRD-K66097663-001-01-8,,BRD-K66097663,-0.0043,0.9919542833108811,5,410,0.9967988136274801
BRD:BRD-K66175015-001-09-0,,BRD-K66175015,0.716,0.05944295379115046,4,401,0.9135905044976138
BRD:BRD-K66192203-001-02-2,,BRD-K66192203,-0.1247,0.6646780355558518,5,396,0.9633220622036786
BRD:BRD-K66213167-001-01-2,,BRD-K66213167,-0.2917,0.3238319501094211,5,347,0.9304292892047283
BRD:BRD-K66241279-001-01-8,,BRD-K66241279,-0.2954,0.11827904433987342,5,411,0.9269899137089833
BRD:BRD-K66295376-001-13-1,,BRD-K66295376,0.1068,0.6976688079102629,5,396,0.9723364401554815
BRD:BRD-K66296774-236-11-3,,BRD-K66296774,-0.1466,0.759783998770427,5,393,0.9800852578762286
BRD:BRD-K66353228-001-14-6,,BRD-K66353228,-0.1961,0.4609821135691345,5,408,0.9434873665100119
BRD:BRD-K66401437-001-03-3,,BRD-K66401437,0.1546,0.7734074485045344,5,347,0.9800852578762286
BRD:BRD-K66404838-310-01-1,,BRD-K66404838,-0.2132,0.6067844347773053,5,410,0.9565977042344794
BRD:BRD-K66412701-066-01-6,,BRD-K66412701,0.4859,0.2718964793257347,5,410,0.9304292892047283
BRD:BRD-K66437909-001-01-0,,BRD-K66437909,0.344,0.358247504974992,5,396,0.9331356509660925
BRD:BRD-K66465025-001-05-1,,BRD-K66465025,0.1985,0.5609704042510971,5,407,0.9508210296717298
BRD:BRD-K66480997-003-10-0,,BRD-K66480997,0.5355,0.22795726831870594,5,410,0.930099219237979
BRD:BRD-K66527818-001-02-6,,BRD-K66527818,-0.3518,0.43105472340565376,5,411,0.941596657869533
BRD:BRD-K66538826-001-07-2,,BRD-K66538826,-0.2212,0.756495192973807,4,404,0.9800852578762286
BRD:BRD-K66541497-001-02-9,BCTC,BRD-K66541497,-0.0895,0.7314727297419262,6,571,0.9765062919614045
BRD:BRD-K66584608-001-03-9,TY-52156,BRD-K66584608,-0.1552,0.6397740404609896,6,573,0.9600080633324578
BRD:BRD-K66615216-003-14-8,,BRD-K66615216,-0.1346,0.7875993695438296,4,404,0.9811615639153047
BRD:BRD-K66664625-001-01-2,,BRD-K66664625,-0.0172,0.9586605428291649,5,407,0.9936426202904622
BRD:BRD-K66715657-050-01-0,,BRD-K66715657,0.0997,0.8532576743485127,4,404,0.9879978869076401
BRD:BRD-K66766661-001-19-2,,BRD-K66766661,0.5375,0.44177758274516393,5,408,0.9434873665100119
BRD:BRD-K66786476-001-01-3,,BRD-K66786476,0.7769,0.03422835292522851,5,396,0.8771638233249642
BRD:BRD-K66788707-001-14-3,,BRD-K66788707,-0.9212,0.2178958058662358,4,408,0.930099219237979
BRD:BRD-K66808046-065-03-7,,BRD-K66808046,0.567,0.15423412602929037,5,393,0.9269899137089833
BRD:BRD-K66830666-001-02-7,BAZ2-ICR,BRD-K66830666,-0.1244,0.6781979622895196,6,571,0.9662934597468331
BRD:BRD-K66845263-001-03-0,,BRD-K66845263,0.0844,0.8534609434798622,5,396,0.9880512098553582
BRD:BRD-K66850609-001-07-4,,BRD-K66850609,-0.0356,0.9518731833475058,5,410,0.9936426202904622
BRD:BRD-K66876909-001-12-6,,BRD-K66876909,-0.0473,0.8875733659250357,4,404,0.9902942141782619
BRD:BRD-K66896231-001-08-1,,BRD-K66896231,-0.3037,0.5095190833955102,5,409,0.946625316402665
BRD:BRD-K66896751-001-02-4,,BRD-K66896751,-0.0733,0.8323081479531079,5,346,0.9861667732013165
BRD:BRD-K66898851-003-03-3,,BRD-K66898851,0.6196,0.3118207497022178,5,347,0.9304292892047283
BRD:BRD-K66908976-001-01-8,URMC-099,BRD-K66908976,0.2774,0.24249546697324784,6,571,0.930099219237979
BRD:BRD-K66911501-003-01-2,,BRD-K66911501,0.457,0.10056622264505875,5,407,0.9269899137089833
BRD:BRD-K66937583-001-01-2,,BRD-K66937583,0.0729,0.884489836187035,5,407,0.9902942141782619
BRD:BRD-K66956375-001-11-3,,BRD-K66956375,0.3729,0.21588842358191282,5,409,0.930099219237979
BRD:BRD-K66998413-300-01-6,,BRD-K66998413,0.0178,0.9617598202147798,5,346,0.9936426202904622
BRD:BRD-K67013324-001-04-9,luzindole,BRD-K67013324,-0.1557,0.5924165413911989,6,571,0.9545983563691878
BRD:BRD-K67017579-001-28-1,,BRD-K67017579,-0.5966,0.10364562054858065,5,407,0.9269899137089833
BRD:BRD-K67043667-001-26-4,,BRD-K67043667,0.6963,0.349978227587805,5,407,0.9331356509660925
BRD:BRD-K67068943-001-01-0,,BRD-K67068943,0.2517,0.12221028036243031,5,405,0.9269899137089833
BRD:BRD-K67079690-001-01-2,,BRD-K67079690,-0.0338,0.8746123896066259,5,346,0.9900870191174943
BRD:BRD-K67080878-001-15-4,,BRD-K67080878,0.5404,0.26353932784896233,5,407,0.930099219237979
BRD:BRD-K67100011-003-06-3,,BRD-K67100011,0.0298,0.9572243340997926,5,407,0.9936426202904622
BRD:BRD-K67102207-236-07-7,,BRD-K67102207,0.2111,0.6891955747093778,4,406,0.971697004003613
BRD:BRD-K67117832-001-01-9,,BRD-K67117832,0.2746,0.1174963795062486,5,395,0.9269899137089833
BRD:BRD-K67121414-001-03-3,,BRD-K67121414,0.6788,0.026784038955901823,4,404,0.8771638233249642
BRD:BRD-K67173685-001-06-9,,BRD-K67173685,-0.0111,0.9822603572623037,4,387,0.995473078794708
BRD:BRD-K67186445-001-02-1,,BRD-K67186445,-0.0582,0.8345881895325155,5,395,0.9861667732013165
BRD:BRD-K67217586-001-08-0,,BRD-K67217586,0.2262,0.6998454365786119,4,401,0.9729941263652878
BRD:BRD-K67261995-001-11-7,,BRD-K67261995,0.5077,0.3435868212099365,5,407,0.9331356509660925
BRD:BRD-K67262033-001-01-0,,BRD-K67262033,-0.1803,0.5115956713045126,5,347,0.946625316402665
BRD:BRD-K67277431-002-10-5,,BRD-K67277431,0.1097,0.4609510401836101,4,403,0.9434873665100119
BRD:BRD-K67298865-001-09-0,,BRD-K67298865,0.4513,0.45291369958779465,5,408,0.9434873665100119
BRD:BRD-K67304264-001-08-5,,BRD-K67304264,0.2572,0.34928179385700026,5,408,0.9331356509660925
BRD:BRD-K67397687-001-01-3,,BRD-K67397687,0.2121,0.5676403083150069,5,346,0.9535570740868127
BRD:BRD-K67482377-001-01-8,,BRD-K67482377,0.2689,0.5516336459517378,5,396,0.9505884227759732
BRD:BRD-K67511046-001-02-3,,BRD-K67511046,0.7421,0.4310082834036853,5,393,0.941596657869533
BRD:BRD-K67525671-001-02-5,,BRD-K67525671,0.6602,0.2634653690937705,4,401,0.930099219237979
BRD:BRD-K67536197-003-11-4,,BRD-K67536197,-0.4363,0.11605890815776088,5,408,0.9269899137089833
BRD:BRD-K67537649-001-04-5,,BRD-K67537649,0.5844,0.4900141657157528,4,402,0.9438971840717467
BRD:BRD-K67563174-001-17-6,,BRD-K67563174,0.369,0.10458678441221253,4,401,0.9269899137089833
BRD:BRD-K67566344-001-07-5,,BRD-K67566344,-0.4952,0.08455010991487727,4,406,0.9269899137089833
BRD:BRD-K67578145-001-09-7,,BRD-K67578145,0.4789,0.13371735101890886,4,387,0.9269899137089833
BRD:BRD-K67578145-001-12-1,,BRD-K67578145,0.4151,0.14889362900994446,4,408,0.9269899137089833
BRD:BRD-K67601717-037-02-4,,BRD-K67601717,-0.4339,0.625114510850414,4,408,0.9575059753103813
BRD:BRD-K67628093-001-01-9,,BRD-K67628093,0.0106,0.9623841082338925,5,395,0.9936426202904622
BRD:BRD-K67637637-003-12-6,,BRD-K67637637,-0.3812,0.40229544639888903,4,408,0.9371420518042609
BRD:BRD-K67680372-003-02-6,,BRD-K67680372,-0.1588,0.8512163849037176,5,407,0.9873263344997008
BRD:BRD-K67772619-001-05-1,,BRD-K67772619,-0.6006,0.12100262298068742,4,406,0.9269899137089833
BRD:BRD-K67783091-001-26-1,,BRD-K67783091,0.6967,0.38878071628602495,5,407,0.9371420518042609
BRD:BRD-K67789209-001-01-0,,BRD-K67789209,0.34,0.36373118852171754,5,409,0.9331356509660925
BRD:BRD-K67831364-003-03-3,,BRD-K67831364,-0.0708,0.875138012986747,5,411,0.9900870191174943
BRD:BRD-K67844266-003-01-9,,BRD-K67844266,0.0439,0.6735451412582373,5,409,0.9654432764400306
BRD:BRD-K67860401-001-05-6,,BRD-K67860401,0.2454,0.7612192605020206,5,408,0.9800852578762286
BRD:BRD-K67868012-001-07-6,,BRD-K67868012,-0.167,0.5787693339879411,5,411,0.9542522880458459
BRD:BRD-K67901620-001-02-0,,BRD-K67901620,-0.4715,0.33837258348198423,5,409,0.9330688191706135
BRD:BRD-K67915505-001-01-2,,BRD-K67915505,0.2067,0.694448264141197,5,347,0.9723364401554815
BRD:BRD-K67943528-050-01-4,,BRD-K67943528,0.4573,0.1631523411397801,5,407,0.9269899137089833
BRD:BRD-K67966701-001-11-6,,BRD-K67966701,-0.3729,0.33465393827765083,5,409,0.9330688191706135
BRD:BRD-K67966701-001-12-4,,BRD-K67966701,-0.39,0.07469686567221058,5,393,0.9269899137089833
BRD:BRD-K67977190-066-02-3,,BRD-K67977190,-0.7073,0.11974408134187861,4,401,0.9269899137089833
BRD:BRD-K68003372-001-01-6,,BRD-K68003372,0.6532,0.0755111674285022,5,347,0.9269899137089833
BRD:BRD-K68065987-300-09-1,,BRD-K68065987,0.5766,0.1964252027073988,4,405,0.9283803268725414
BRD:BRD-K68075732-001-11-8,atenolol-(+),BRD-K68075732,-0.1146,0.7036998683580292,6,573,0.9737359091402117
BRD:BRD-K68095457-001-10-1,,BRD-K68095457,0.2424,0.3831892780172793,4,406,0.9371420518042609
BRD:BRD-K68103045-001-02-9,,BRD-K68103045,0.0097,0.9717694430985433,5,407,0.9945119575523953
BRD:BRD-K68132782-003-13-8,,BRD-K68132782,-0.6971,0.18543802576448606,5,409,0.9283803268725414
BRD:BRD-K68164687-001-01-6,,BRD-K68164687,-1.0814,0.0564805038370761,5,409,0.9076877849609511
BRD:BRD-K68174511-001-06-6,,BRD-K68174511,-0.7373,0.09412286658816375,5,410,0.9269899137089833
BRD:BRD-K68185022-001-14-8,,BRD-K68185022,0.0131,0.9589006775516848,5,407,0.9936426202904622
BRD:BRD-K68188368-001-09-4,,BRD-K68188368,0.1796,0.5918680049977246,5,408,0.9545983563691878
BRD:BRD-K68202742-001-16-5,,BRD-K68202742,-0.0799,0.8990146087021189,4,387,0.9909405161567635
BRD:BRD-K68220839-413-02-8,,BRD-K68220839,-0.1078,0.7561594482648204,5,347,0.9800852578762286
BRD:BRD-K68232413-001-01-2,,BRD-K68232413,0.2596,0.31433139025066853,5,409,0.9304292892047283
BRD:BRD-K68232650-001-02-2,,BRD-K68232650,-0.3118,0.6527977825274404,5,409,0.9620180018481108
BRD:BRD-K68264559-045-02-4,,BRD-K68264559,-0.5297,0.2744110012777555,4,408,0.9304292892047283
BRD:BRD-K68264559-045-04-0,,BRD-K68264559,0.6769,0.23353364203452456,5,393,0.930099219237979
BRD:BRD-K68332390-001-04-9,statil,BRD-K68332390,-0.8456,0.05893317978910539,6,574,0.9135905044976138
BRD:BRD-K68336408-001-10-9,,BRD-K68336408,-0.1208,0.6001461609674134,5,408,0.9561771988502082
BRD:BRD-K68346641-001-01-4,,BRD-K68346641,-0.4231,0.297328483372393,4,406,0.9304292892047283
BRD:BRD-K68346641-001-02-2,,BRD-K68346641,-0.6917,0.13311601498046832,5,409,0.9269899137089833
BRD:BRD-K68358632-001-01-0,,BRD-K68358632,-0.012,0.9764446251233886,5,346,0.9945119575523953
BRD:BRD-K68379918-001-01-1,,BRD-K68379918,0.4832,0.0032386708183351387,5,347,0.6792101569836505
BRD:BRD-K68392338-003-02-0,,BRD-K68392338,0.2114,0.7407227805522594,5,409,0.9765062919614045
BRD:BRD-K68395654-001-03-1,,BRD-K68395654,-0.5636,0.24504553701695167,5,410,0.930099219237979
BRD:BRD-K68402494-003-03-5,,BRD-K68402494,-0.4612,0.42433999486644114,5,408,0.9412834253979534
BRD:BRD-K68405354-001-06-4,,BRD-K68405354,0.4377,0.28870935546525295,5,410,0.9304292892047283
BRD:BRD-K68405354-001-07-2,,BRD-K68405354,0.6536,0.15443365709297652,5,408,0.9269899137089833
BRD:BRD-K68408467-065-01-8,,BRD-K68408467,-0.2847,0.5890512055999662,5,408,0.9545983563691878
BRD:BRD-K68408772-001-05-4,,BRD-K68408772,-0.3353,0.5644669593305754,5,395,0.9518485574473132
BRD:BRD-K68432770-236-23-1,,BRD-K68432770,0.1016,0.7179383015121843,5,396,0.9751360648843946
BRD:BRD-K68453341-001-01-1,,BRD-K68453341,-0.548,0.17085017292348198,5,347,0.9272823578897382
BRD:BRD-K68470841-001-01-0,,BRD-K68470841,-0.2164,0.6687200969213709,5,347,0.9646026689303955
BRD:BRD-K68474068-001-01-8,,BRD-K68474068,0.701,0.1305006078497875,5,408,0.9269899137089833
BRD:BRD-K68488863-001-04-9,,BRD-K68488863,0.0622,0.8239667416297465,5,409,0.9861667732013165
BRD:BRD-K68502831-001-01-2,,BRD-K68502831,-0.0875,0.8976018048372394,4,387,0.9909405161567635
BRD:BRD-K68507560-003-24-6,,BRD-K68507560,-0.2041,0.7168887636722847,4,407,0.9751360648843946
BRD:BRD-K68532323-003-02-8,,BRD-K68532323,-0.7165,0.1394620627954558,5,409,0.9269899137089833
BRD:BRD-K68534611-001-07-8,2-methylimidazole,BRD-K68534611,0.0493,0.878478640442716,6,573,0.9900870191174943
BRD:BRD-K68538666-001-12-3,,BRD-K68538666,0.7033,0.1695789192770145,5,407,0.9272823578897382
BRD:BRD-K68544925-001-01-1,,BRD-K68544925,-0.0337,0.9458375863969307,5,395,0.9930782761149157
BRD:BRD-K68552125-001-05-3,,BRD-K68552125,-0.6365,0.30716810010784185,5,409,0.9304292892047283
BRD:BRD-K68553471-003-12-3,,BRD-K68553471,0.9641,0.1879661288138101,5,407,0.9283803268725414
BRD:BRD-K68558722-001-04-0,,BRD-K68558722,0.3155,0.2950640620744487,5,408,0.9304292892047283
BRD:BRD-K68567222-001-01-2,,BRD-K68567222,0.0872,0.8668064482389163,5,405,0.9890948466328081
BRD:BRD-K68620903-001-11-4,,BRD-K68620903,-0.3095,0.482283037391648,5,407,0.9435015442903811
BRD:BRD-K68633027-001-01-9,,BRD-K68633027,-0.1895,0.6032165666063132,5,346,0.9561771988502082
BRD:BRD-K68633617-003-02-9,,BRD-K68633617,0.1602,0.6272426016242258,5,407,0.9575059753103813
BRD:BRD-K68653965-001-01-1,,BRD-K68653965,0.0373,0.9367011402470821,5,408,0.9927523804716867
BRD:BRD-K68674163-001-01-7,,BRD-K68674163,-0.2601,0.24039997002940722,5,346,0.930099219237979
BRD:BRD-K68693535-001-03-4,,BRD-K68693535,-0.6647,0.24330859210187006,5,409,0.930099219237979
BRD:BRD-K68747584-001-02-0,,BRD-K68747584,-0.4176,0.16296586334165095,5,409,0.9269899137089833
BRD:BRD-K68756823-001-07-1,,BRD-K68756823,0.4248,0.42644419752684026,4,408,0.9413916998667616
BRD:BRD-K68764924-001-03-2,,BRD-K68764924,0.3194,0.32928152900721097,5,396,0.9304292892047283
BRD:BRD-K68770713-001-01-8,,BRD-K68770713,0.6683,0.2862551727874532,4,402,0.9304292892047283
BRD:BRD-K68795758-001-02-9,MRK-560,BRD-K68795758,-0.1833,0.40320297667502475,6,571,0.9371420518042609
BRD:BRD-K68805147-001-01-8,,BRD-K68805147,-0.9559,0.057287393839099324,5,410,0.9076877849609511
BRD:BRD-K68810443-001-01-9,,BRD-K68810443,0.5083,0.006204362439276785,5,408,0.7153112763106592
BRD:BRD-K68851986-001-01-6,,BRD-K68851986,-0.3703,0.28157742302780664,5,346,0.9304292892047283
BRD:BRD-K68867920-051-11-5,,BRD-K68867920,-0.1999,0.5174998492006025,5,409,0.946625316402665
BRD:BRD-K68870568-066-01-5,,BRD-K68870568,0.6802,0.04977898673970636,5,409,0.8995378209109437
BRD:BRD-K68904758-001-03-5,,BRD-K68904758,-1.1341,0.10801963932248461,4,408,0.9269899137089833
BRD:BRD-K68938568-001-01-7,,BRD-K68938568,-0.2104,0.41983727872139764,5,409,0.9408575896975035
BRD:BRD-K68982262-001-02-9,A-987306,BRD-K68982262,-0.0081,0.9634650902178287,6,571,0.9936426202904622
BRD:BRD-K68997413-001-05-1,,BRD-K68997413,0.5712,0.32568832306216444,5,408,0.9304292892047283
BRD:BRD-K69001009-001-02-8,,BRD-K69001009,0.2014,0.6632302901452551,4,406,0.9630796269371619
BRD:BRD-K69035426-001-01-3,,BRD-K69035426,0.1414,0.7802116161413712,4,404,0.9800852578762286
BRD:BRD-K69070623-003-01-7,,BRD-K69070623,-0.2061,0.647755267671251,5,410,0.9601965545627655
BRD:BRD-K69075588-001-02-9,GNF-7,BRD-K69075588,0.376,0.12723136337077381,6,571,0.9269899137089833
BRD:BRD-K69116396-001-04-1,,BRD-K69116396,0.2531,0.5634559871042583,4,406,0.9515591427864197
BRD:BRD-K69122748-001-10-1,,BRD-K69122748,0.1739,0.8380487965579443,4,406,0.9861960708194872
BRD:BRD-K69172251-001-08-9,,BRD-K69172251,-0.022,0.9592619245095063,4,387,0.9936426202904622
BRD:BRD-K69191882-065-01-6,guanidinoethyldisulfide-bicarbonate,BRD-K69191882,-0.2908,0.350989734554659,6,571,0.9331356509660925
BRD:BRD-K69195780-004-08-4,,BRD-K69195780,-0.2491,0.5197509169616289,5,410,0.946625316402665
BRD:BRD-K69211575-001-02-9,XD-14,BRD-K69211575,0.2319,0.553158655334449,6,571,0.9505884227759732
BRD:BRD-K69215269-001-01-1,,BRD-K69215269,0.0625,0.8209069874304052,5,346,0.9858345094976283
BRD:BRD-K69216798-001-01-9,,BRD-K69216798,0.4025,0.6468451466315837,4,401,0.9600080633324578
BRD:BRD-K69231085-003-05-7,,BRD-K69231085,0.2811,0.5877858897376681,4,406,0.9545983563691878
BRD:BRD-K69236721-001-02-7,,BRD-K69236721,-0.489,0.050511371895842955,5,409,0.8995378209109437
BRD:BRD-K69247067-001-01-8,,BRD-K69247067,-0.0213,0.9164818502235127,5,409,0.9916990857398648
BRD:BRD-K69253806-001-02-0,,BRD-K69253806,0.243,0.7272952240998621,4,408,0.9765062919614045
BRD:BRD-K69280563-001-01-8,,BRD-K69280563,0.1244,0.7178738358944268,4,406,0.9751360648843946
BRD:BRD-K69343602-003-02-9,ML10302,BRD-K69343602,-0.063,0.7324344267054085,6,571,0.9765062919614045
BRD:BRD-K69346723-001-04-8,,BRD-K69346723,0.1731,0.5781949579793899,4,387,0.9542522880458459
BRD:BRD-K69351586-001-01-0,,BRD-K69351586,0.219,0.06544656479988044,5,347,0.9269899137089833
BRD:BRD-K69469734-003-02-5,,BRD-K69469734,0.027,0.8712111931635353,4,401,0.9898877203020311
BRD:BRD-K69470111-236-08-9,,BRD-K69470111,0.3432,0.4438185242929016,4,401,0.9434873665100119
BRD:BRD-K69555850-001-02-9,AZD0156,BRD-K69555850,0.0741,0.8668666149300804,6,571,0.9890948466328081
BRD:BRD-K69577666-001-01-3,,BRD-K69577666,0.824,0.08874481818796608,5,410,0.9269899137089833
BRD:BRD-K69600043-328-05-5,,BRD-K69600043,0.2693,0.6915016697219751,5,410,0.9723364401554815
BRD:BRD-K69608737-001-10-2,,BRD-K69608737,0.1501,0.6219506014980786,5,409,0.9575059753103813
BRD:BRD-K69624312-001-01-1,,BRD-K69624312,0.9086,0.012404246726562342,5,346,0.7292661249653769
BRD:BRD-K69632891-001-02-9,tribromoethanol,BRD-K69632891,-0.6164,0.21556204980230545,6,571,0.930099219237979
BRD:BRD-K69636617-001-01-7,,BRD-K69636617,-0.0777,0.8644708802398062,5,396,0.9890948466328081
BRD:BRD-K69650333-003-13-2,,BRD-K69650333,0.8598,0.28348785915999525,4,387,0.9304292892047283
BRD:BRD-K69650333-003-14-0,,BRD-K69650333,-0.5435,0.4076342462156359,4,406,0.9371420518042609
BRD:BRD-K69669039-001-01-8,,BRD-K69669039,-0.0793,0.8431441634522584,5,396,0.9869049880049923
BRD:BRD-K69688083-004-23-1,,BRD-K69688083,-0.4502,0.45253914767330367,5,405,0.9434873665100119
BRD:BRD-K69694239-001-02-2,,BRD-K69694239,-0.3538,0.5315029786574819,5,411,0.947318522056047
BRD:BRD-K69726342-238-02-4,atorvastatin,BRD-K69726342,0.025,0.9647341918912832,5,409,0.9936426202904622
BRD:BRD-K69726342-238-05-9,atorvastatin,BRD-K69726342,-0.3059,0.372896018893002,6,573,0.9356819309855848
BRD:BRD-K69726595-001-01-2,,BRD-K69726595,-0.373,0.07393841543800309,5,409,0.9269899137089833
BRD:BRD-K69776681-001-03-8,,BRD-K69776681,-0.3732,0.5645226546972324,5,409,0.9518485574473132
BRD:BRD-K69812556-305-02-0,,BRD-K69812556,0.6043,0.2295724162712544,5,408,0.930099219237979
BRD:BRD-K69832040-001-01-9,,BRD-K69832040,0.5849,0.13849034900749013,5,346,0.9269899137089833
BRD:BRD-K69837166-003-02-0,,BRD-K69837166,-0.0897,0.8177908385087835,4,401,0.9858345094976283
BRD:BRD-K69857269-001-03-9,sonepiprazole,BRD-K69857269,-0.2253,0.6201604967951602,6,574,0.9575059753103813
BRD:BRD-K69877120-001-01-7,,BRD-K69877120,-0.4067,0.4508864542023631,5,346,0.9434873665100119
BRD:BRD-K69907333-001-10-6,,BRD-K69907333,-0.4829,0.4307851187193243,4,387,0.941596657869533
BRD:BRD-K69932463-001-10-6,,BRD-K69932463,-0.3616,0.6778137646261027,4,406,0.9662934597468331
BRD:BRD-K70053378-001-01-1,,BRD-K70053378,0.1083,0.786093133317485,5,393,0.9811615639153047
BRD:BRD-K70088346-001-01-6,,BRD-K70088346,0.7139,0.2455324606759027,4,406,0.930099219237979
BRD:BRD-K70159787-001-01-1,,BRD-K70159787,0.0285,0.958075581111509,5,408,0.9936426202904622
BRD:BRD-K70161083-001-06-9,caroverin,BRD-K70161083,-0.572,0.22278521554165562,6,574,0.930099219237979
BRD:BRD-K70163715-300-05-7,,BRD-K70163715,0.287,0.5522890680885099,4,382,0.9505884227759732
BRD:BRD-K70177501-003-01-4,,BRD-K70177501,0.5567,0.19188632300142563,4,408,0.9283803268725414
BRD:BRD-K70246307-001-04-1,,BRD-K70246307,0.5207,0.3139143051753979,5,408,0.9304292892047283
BRD:BRD-K70262971-001-01-9,,BRD-K70262971,-0.3512,0.630229170411052,5,396,0.9575059753103813
BRD:BRD-K70281171-050-08-9,,BRD-K70281171,0.0157,0.9729080458704221,4,404,0.9945119575523953
BRD:BRD-K70301465-001-02-6,,BRD-K70301465,0.6958,0.08975191277361041,4,406,0.9269899137089833
BRD:BRD-K70301876-034-13-7,,BRD-K70301876,0.1782,0.26998576041387323,4,406,0.9304292892047283
BRD:BRD-K70327167-348-13-4,,BRD-K70327167,1.1057,0.18084504900661874,5,408,0.9272823578897382
BRD:BRD-K70327191-001-02-2,,BRD-K70327191,-0.6259,0.05975551479294855,5,407,0.9135905044976138
BRD:BRD-K70329400-001-02-5,,BRD-K70329400,1.2633,0.010087199554303943,5,346,0.7292661249653769
BRD:BRD-K70330032-001-01-1,,BRD-K70330032,-0.6094,0.27841679203620606,5,396,0.9304292892047283
BRD:BRD-K70330367-003-07-9,,BRD-K70330367,0.0104,0.953409746209158,5,409,0.9936426202904622
BRD:BRD-K70358946-001-15-7,,BRD-K70358946,-0.0575,0.9066862105024855,5,409,0.9913233755158685
BRD:BRD-K70401845-003-09-6,,BRD-K70401845,-0.458,0.3075908578048538,5,409,0.9304292892047283
BRD:BRD-K70402238-001-02-8,,BRD-K70402238,-0.4212,0.2130658879904762,5,408,0.930099219237979
BRD:BRD-K70404782-001-01-6,,BRD-K70404782,-0.1466,0.5708379135110407,5,346,0.9542522880458459
BRD:BRD-K70446295-001-01-7,,BRD-K70446295,0.0784,0.7769688289914695,5,347,0.9800852578762286
BRD:BRD-K70463136-001-01-5,,BRD-K70463136,-0.7051,0.1298749442042107,5,409,0.9269899137089833
BRD:BRD-K70487031-001-02-8,,BRD-K70487031,-0.0526,0.9427407273653626,5,407,0.992824554053612
BRD:BRD-K70490179-300-01-2,,BRD-K70490179,0.3199,0.3090375949325105,5,409,0.9304292892047283
BRD:BRD-K70504253-001-01-3,,BRD-K70504253,-0.0459,0.9216455031594079,5,396,0.9920293101774591
BRD:BRD-K70505054-003-12-4,,BRD-K70505054,-0.1518,0.6842352012841572,5,409,0.9691191107049284
BRD:BRD-K70507123-001-09-7,,BRD-K70507123,-0.6837,0.13319548811727147,5,409,0.9269899137089833
BRD:BRD-K70511574-001-06-9,,BRD-K70511574,-0.6686,0.1802445113548128,5,409,0.9272823578897382
BRD:BRD-K70557564-305-03-6,,BRD-K70557564,-0.5358,0.12244602107315498,5,409,0.9269899137089833
BRD:BRD-K70578146-001-06-7,,BRD-K70578146,0.9051,0.13709775619577916,5,347,0.9269899137089833
BRD:BRD-K70586315-001-02-4,,BRD-K70586315,0.4857,0.1651153953574088,5,407,0.9269899137089833
BRD:BRD-K70592483-001-01-0,,BRD-K70592483,0.4473,0.056692953082990716,4,406,0.9076877849609511
BRD:BRD-K70592963-001-31-6,,BRD-K70592963,-0.1329,0.7498759504606841,5,396,0.9800852578762286
BRD:BRD-K70601687-001-01-3,,BRD-K70601687,-0.2495,0.4604896932597386,5,395,0.9434873665100119
BRD:BRD-K70610771-001-02-9,,BRD-K70610771,0.0817,0.8919736324354616,4,406,0.9902942141782619
BRD:BRD-K70614402-001-01-0,,BRD-K70614402,-0.08,0.7584461267396793,5,346,0.9800852578762286
BRD:BRD-K70642949-001-03-7,,BRD-K70642949,0.0765,0.8186152190411475,6,573,0.9858345094976283
BRD:BRD-K70650177-001-01-7,,BRD-K70650177,0.3511,0.49875264567793787,5,395,0.946625316402665
BRD:BRD-K70693421-001-01-1,genz-123346,BRD-K70693421,-0.0618,0.9140050940319387,6,573,0.9913233755158685
BRD:BRD-K70744942-001-01-2,,BRD-K70744942,0.0234,0.9703851671421615,5,347,0.9945119575523953
