species,metabolite,correlation,p_value,fdr
Lactobacillus_Lactobacillus_fermentum,HILn_QI32704,0.3130634071810542,0.07141954762369743,0.08332200169811033
Roseburia_Roseburia_inulinivorans,HILp_QI8849,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_2_2_44A,C8p_QI27026,0.3130634071810542,0.07141954762369743,0.08332200169811033
Prevotella_Prevotella_bivia,HILp_QI17423,0.3130634071810542,0.07141954762369743,0.08332200169811033
Bilophila_Bilophila_wadsworthia,C18n_QI13911,0.3130634071810542,0.07141954762369743,0.08332200169811033
Alistipes_Alistipes_putredinis,HILp_QI17786,0.3130634071810542,0.07141954762369743,0.08332200169811033
Streptococcus_Streptococcus_mitis_oralis_pneumoniae,HILp_QI19753,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Lactobacillus_Lactobacillus_fermentum,HILp_QI15573,0.3127578304048892,0.07171126956821694,0.08332200169811033
Alistipes_Alistipes_onderdonkii,C8p_QI26158,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Lachnospiraceae_noname_Lachnospiraceae_bacterium_5_1_63FAA,C8p_QI14434,0.3130634071810542,0.07141954762369743,0.08332200169811033
Clostridium_Clostridium_citroniae,C8p_QI26159,0.3130634071810542,0.07141954762369743,0.08332200169811033
Eubacterium_Eubacterium_sp_3_1_31,HILn_QI803,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Eubacterium_Eubacterium_ramulus,HILp_QI19704,0.3127578304048892,0.07171126956821694,0.08332200169811033
Eubacterium_Eubacterium_siraeum,C8p_QI25832,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Bifidobacterium_Bifidobacterium_breve,C8p_QI13251,0.3127578304048892,0.07171126956821694,0.08332200169811033
Ruminococcus_Ruminococcus_flavefaciens,C8p_QI20098,0.3130634071810542,0.07141954762369743,0.08332200169811033
Burkholderia_Burkholderia_unclassified,HILp_QI21418,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Citrobacter_Citrobacter_unclassified,HILp_QI19472,0.3127578304048892,0.07171126956821694,0.08332200169811033
Proteus_Proteus_mirabilis,C8p_QI21897,0.3130634071810542,0.07141954762369743,0.08332200169811033
Acidaminococcus_Acidaminococcus_unclassified,HILp_QI9316,0.3127578304048892,0.07171126956821694,0.08332200169811033
Oscillibacter_Oscillibacter_sp_KLE_1728,HILp_QI11300,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Roseburia_Roseburia_hominis,C8p_QI16853,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Streptococcus_Streptococcus_sanguinis,HILp_QI24535,0.3127578304048892,0.07171126956821694,0.08332200169811033
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_3_1_53,C8p_QI19828,0.3130634071810542,0.07141954762369743,0.08332200169811033
Anaerostipes_Anaerostipes_hadrus,HILp_QI22477,0.3130634071810542,0.07141954762369743,0.08332200169811033
Granulicatella_Granulicatella_unclassified,HILp_QI18619,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Eubacterium_Eubacterium_hallii,HILp_QI22307,0.3130634071810542,0.07141954762369743,0.08332200169811033
Dorea_Dorea_unclassified,C8p_QI13775,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Collinsella_Collinsella_unclassified,C8p_QI21201,0.3127578304048892,0.07171126956821694,0.08332200169811033
Deinococcus_Deinococcus_unclassified,C8p_QI23769,0.3130634071810542,0.07141954762369743,0.08332200169811033
Anaerostipes_Anaerostipes_hadrus,HILp_QI20171,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Granulicatella_Granulicatella_unclassified,HILp_QI14407,0.3127578304048892,0.07171126956821694,0.08332200169811033
Dialister_Dialister_invisus,C18n_QI4547,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Parabacteroides_Parabacteroides_distasonis,HILp_QI25258,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Alistipes_Alistipes_sp_HGB5,C8p_QI29101,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Roseburia_Roseburia_hominis,HILp_QI16929,0.3130634071810542,0.07141954762369743,0.08332200169811033
Blautia_Blautia_hydrogenotrophica,C8p_QI29249,0.3130634071810542,0.07141954762369743,0.08332200169811033
Enterococcus_Enterococcus_faecium,C8p_QI28675,0.3130634071810542,0.07141954762369743,0.08332200169811033
Parabacteroides_Parabacteroides_goldsteinii,HILn_QI11298,0.3127578304048892,0.07171126956821694,0.08332200169811033
Eubacterium_Eubacterium_eligens,C8p_QI21198,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Adlercreutzia_Adlercreutzia_equolifaciens,HILp_QI18051,0.3127578304048892,0.07171126956821694,0.08332200169811033
Streptococcus_Streptococcus_thermophilus,C18n_QI12734,0.3127578304048892,0.07171126956821694,0.08332200169811033
Bacteroides_Bacteroides_sp_4_3_47FAA,HILp_QI24729,0.3130634071810542,0.07141954762369743,0.08332200169811033
Streptococcus_Streptococcus_thermophilus,C8p_QI23502,0.3127578304048892,0.07171126956821694,0.08332200169811033
Campylobacter_Campylobacter_concisus,C18n_QI4547,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Odoribacter_Odoribacter_unclassified,HILp_QI22660,-0.3127578304048892,0.07171126956821694,0.08332200169811033
Veillonella_Veillonella_parvula,HILp_QI10831,0.3127578304048892,0.07171126956821694,0.08332200169811033
Veillonella_Veillonella_parvula,HILn_QI857,0.3127578304048892,0.07171126956821694,0.08332200169811033
Barnesiella_Barnesiella_intestinihominis,HILn_QI2254,-0.3130634071810542,0.07141954762369743,0.08332200169811033
Veillonella_Veillonella_dispar,HILp_TF52,0.3127578304048892,0.07171126956821694,0.08332200169811033
Streptococcus_Streptococcus_sanguinis,C8p_QI19081,0.3127578304048892,0.07171126956821694,0.08332200169811033
Oscillibacter_Oscillibacter_sp_KLE_1745,HILp_QI3084,0.3127578304048892,0.07171126956821694,0.08332200169811033
Streptococcus_Streptococcus_thermophilus,HILp_QI20173,0.3130634071810542,0.07141954762369743,0.08332200169811033
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_3_1_53,C8p_QI21201,0.31245225362872414,0.07200392008272097,0.08336664148455483
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_6_1_45,HILn_QI4049,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Clostridiaceae_noname_Clostridiaceae_bacterium_JC118,C8p_QI20515,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Proteus_Proteus_mirabilis,HILp_QI18143,0.31245225362872414,0.07200392008272097,0.08336664148455483
Alistipes_Alistipes_unclassified,C8p_QI24219,0.31245225362872414,0.07200392008272097,0.08336664148455483
Morganella_Morganella_morganii,C8p_QI11637,0.31245225362872414,0.07200392008272097,0.08336664148455483
Butyrivibrio_Butyrivibrio_unclassified,HILp_QI17012,0.31245225362872414,0.07200392008272097,0.08336664148455483
Bifidobacterium_Bifidobacterium_adolescentis,HILp_QI23047,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Burkholderia_Burkholderia_unclassified,C8p_QI16431,0.31245225362872414,0.07200392008272097,0.08336664148455483
Anaerotruncus_Anaerotruncus_colihominis,C18n_QI8539,0.31245225362872414,0.07200392008272097,0.08336664148455483
Burkholderia_Burkholderia_unclassified,C8p_QI29869,0.31245225362872414,0.07200392008272097,0.08336664148455483
Bacteroides_Bacteroides_caccae,C8p_QI23892,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Streptococcus_Streptococcus_salivarius,C8p_QI13562,0.31245225362872414,0.07200392008272097,0.08336664148455483
Clostridium_Clostridium_hathewayi,HILp_QI21411,0.31245225362872414,0.07200392008272097,0.08336664148455483
Bifidobacterium_Bifidobacterium_breve,C8p_QI11637,0.31245225362872414,0.07200392008272097,0.08336664148455483
Citrobacter_Citrobacter_unclassified,HILn_QI8817,0.31245225362872414,0.07200392008272097,0.08336664148455483
Lactobacillus_Lactobacillus_acidophilus,C8p_QI1909,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Pantoea_Pantoea_unclassified,HILp_QI25194,0.31245225362872414,0.07200392008272097,0.08336664148455483
Alistipes_Alistipes_shahii,HILp_QI15716,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Blautia_Ruminococcus_gnavus,C8p_QI13764,0.31245225362872414,0.07200392008272097,0.08336664148455483
Butyricicoccus_Butyricicoccus_pullicaecorum,HILp_QI25041,0.31245225362872414,0.07200392008272097,0.08336664148455483
Bifidobacterium_Bifidobacterium_breve,HILp_QI11880,0.31245225362872414,0.07200392008272097,0.08336664148455483
Dorea_Dorea_unclassified,HILp_QI20612,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Cellulophaga_Cellulophaga_unclassified,C18n_QI13901,0.31245225362872414,0.07200392008272097,0.08336664148455483
Aggregatibacter_Aggregatibacter_unclassified,C8p_QI26705,0.31245225362872414,0.07200392008272097,0.08336664148455483
Collinsella_Collinsella_unclassified,C8p_QI15656,0.31245225362872414,0.07200392008272097,0.08336664148455483
Saccharomyces_Saccharomyces_cerevisiae,C8p_QI10968,0.31245225362872414,0.07200392008272097,0.08336664148455483
Flavonifractor_Flavonifractor_plautii,C8p_QI19080,0.31245225362872414,0.07200392008272097,0.08336664148455483
Granulicatella_Granulicatella_unclassified,HILp_QI25246,0.31245225362872414,0.07200392008272097,0.08336664148455483
Peptostreptococcaceae_noname_Clostridium_bartlettii,HILp_QI13839,0.31245225362872414,0.07200392008272097,0.08336664148455483
Ruminococcus_Ruminococcus_flavefaciens,HILp_QI18761,0.31245225362872414,0.07200392008272097,0.08336664148455483
Bacteroides_Bacteroides_stercoris,C8p_QI28213,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Klebsiella_Klebsiella_unclassified,HILp_QI25245,0.31245225362872414,0.07200392008272097,0.08336664148455483
Flavonifractor_Flavonifractor_plautii,C8p_QI27840,0.31245225362872414,0.07200392008272097,0.08336664148455483
Lachnospiraceae_noname_Lachnospiraceae_bacterium_7_1_58FAA,C8p_QI25056,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Clostridium_Clostridium_hathewayi,HILn_QI740,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Parabacteroides_Parabacteroides_merdae,C8p_QI10968,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_6_1_45,HILp_TF24,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Lachnospiraceae_noname_Lachnospiraceae_bacterium_6_1_63FAA,HILp_QI22835,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Streptococcus_Streptococcus_vestibularis,C18n_QI4925,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Flavonifractor_Flavonifractor_plautii,C8p_QI27445,0.31245225362872414,0.07200392008272097,0.08336664148455483
Prevotella_Prevotella_buccalis,HILp_QI23713,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Eubacterium_Eubacterium_siraeum,HILp_QI22498,0.31245225362872414,0.07200392008272097,0.08336664148455483
Morganella_Morganella_morganii,C8p_QI13764,0.31245225362872414,0.07200392008272097,0.08336664148455483
Clostridium_Clostridium_nexile,C8p_QI20463,0.31245225362872414,0.07200392008272097,0.08336664148455483
Potyvirus_Dasheen_mosaic_virus,HILp_QI23047,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Ruminococcus_Ruminococcus_albus,HILn_QI7792,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Escherichia_Escherichia_unclassified,C8p_QI25592,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Prevotella_Prevotella_bivia,HILp_QI20378,0.31245225362872414,0.07200392008272097,0.08336664148455483
Eubacterium_Eubacterium_eligens,HILp_QI8469,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Bacteroides_Bacteroides_thetaiotaomicron,C8p_QI28794,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Collinsella_Collinsella_aerofaciens,C8p_QI17368,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Porphyromonas_Porphyromonas_somerae,HILp_QI19105,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Enterobacter_Enterobacter_cloacae,HILp_QI16026,0.31245225362872414,0.07200392008272097,0.08336664148455483
Porphyromonas_Porphyromonas_uenonis,HILp_QI14075,0.31245225362872414,0.07200392008272097,0.08336664148455483
Coprobacillus_Coprobacillus_unclassified,C18n_QI13297,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Clostridium_Clostridium_perfringens,HILp_QI21418,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Blautia_Blautia_hydrogenotrophica,C18n_QI13694,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Dorea_Dorea_formicigenerans,HILp_QI18132,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Collinsella_Collinsella_aerofaciens,HILp_QI17848,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Lachnospiraceae_noname_Lachnospiraceae_bacterium_3_1_46FAA,HILp_QI11940,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Clostridium_Clostridium_nexile,HILp_QI24677,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Peptostreptococcaceae_noname_Clostridium_bartlettii,HILn_QI14205,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Oscillibacter_Oscillibacter_sp_KLE_1745,HILp_QI22521,0.31245225362872414,0.07200392008272097,0.08336664148455483
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_2_2_44A,C8p_QI18270,0.31245225362872414,0.07200392008272097,0.08336664148455483
Ruminococcus_Ruminococcus_flavefaciens,C8p_QI25142,0.31245225362872414,0.07200392008272097,0.08336664148455483
Butyrivibrio_Butyrivibrio_unclassified,HILp_QI12445,0.31245225362872414,0.07200392008272097,0.08336664148455483
Veillonella_Veillonella_parvula,HILp_QI20571,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Enterobacter_Enterobacter_cloacae,C18n_QI12734,0.31245225362872414,0.07200392008272097,0.08336664148455483
Lachnospiraceae_noname_Lachnospiraceae_bacterium_2_1_58FAA,C8p_QI25026,0.31245225362872414,0.07200392008272097,0.08336664148455483
Flavonifractor_Flavonifractor_plautii,HILp_QI13014,0.31245225362872414,0.07200392008272097,0.08336664148455483
Bacteroides_Bacteroides_plebeius,HILp_QI19753,-0.31245225362872414,0.07200392008272097,0.08336664148455483
Lachnospiraceae_noname_Lachnospiraceae_bacterium_1_1_57FAA,C8p_QI25832,0.3121466768525592,0.07229750101398368,0.08347322602279596
Gammaretrovirus_Porcine_type_C_oncovirus,HILp_QI17636,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Oscillibacter_Oscillibacter_unclassified,C8p_QI21198,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Ruminococcus_Ruminococcus_callidus,HILp_QI24360,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Ruminococcus_Ruminococcus_bromii,HILp_QI18175,0.3121466768525592,0.07229750101398368,0.08347322602279596
Blautia_Blautia_producta,HILp_QI20509,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_5_2_54FAA,HILp_QI19479,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_2_2_44A,C8p_QI12589,0.3121466768525592,0.07229750101398368,0.08347322602279596
Parabacteroides_Parabacteroides_merdae,HILp_QI17497,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Campylobacter_Campylobacter_concisus,HILp_QI20434,0.3121466768525592,0.07229750101398368,0.08347322602279596
Holdemania_Holdemania_filiformis,C8p_QI13568,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Bacteroides_Bacteroides_xylanisolvens,HILp_QI25055,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Roseburia_Roseburia_unclassified,HILp_QI22001,0.3121466768525592,0.07229750101398368,0.08347322602279596
Alistipes_Alistipes_putredinis,C8p_QI24728,0.3121466768525592,0.07229750101398368,0.08347322602279596
Eubacterium_Eubacterium_rectale,C18n_QI13335,0.3121466768525592,0.07229750101398368,0.08347322602279596
Veillonella_Veillonella_parvula,HILp_QI22521,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Lachnospiraceae_noname_Lachnospiraceae_bacterium_2_1_58FAA,HILp_QI13603,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Eubacterium_Eubacterium_ramulus,C18n_QI13047,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Streptococcus_Streptococcus_vestibularis,HILp_QI18880,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Bifidobacterium_Bifidobacterium_longum,C8p_QI16862,0.3121466768525592,0.07229750101398368,0.08347322602279596
Actinobacillus_Actinobacillus_unclassified,HILp_QI18406,0.3121466768525592,0.07229750101398368,0.08347322602279596
Prevotella_Prevotella_buccalis,HILp_QI22263,0.3121466768525592,0.07229750101398368,0.08347322602279596
Bacteroides_Bacteroides_dorei,C8p_QI20515,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Lactobacillus_Lactobacillus_rhamnosus,C8p_QI25771,0.3121466768525592,0.07229750101398368,0.08347322602279596
Prevotella_Prevotella_timonensis,C8p_QI29545,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Anaerotruncus_Anaerotruncus_unclassified,C8p_QI18806,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Prevotella_Prevotella_bivia,C8p_QI29047,0.3121466768525592,0.07229750101398368,0.08347322602279596
Butyricimonas_Butyricimonas_synergistica,C8p_QI29869,0.3121466768525592,0.07229750101398368,0.08347322602279596
Butyrivibrio_Butyrivibrio_unclassified,HILp_QI18525,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Streptococcus_Streptococcus_thermophilus,HILp_QI11299,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Dorea_Dorea_unclassified,HILp_QI13241,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Blautia_Ruminococcus_obeum,HILp_QI23272,0.3121466768525592,0.07229750101398368,0.08347322602279596
Clostridium_Clostridium_clostridioforme,C8p_QI21746,0.3121466768525592,0.07229750101398368,0.08347322602279596
Peptostreptococcaceae_noname_Clostridium_bartlettii,C8p_QI28740,0.3121466768525592,0.07229750101398368,0.08347322602279596
Erysipelotrichaceae_noname_Erysipelotrichaceae_bacterium_21_3,HILp_QI20171,0.3121466768525592,0.07229750101398368,0.08347322602279596
Prevotella_Prevotella_copri,HILp_QI16949,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Lachnospiraceae_noname_Lachnospiraceae_bacterium_3_1_57FAA_CT1,HILp_QI23115,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Streptococcus_Streptococcus_mitis_oralis_pneumoniae,C18n_QI13901,-0.3121466768525592,0.07229750101398368,0.08347322602279596
Clostridium_Clostridium_scindens,HILp_QI17497,0.3121466768525592,0.07229750101398368,0.08347322602279596
Lachnospiraceae_noname_Lachnospiraceae_bacterium_1_4_56FAA,HILp_QI22250,0.3121466768525592,0.07229750101398368,0.08347322602279596
