gene,n_cancer_types,mean_cohens_d,min_fdr,cancer_types,is_swisnf
MRPL10,1,-0.6122541265636322,0.4539830389722186,Ovary/Fallopian Tube,False
HEXA,1,-0.611826244570625,0.9997943488153372,Lung,False
AJAP1,1,-0.6117357682958109,0.9997943488153372,Lung,False
HNRNPA2B1,1,-0.6115220783680948,0.43006248272353814,Uterus,False
FAAP100,1,-0.6115052875255339,0.9994757549302502,Pancreas,False
KCNA10,1,-0.6115051610483395,0.37829287207713486,Uterus,False
CDIN1,1,-0.6114171040696654,0.4718123375383657,Ovary/Fallopian Tube,False
OR5AU1,1,-0.6111382814092038,0.4671400716214491,Uterus,False
G3BP2,1,-0.6107345617368957,0.5202786868170822,Bowel,False
AHR,1,-0.6106737994322411,0.9997943488153372,Lung,False
STK32C,1,-0.6106435602025164,0.9997943488153372,Lung,False
MS4A2,1,-0.6105798584033937,0.4657590334189346,Bowel,False
CYP46A1,1,-0.6097113248254539,0.9994757549302502,Pancreas,False
FSTL5,1,-0.609345902122785,0.9997943488153372,Lung,False
IL10,1,-0.6091440423122872,0.437214735105422,Uterus,False
BTNL9,1,-0.6087424827738402,0.9997943488153372,Lung,False
MRPL36,1,-0.6086975758165469,0.4744787693120259,Ovary/Fallopian Tube,False
TACR2,1,-0.6086426516682352,1.0,Esophagus/Stomach,False
LAMP5,1,-0.6086075500638458,0.47441208139503066,Bowel,False
MOV10L1,1,-0.6085719706107869,0.49965723451532185,Ovary/Fallopian Tube,False
R3HCC1,1,-0.6084026924756,0.4478645389084365,Ovary/Fallopian Tube,False
FBXO31,1,-0.6082632680399903,0.9997943488153372,Lung,False
NOC4L,1,-0.6080067547467474,0.9997943488153372,Lung,False
ZFP37,1,-0.6079905603244314,0.5202786868170822,Bowel,False
LIM2,1,-0.6078464758717702,0.48897571387687483,Ovary/Fallopian Tube,False
MCU,1,-0.6078344443160962,0.5266206636819892,Bowel,False
BCAT1,1,-0.6077992101519353,0.9997943488153372,Lung,False
ZNF124,1,-0.6075331944363962,0.9994757549302502,Pancreas,False
PKMYT1,1,-0.6071472918367967,0.9997943488153372,Lung,False
RBBP6,1,-0.607032421300375,0.9997943488153372,Lung,False
CNPPD1,1,-0.6066782285424315,0.9994757549302502,Pancreas,False
OR10G4,1,-0.6066039527546065,0.9994757549302502,Pancreas,False
LBR,1,-0.6065471554236165,0.9997943488153372,Lung,False
ADRA1B,1,-0.6064908543781068,0.4748653930782628,Ovary/Fallopian Tube,False
ZFP69,1,-0.6064612143708256,0.8776493075459502,Breast,False
ANXA7,1,-0.6063721841143807,1.0,Esophagus/Stomach,False
MYO1B,1,-0.606328492680016,1.0,Bladder/Urinary Tract,False
SRSF1,1,-0.6063106825666064,0.6214543699352375,Biliary Tract,False
SLC25A15,1,-0.6059812399744292,1.0,Esophagus/Stomach,False
DCDC2B,1,-0.6055083137535,0.4919663593407747,Bowel,False
SFTPC,1,-0.6049109092754923,0.4671400716214491,Uterus,False
DOHH,1,-0.604366096851278,0.4748653930782628,Ovary/Fallopian Tube,False
NTRK1,1,-0.6043409847087665,0.4802097323365819,Ovary/Fallopian Tube,False
FAM163B,1,-0.6040994282990962,0.9997943488153372,Lung,False
AMFR,1,-0.6037598050701071,0.41567091797877737,Uterus,False
MRPL46,1,-0.6030384050671043,0.5231840928706755,Bowel,False
MEOX1,1,-0.6028401508507869,1.0,Esophagus/Stomach,False
TTC3,1,-0.602588956922993,0.9997943488153372,Lung,False
NENF,1,-0.6024776265626908,0.9997943488153372,Lung,False
NAV1,1,-0.6024557722150031,0.8949562803774491,Breast,False
ZNF649,1,-0.6023104867503561,0.4748653930782628,Ovary/Fallopian Tube,False
FZD1,1,-0.6022035556336882,0.9997943488153372,Lung,False
QDPR,1,-0.6021887122398609,0.9997943488153372,Lung,False
DARS2,1,-0.602136438200141,0.43042574593385907,Uterus,False
CDH20,1,-0.6021160741142946,0.4701133725818718,Ovary/Fallopian Tube,False
MRPS5,1,-0.6018402333342752,0.9997943488153372,Lung,False
HIVEP2,1,-0.6010723431480245,0.38517488059003313,Uterus,False
ZNF730,1,-0.6009257015642738,0.42848535566264334,Bowel,False
CNPY3,1,-0.6008889920264223,0.4919663593407747,Bowel,False
LSM14B,1,-0.600339738167773,0.9997943488153372,Lung,False
TMEM91,1,-0.6002007425669916,0.48131027844134133,Bowel,False
ALG8,1,-0.6001675605369613,0.9994757549302502,Pancreas,False
AMOT,1,-0.600146684760049,1.0,Bladder/Urinary Tract,False
GRIN2C,1,-0.599980301789352,0.4802097323365819,Ovary/Fallopian Tube,False
CCNB3,1,-0.5996197183206005,0.9997943488153372,Lung,False
ASAH2,1,-0.599567656506324,1.0,Esophagus/Stomach,False
NDUFS6,1,-0.5991673412080265,0.49965723451532185,Ovary/Fallopian Tube,False
C16orf90,1,-0.598981522980949,0.437214735105422,Uterus,False
FNIP1,1,-0.5989133333205432,0.4772856300060255,Ovary/Fallopian Tube,False
ACMSD,1,-0.5986630252882076,0.9997943488153372,Lung,False
SLC25A47,1,-0.5986019080702919,0.9997943488153372,Lung,False
HDGFL3,1,-0.5985958351314504,0.9997943488153372,Lung,False
PDPN,1,-0.5982219201787466,0.9997943488153372,Lung,False
TPBG,1,-0.5981665583267162,0.9997943488153372,Lung,False
RPL13,1,-0.5980785303582292,0.4701133725818718,Ovary/Fallopian Tube,False
CTTNBP2,1,-0.5979083786584677,1.0,Esophagus/Stomach,False
WDR83OS,1,-0.5976072656755095,0.46584391393059277,Ovary/Fallopian Tube,False
ZMYND12,1,-0.5971885100022483,1.0,Esophagus/Stomach,False
MX2,1,-0.5968510079549083,1.0,Esophagus/Stomach,False
CHAC1,1,-0.5967792699647826,0.5202786868170822,Bowel,False
ARSG,1,-0.5966424554653513,0.49853642334139936,Bowel,False
MRPL30,1,-0.5965199334905362,0.5279673177528519,Bowel,False
CAV3,1,-0.596448625794864,0.4857665312476536,Ovary/Fallopian Tube,False
ZNF337,1,-0.5964052012649712,1.0,Esophagus/Stomach,False
HNRNPA0,1,-0.5963286546429498,0.4857665312476536,Ovary/Fallopian Tube,False
RANBP3L,1,-0.5962346580271849,0.9997943488153372,Lung,False
ANKRD49,1,-0.5961826553986557,0.49965723451532185,Ovary/Fallopian Tube,False
FCGR3A,1,-0.5957636141157757,0.4802097323365819,Ovary/Fallopian Tube,False
LYAR,1,-0.5950426402234625,0.9997943488153372,Lung,False
ZNF655,1,-0.5949115654844476,1.0,Esophagus/Stomach,False
IFNAR2,1,-0.5948572381568764,1.0,Esophagus/Stomach,False
GAMT,1,-0.5945447212008248,0.4772856300060255,Ovary/Fallopian Tube,False
SLC35B1,1,-0.5944883915212358,0.4718123375383657,Ovary/Fallopian Tube,False
SLC25A31,1,-0.5944241109472452,1.0,Esophagus/Stomach,False
ARMCX5,1,-0.5942381987274693,0.9997943488153372,Lung,False
TAF5L,1,-0.5940222586436441,0.45653118291549,Ovary/Fallopian Tube,False
PTRH1,1,-0.593961977223148,0.9994757549302502,Pancreas,False
DUS1L,1,-0.5931258278943816,1.0,Bladder/Urinary Tract,False
COA8,1,-0.5930638630857908,0.4772856300060255,Ovary/Fallopian Tube,False
EBLN1,1,-0.5926809787564533,0.4701133725818718,Ovary/Fallopian Tube,False
VPS37B,1,-0.5924071600599041,0.4671400716214491,Uterus,False
KRT33B,1,-0.5924010905139391,0.4802097323365819,Ovary/Fallopian Tube,False
SLFN14,1,-0.592256429773137,0.9997943488153372,Lung,False
TMED9,1,-0.592159521845596,0.9994757549302502,Pancreas,False
AP5M1,1,-0.5920342812258175,0.5279673177528519,Bowel,False
HGFAC,1,-0.5919103319811063,0.4671400716214491,Uterus,False
CST9,1,-0.5918396903535005,0.4695024045164553,Bowel,False
TNIP1,1,-0.5916526834303233,0.5266206636819892,Bowel,False
EPHB4,1,-0.5912187795366428,0.9997943488153372,Lung,False
TMEM97,1,-0.5908609945544255,0.5266206636819892,Bowel,False
TMEM196,1,-0.5907741062107217,1.0,Esophagus/Stomach,False
RPGRIP1L,1,-0.590660424956195,0.9997943488153372,Lung,False
APOOL,1,-0.5905633387859318,1.0,Esophagus/Stomach,False
SRPK2,1,-0.5905147841577352,1.0,Esophagus/Stomach,False
ZNF679,1,-0.5904763875861982,1.0,Esophagus/Stomach,False
SLC24A3,1,-0.5903756424062734,1.0,Esophagus/Stomach,False
MYLIP,1,-0.5902637710630972,0.39465688759629697,Bowel,False
ZP1,1,-0.5902481196721743,1.0,Esophagus/Stomach,False
FAM180A,1,-0.5901318643906838,0.5202786868170822,Bowel,False
VAMP2,1,-0.5892552208512445,0.9994757549302502,Pancreas,False
CEP250,1,-0.5887613280822039,0.48927306948333416,Bowel,False
SPACA1,1,-0.588529407870777,0.4671400716214491,Uterus,False
THADA,1,-0.5885249708657498,0.9997943488153372,Lung,False
DGKQ,1,-0.5881868787431399,0.4539830389722186,Ovary/Fallopian Tube,False
GAREM1,1,-0.5878688429947756,1.0,Esophagus/Stomach,False
VPS29,1,-0.587867809382687,0.4718123375383657,Ovary/Fallopian Tube,False
FASLG,1,-0.5878453047153299,0.9997943488153372,Lung,False
MSH4,1,-0.5874816153611807,0.4671400716214491,Uterus,False
SUV39H2,1,-0.5874702668841969,0.9994757549302502,Pancreas,False
TYR,1,-0.5872819948056358,0.4919663593407747,Bowel,False
TRPC1,1,-0.5871540613343363,0.5198525438158127,Bowel,False
TP53INP2,1,-0.5870818489605448,0.9997943488153372,Lung,False
COX6C,1,-0.5863921961926197,0.5049506865116639,Bowel,False
NFATC1,1,-0.5861825392543978,0.49353730095034015,Ovary/Fallopian Tube,False
ICA1,1,-0.5860043373165648,0.9994757549302502,Pancreas,False
BMP2K,1,-0.5857694741844583,0.4772856300060255,Ovary/Fallopian Tube,False
PRR5,1,-0.5855134157141938,0.4701133725818718,Ovary/Fallopian Tube,False
CA14,1,-0.58534236070136,0.9997943488153372,Lung,False
GNB1L,1,-0.5851483047039241,0.9994757549302502,Pancreas,False
GATD3,1,-0.5850607142038733,0.4375059174181126,Ovary/Fallopian Tube,False
MYOCD,1,-0.5850605101374304,0.4546852872109124,Uterus,False
ODAD3,1,-0.5849152062741066,0.9994757549302502,Pancreas,False
XPNPEP3,1,-0.5848540450489418,0.4802097323365819,Ovary/Fallopian Tube,False
SH3BGRL2,1,-0.5848491144245347,0.48675795409026884,Bowel,False
GABARAPL1,1,-0.5835930025525365,0.44662453857016415,Bowel,False
BNIP3L,1,-0.5829635758894541,0.4802097323365819,Ovary/Fallopian Tube,False
SOS2,1,-0.5821082914893839,0.9997943488153372,Lung,False
PIF1,1,-0.5818632790727003,0.9994757549302502,Pancreas,False
TSTD1,1,-0.5818288495808077,0.9994757549302502,Pancreas,False
XRCC2,1,-0.5813856036498678,0.9994757549302502,Pancreas,False
C5orf34,1,-0.5810908332967042,0.45929509393460755,Uterus,False
AUTS2,1,-0.5810877277677211,1.0,Esophagus/Stomach,False
SLC9C2,1,-0.5810217496999135,1.0,Bladder/Urinary Tract,False
SLAMF7,1,-0.5806812619417613,0.47441208139503066,Bowel,False
MAPK12,1,-0.5803278298097491,0.9997943488153372,Lung,False
EED,1,-0.5802266811083635,1.0,Esophagus/Stomach,False
HLA-E,1,-0.5800535346726462,0.9997943488153372,Lung,False
COX7A1,1,-0.5797231185541999,1.0,Esophagus/Stomach,False
SCAMP5,1,-0.5793928429430686,0.4748653930782628,Ovary/Fallopian Tube,False
FOXRED1,1,-0.5793566592553773,0.4802097323365819,Ovary/Fallopian Tube,False
CFAP61,1,-0.5793482490793893,1.0,Esophagus/Stomach,False
PIMREG,1,-0.5792172490022912,0.5202786868170822,Bowel,False
SMC1A,1,-0.5792105860228705,0.8914748538826587,Breast,False
AKAP14,1,-0.5788727002943203,0.9994757549302502,Pancreas,False
MORF4L2,1,-0.578384657783113,0.9994757549302502,Pancreas,False
TBC1D21,1,-0.57830744356102,0.6813085218619676,Lymphoid,False
CAMLG,1,-0.5778490242555355,0.4671400716214491,Uterus,False
CREBL2,1,-0.5777830344264202,1.0,Esophagus/Stomach,False
KIF11,1,-0.5777153021356453,0.4744787693120259,Ovary/Fallopian Tube,False
HMOX1,1,-0.5777093333902753,0.5279673177528519,Bowel,False
PPP1R18,1,-0.5772962581655855,0.9994757549302502,Pancreas,False
KLC3,1,-0.5761681811986163,0.4718123375383657,Ovary/Fallopian Tube,False
CNTLN,1,-0.5760010027977805,0.9997943488153372,Lung,False
WDR18,1,-0.5758906332292376,1.0,Esophagus/Stomach,False
HNF1B,1,-0.5757425199378335,0.4718123375383657,Ovary/Fallopian Tube,False
GEN1,1,-0.5755243402468696,1.0,Esophagus/Stomach,False
DYNLL2,1,-0.5748605414578866,0.9994757549302502,Pancreas,False
NECAP2,1,-0.574743437476427,0.4546852872109124,Uterus,False
ZNF519,1,-0.5739366075024238,0.9997943488153372,Lung,False
KLHL22,1,-0.5734386168375456,1.0,Esophagus/Stomach,False
VWDE,1,-0.5733564942529525,1.0,Esophagus/Stomach,False
KIAA1549,1,-0.5730230936569303,0.9997943488153372,Lung,False
TPH1,1,-0.5729819246351249,0.9997943488153372,Lung,False
CEP290,1,-0.572751897748534,0.5279673177528519,Bowel,False
ZNF213,1,-0.572746596604741,0.5279673177528519,Bowel,False
FREM2,1,-0.5724644252704838,0.48897571387687483,Ovary/Fallopian Tube,False
IMPG2,1,-0.5723441061907132,1.0,Bladder/Urinary Tract,False
ABCF3,1,-0.572254866066369,0.9997943488153372,Lung,False
POLR3B,1,-0.5720682284100769,0.7241882556896287,Lymphoid,False
CIBAR2,1,-0.5720478964516829,0.9997943488153372,Lung,False
TMEM250,1,-0.5719339128905916,0.49353730095034015,Ovary/Fallopian Tube,False
TMF1,1,-0.5718663128565705,0.9997943488153372,Lung,False
SERBP1,1,-0.5713729828310172,0.44662453857016415,Bowel,False
HSD11B1,1,-0.5698943093688144,0.4772856300060255,Ovary/Fallopian Tube,False
PTGFRN,1,-0.5698221697300697,0.41567091797877737,Uterus,False
SPRTN,1,-0.5694694846803322,1.0,Esophagus/Stomach,False
KIAA1614,1,-0.5694263598129653,0.5279673177528519,Bowel,False
NEDD9,1,-0.5693350019651242,0.9997943488153372,Lung,False
MAP3K7CL,1,-0.5683532782640088,0.5231840928706755,Bowel,False
FAM114A1,1,-0.5681896982279624,0.5002598405163333,Bowel,False
EDEM3,1,-0.5673560221700298,1.0,Esophagus/Stomach,False
MROH1,1,-0.5668982586795892,0.48897571387687483,Ovary/Fallopian Tube,False
ASH1L,1,-0.5667352275769162,0.8914748538826587,Breast,False
TTLL12,1,-0.5666841775370673,0.49353730095034015,Ovary/Fallopian Tube,False
LRRC52,1,-0.5664450155734375,0.44595352962588775,Uterus,False
KRTAP19-6,1,-0.5661287541948664,0.4548332273353825,Bowel,False
SCUBE3,1,-0.5658927747705902,0.43501759830831527,Ovary/Fallopian Tube,False
REC114,1,-0.5658262468845369,0.9997943488153372,Lung,False
HNRNPA1,1,-0.5651936761778736,0.46247448267199825,Ovary/Fallopian Tube,False
OR6A2,1,-0.5651444872012218,1.0,Bladder/Urinary Tract,False
PRSS23,1,-0.565054445846323,0.44595352962588775,Uterus,False
DCUN1D5,1,-0.5649302715231083,0.9997943488153372,Lung,False
NLRP2,1,-0.5648387210418211,0.4744787693120259,Ovary/Fallopian Tube,False
ERCC5,1,-0.5646674271896627,0.9997943488153372,Lung,False
IFIT2,1,-0.5644259898684862,0.4802097323365819,Ovary/Fallopian Tube,False
KRT71,1,-0.5643748008831032,0.49353730095034015,Ovary/Fallopian Tube,False
BTN2A2,1,-0.5639380709793308,0.9994757549302502,Pancreas,False
ZNF322,1,-0.5639356770407634,0.49853642334139936,Bowel,False
OGT,1,-0.5638778954465267,0.46584391393059277,Ovary/Fallopian Tube,False
CMTM3,1,-0.5638373623430143,0.9997943488153372,Lung,False
OVOL2,1,-0.5634359854643676,0.4609315554615419,Ovary/Fallopian Tube,False
OCIAD1,1,-0.5632149991871426,0.9997943488153372,Lung,False
CTNNA2,1,-0.563122649379797,0.48081782207607465,Bowel,False
POM121,1,-0.5624283378610816,0.41057720714554263,Bowel,False
GDPD3,1,-0.5623343007757099,0.43501759830831527,Ovary/Fallopian Tube,False
MFN2,1,-0.5622449704286939,0.4701133725818718,Ovary/Fallopian Tube,False
EMC8,1,-0.5615238189047407,0.8949562803774491,Breast,False
NDUFS2,1,-0.561300886254284,0.4857665312476536,Ovary/Fallopian Tube,False
SGPL1,1,-0.5606471127824418,0.4671400716214491,Uterus,False
ZMYND11,1,-0.5603356666406981,0.4772856300060255,Ovary/Fallopian Tube,False
TMEM204,1,-0.5602821098600875,0.4857665312476536,Ovary/Fallopian Tube,False
FCGR2A,1,-0.5598563603493435,0.9997943488153372,Lung,False
EEFSEC,1,-0.5595991055194948,0.4657590334189346,Bowel,False
GMPPB,1,-0.5594691730901213,0.49965723451532185,Ovary/Fallopian Tube,False
BATF,1,-0.5592234433791344,0.5231840928706755,Bowel,False
TMEM161B,1,-0.5591836467254222,0.5049506865116639,Bowel,False
NOL7,1,-0.5591502858841872,1.0,Bladder/Urinary Tract,False
ANKS1A,1,-0.5588680870296746,0.4802097323365819,Ovary/Fallopian Tube,False
GRINA,1,-0.5585135189136043,0.9994757549302502,Pancreas,False
RNF130,1,-0.558228921715171,0.9994757549302502,Pancreas,False
LGSN,1,-0.5581629993977654,0.48675795409026884,Bowel,False
AMIGO2,1,-0.5579127285112432,0.5279673177528519,Bowel,False
FNBP1,1,-0.5577522137542602,0.5002598405163333,Bowel,False
MECP2,1,-0.5576605011671245,0.9994757549302502,Pancreas,False
ARMC1,1,-0.5574968995754406,0.9997943488153372,Lung,False
MYO7A,1,-0.5572326204131227,1.0,Esophagus/Stomach,False
SSH1,1,-0.5568854875390787,0.9997943488153372,Lung,False
BAG5,1,-0.5565824508292003,0.4857665312476536,Ovary/Fallopian Tube,False
EVPLL,1,-0.5564888591995807,0.46247448267199825,Ovary/Fallopian Tube,False
DIS3,1,-0.5557596946925187,0.5279673177528519,Bowel,False
HLA-B,1,-0.5549874908119627,1.0,Bladder/Urinary Tract,False
LIPE,1,-0.5544237314509255,0.41017649628713837,Ovary/Fallopian Tube,False
FSIP2,1,-0.5542310152583649,0.4352158137284654,Uterus,False
PP2D1,1,-0.5542048106722658,0.9997943488153372,Lung,False
CLMP,1,-0.5539863875321168,0.9997943488153372,Lung,False
SLN,1,-0.5534818503898833,0.9997943488153372,Lung,False
TMEM219,1,-0.5533014791596482,1.0,Esophagus/Stomach,False
NPPB,1,-0.5532213139087913,1.0,Esophagus/Stomach,False
CDC25C,1,-0.5528601781066282,0.5049506865116639,Bowel,False
XKR4,1,-0.5528582902183333,0.9994757549302502,Pancreas,False
YARS2,1,-0.5525797184248442,0.4748653930782628,Ovary/Fallopian Tube,False
ANKRD37,1,-0.5524825861740674,0.9997943488153372,Lung,False
LMBRD2,1,-0.5521936128044843,0.49853642334139936,Bowel,False
RNF13,1,-0.5517355569846074,0.4546852872109124,Uterus,False
PSD2,1,-0.5516880088169991,0.45929509393460755,Uterus,False
DCDC1,1,-0.5516047413294007,0.8949562803774491,Breast,False
KBTBD2,1,-0.5514053986880652,1.0,Esophagus/Stomach,False
MID1,1,-0.5508574374812414,0.49965723451532185,Ovary/Fallopian Tube,False
CCL28,1,-0.5506008395665358,0.5231840928706755,Bowel,False
OSGIN2,1,-0.5504351784828315,0.9997943488153372,Lung,False
EMC9,1,-0.5489674505459673,0.483492823972508,Bowel,False
ARID4A,1,-0.5488474525738333,0.4671400716214491,Uterus,False
GIT1,1,-0.5487178944057872,0.4772856300060255,Ovary/Fallopian Tube,False
HEATR1,1,-0.5481880992590422,0.3955130763002683,Ovary/Fallopian Tube,False
RASA2,1,-0.5480467205564181,0.483492823972508,Bowel,False
C1QB,1,-0.5478371235407627,0.39318181437050126,Ovary/Fallopian Tube,False
CIAPIN1,1,-0.5478280488319576,0.5279673177528519,Bowel,False
PHF6,1,-0.5477494718587951,0.483492823972508,Bowel,False
ZNF276,1,-0.5475564304520799,0.9994757549302502,Pancreas,False
CCDC27,1,-0.5474974568453054,0.9997943488153372,Lung,False
FUT3,1,-0.5466238152227834,0.9997943488153372,Lung,False
CPLANE1,1,-0.546569514616972,0.44119347510768253,Bowel,False
STXBP5L,1,-0.5462384610127163,1.0,Esophagus/Stomach,False
WFDC6,1,-0.5458017286437021,1.0,Esophagus/Stomach,False
MACROH2A2,1,-0.545573605712269,0.5266206636819892,Bowel,False
RIPK4,1,-0.5444025622704511,0.4352158137284654,Uterus,False
TGM6,1,-0.5441398139791029,0.4857665312476536,Ovary/Fallopian Tube,False
DESI1,1,-0.5437209036299546,0.5002598405163333,Bowel,False
TM4SF20,1,-0.5433178108473152,0.9997943488153372,Lung,False
STARD3NL,1,-0.5432938146855866,0.9997943488153372,Lung,False
PRKCSH,1,-0.543026914778825,0.9997943488153372,Lung,False
SCYL1,1,-0.5428749585574548,0.9969807075405016,Skin,False
NEK2,1,-0.5428201636552298,1.0,Bladder/Urinary Tract,False
C2CD4D,1,-0.5427818582565846,0.4802097323365819,Ovary/Fallopian Tube,False
ZNF138,1,-0.5426502700438027,0.5231840928706755,Bowel,False
APOL5,1,-0.5418679959526183,0.5279673177528519,Bowel,False
CXXC1,1,-0.5415701635738661,0.4857665312476536,Ovary/Fallopian Tube,False
POU2F1,1,-0.5414442064288735,0.4748653930782628,Ovary/Fallopian Tube,False
SLC25A27,1,-0.5412833807333736,0.42848535566264334,Bowel,False
STARD8,1,-0.5409689487514561,0.44595352962588775,Uterus,False
TAFA1,1,-0.5407987171353603,0.9997943488153372,Lung,False
CALM3,1,-0.5406848242687827,0.5231840928706755,Bowel,False
TLCD1,1,-0.5404754806016899,0.4546852872109124,Uterus,False
OMD,1,-0.5404336798118713,0.5002598405163333,Bowel,False
VIPR1,1,-0.5404290812569004,0.5266206636819892,Bowel,False
HS3ST6,1,-0.5403252092112456,0.4802097323365819,Ovary/Fallopian Tube,False
ZGLP1,1,-0.54012120309835,0.5266206636819892,Bowel,False
RINL,1,-0.5398151272777196,0.9997943488153372,Lung,False
FRS2,1,-0.5396904627579843,0.9997943488153372,Lung,False
LPL,1,-0.539445088996558,0.9994757549302502,Pancreas,False
ALDH1A1,1,-0.5394004819221669,0.5124066107380654,Bowel,False
ACOT8,1,-0.5390131273831971,0.5266206636819892,Bowel,False
TMEM278,1,-0.538440714748208,0.48897571387687483,Ovary/Fallopian Tube,False
AHNAK2,1,-0.5381213394604243,0.49353730095034015,Ovary/Fallopian Tube,False
STARD3,1,-0.5380071025515915,0.4857665312476536,Ovary/Fallopian Tube,False
RHEBL1,1,-0.5379245156681984,0.5266206636819892,Bowel,False
CLEC14A,1,-0.5377763927414289,0.9997943488153372,Lung,False
RNF10,1,-0.5376334787518843,0.8949562803774491,Breast,False
TSPAN4,1,-0.5376171250582439,0.4375059174181126,Ovary/Fallopian Tube,False
DGKZ,1,-0.5375651309211312,0.5266206636819892,Bowel,False
PYCR1,1,-0.5374080598838186,0.9994757549302502,Pancreas,False
TLR4,1,-0.5370283287454114,0.5198525438158127,Bowel,False
ATRN,1,-0.5361572638965547,0.9994757549302502,Pancreas,False
POMC,1,-0.5361324710955577,0.9997943488153372,Lung,False
ING1,1,-0.5358762036555363,0.4748653930782628,Ovary/Fallopian Tube,False
RFX8,1,-0.5356169733759042,0.49853642334139936,Bowel,False
RNF183,1,-0.5353875440795414,0.9997943488153372,Lung,False
B3GALT2,1,-0.5350968172080702,1.0,Esophagus/Stomach,False
