comparison,treatment_id,drug_name,cohens_d,p_value,n_group_a,n_group_b,median_a,median_b,fdr,Drug.Name,MOA,repurposing_target,Synonyms
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77564118-001-03-1,FENOVERINE,-0.0081,0.6588660842054448,45,261,0.1402,0.0757,0.917473019874233,FENOVERINE,ACETYLCHOLINE RECEPTOR ANTAGONIST,,FENOVERINE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77564118-001-03-1,FENOVERINE,0.1105,0.9575581218752146,110,45,0.1093,0.1402,0.9962140059436436,FENOVERINE,ACETYLCHOLINE RECEPTOR ANTAGONIST,,FENOVERINE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77597856-003-02-5,DETOMIDINE,0.0905,0.7064399363121348,44,273,0.0735,0.0775,0.9286830463429296,DETOMIDINE,ADRENERGIC RECEPTOR AGONIST,ADRA2A,DETOMIDINE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77597856-003-02-5,DETOMIDINE,-0.0377,0.7692155939166088,112,44,0.0806,0.0735,0.9649777487836668,DETOMIDINE,ADRENERGIC RECEPTOR AGONIST,ADRA2A,DETOMIDINE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77625799-001-07-7,VANDETANIB,-0.2649,0.0771456007945624,45,274,-0.537,-0.2923,0.5227730832286217,VANDETANIB,"EGFR INHIBITOR, RET TYROSINE KINASE INHIBITOR, VEGFR INHIBITOR","EGFR, EPHA1, EPHA10, EPHA2, EPHA3, EPHA4, EPHA5, EPHA6, EPHA7, EPHA8, EPHB1, EPHB2, EPHB3, EPHB4, EPHB6, ERBB2, ERBB3, ERBB4, FLT1, FLT4, KDR, PTK6, RET, SRC, TEK, VEGFA",VANDETANIB
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77625799-001-07-7,VANDETANIB,0.4117,0.0075028649606572,113,45,-0.0808,-0.537,0.4191473777262721,VANDETANIB,"EGFR INHIBITOR, RET TYROSINE KINASE INHIBITOR, VEGFR INHIBITOR","EGFR, EPHA1, EPHA10, EPHA2, EPHA3, EPHA4, EPHA5, EPHA6, EPHA7, EPHA8, EPHB1, EPHB2, EPHB3, EPHB4, EPHB6, ERBB2, ERBB3, ERBB4, FLT1, FLT4, KDR, PTK6, RET, SRC, TEK, VEGFA",VANDETANIB
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77627880-001-04-0,A205804,0.1246,0.4940841152199944,44,272,0.039,0.0292,0.8638817609744343,A205804,ICAM1 EXPRESSION INHIBITOR,"ICAM1, SELE",A205804
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77627880-001-04-0,A205804,-0.028,0.9984407839056112,113,44,0.1186,0.039,1.0,A205804,ICAM1 EXPRESSION INHIBITOR,"ICAM1, SELE",A205804
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77634909-001-03-5,AEG3482,0.0519,0.9709164163995064,44,272,-0.1068,-0.0676,0.9941923398917296,AEG3482,HSP INDUCER,,AEG3482
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77634909-001-03-5,AEG3482,0.0271,0.764946997173774,113,44,-0.0375,-0.1068,0.9649777487836668,AEG3482,HSP INDUCER,,AEG3482
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77638923-001-02-0,CUDC-907,-0.3028,0.1167412829155387,41,265,-3.5396,-3.442,0.5902258458648606,CUDC-907,PI3K INHIBITOR,"HDAC2, PIK3R1",CUDC-907
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77638923-001-02-0,CUDC-907,0.2422,0.248494490498592,108,41,-3.5189,-3.5396,0.7591588283498681,CUDC-907,PI3K INHIBITOR,"HDAC2, PIK3R1",CUDC-907
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77641333-003-27-1,NAPHAZOLINE,0.0373,0.8499214872668401,45,274,0.0578,0.0611,0.9688106411890308,NAPHAZOLINE,ADRENERGIC RECEPTOR AGONIST,"ADRA1A, ADRA2A",NAPHAZOLINE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77641333-003-27-1,NAPHAZOLINE,-0.2801,0.1290399244921081,113,45,-0.0558,0.0578,0.674117445101926,NAPHAZOLINE,ADRENERGIC RECEPTOR AGONIST,"ADRA1A, ADRA2A",NAPHAZOLINE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77677632-003-02-6,SB-200646,0.0642,0.8609244385910367,44,269,-0.4257,-0.3772,0.9718498650096656,SB-200646,SEROTONIN RECEPTOR ANTAGONIST,"HTR2B, HTR2C",SB-200646
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77677632-003-02-6,SB-200646,-0.0547,0.9984288587452465,112,44,-0.3988,-0.4257,1.0,SB-200646,SEROTONIN RECEPTOR ANTAGONIST,"HTR2B, HTR2C",SB-200646
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77685957-300-09-1,DEQUALINIUM,-0.0263,0.9777033332486492,44,268,-1.285,-1.2632,0.9951602421287314,DEQUALINIUM,PKC INHIBITOR,"KCNN1, KCNN3",DEQUALINIUM
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77685957-300-09-1,DEQUALINIUM,0.0227,0.9888314699780368,110,44,-1.2681,-1.285,1.0,DEQUALINIUM,PKC INHIBITOR,"KCNN1, KCNN3",DEQUALINIUM
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77695569-001-30-0,TIABENDAZOLE,0.0704,0.7384048560133436,45,274,0.087,0.0718,0.9370934250983368,TIABENDAZOLE,ANGIOGENESIS INHIBITOR,,TIABENDAZOLE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77695569-001-30-0,TIABENDAZOLE,-0.0342,0.9661974585551908,113,45,0.0913,0.087,0.9993987181877804,TIABENDAZOLE,ANGIOGENESIS INHIBITOR,,TIABENDAZOLE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77756533-001-01-4,"7,8,9,10-TETRAHYDROAZEPINO[2,1-B]QUINAZOLIN-12(6H)-ONE",-0.035,0.9308059461962204,41,226,0.4018,0.3812,0.9859863299020803,"7,8,9,10-TETRAHYDROAZEPINO[2,1-B]QUINAZOLIN-12(6H)-ONE",,,"7,8,9,10-TETRAHYDROAZEPINO[2,1-B]QUINAZOLIN-12(6H)-ONE"
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77756533-001-01-4,"7,8,9,10-TETRAHYDROAZEPINO[2,1-B]QUINAZOLIN-12(6H)-ONE",-0.0012,0.9605065311500304,101,41,0.3888,0.4018,0.9969687176126606,"7,8,9,10-TETRAHYDROAZEPINO[2,1-B]QUINAZOLIN-12(6H)-ONE",,,"7,8,9,10-TETRAHYDROAZEPINO[2,1-B]QUINAZOLIN-12(6H)-ONE"
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77758223-300-02-9,FURAMIDINE,-0.3519,0.138366215726012,52,393,-0.4052,-0.3511,0.6153529218729863,FURAMIDINE,PROTEIN ARGININE N-METHYLTRANSFERASE INHIBITOR,PRMT1,FURAMIDINE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77758223-300-02-9,FURAMIDINE,0.4277,0.0498663850204338,151,52,-0.2921,-0.4052,0.5629734501663914,FURAMIDINE,PROTEIN ARGININE N-METHYLTRANSFERASE INHIBITOR,PRMT1,FURAMIDINE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77771411-003-10-7,MOXONIDINE,-0.1997,0.3592427320015294,44,272,0.1032,0.1205,0.7890600530331182,MOXONIDINE,IMIDAZOLINE RECEPTOR AGONIST,"ADRA2A, ADRA2B, ADRA2C",MOXONIDINE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77771411-003-10-7,MOXONIDINE,0.2509,0.2125947067754743,112,44,0.142,0.1032,0.7445459823397264,MOXONIDINE,IMIDAZOLINE RECEPTOR AGONIST,"ADRA2A, ADRA2B, ADRA2C",MOXONIDINE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77791657-001-01-1,3-DEAZANEPLANOCIN-A,0.0624,0.8540395715568156,44,275,-0.0002,0.1548,0.9698827046112692,3-DEAZANEPLANOCIN-A,HISTONE LYSINE METHYLTRANSFERASE INHIBITOR,EZH2,3-DEAZANEPLANOCIN-A
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77791657-001-01-1,3-DEAZANEPLANOCIN-A,0.0576,0.5221928729887326,112,44,0.3525,-0.0002,0.9008431918238092,3-DEAZANEPLANOCIN-A,HISTONE LYSINE METHYLTRANSFERASE INHIBITOR,EZH2,3-DEAZANEPLANOCIN-A
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77791657-003-01-7,3-DEAZANEPLANOCIN-A,0.0909,0.4628981501455783,41,258,0.2035,-0.017,0.8520542056480781,3-DEAZANEPLANOCIN-A,HISTONE LYSINE METHYLTRANSFERASE INHIBITOR,EZH2,3-DEAZANEPLANOCIN-A
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77791657-003-01-7,3-DEAZANEPLANOCIN-A,0.0425,0.8891765263093739,105,41,0.1371,0.2035,0.9886210272868264,3-DEAZANEPLANOCIN-A,HISTONE LYSINE METHYLTRANSFERASE INHIBITOR,EZH2,3-DEAZANEPLANOCIN-A
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77793136-003-03-0,HYDROXYFASUDIL,0.0386,0.6278466353507648,44,273,-0.3918,-0.3983,0.909600899936618,HYDROXYFASUDIL,RHO ASSOCIATED KINASE INHIBITOR,"PKIA, PRKACA, ROCK1",HYDROXYFASUDIL
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77793136-003-03-0,HYDROXYFASUDIL,-0.1249,0.4944237494717974,112,44,-0.3803,-0.3918,0.8892818155365767,HYDROXYFASUDIL,RHO ASSOCIATED KINASE INHIBITOR,"PKIA, PRKACA, ROCK1",HYDROXYFASUDIL
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77817104-001-02-9,N-(P-AMYLCINNAMOYL)-ANTHRANILIC-ACID,0.1362,0.562060016523686,52,394,-0.0225,-0.0125,0.8888988329270909,N-(P-AMYLCINNAMOYL)-ANTHRANILIC-ACID,PHOSPHOLIPASE INHIBITOR,,N-(P-AMYLCINNAMOYL)-ANTHRANILIC-ACID
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77817104-001-02-9,N-(P-AMYLCINNAMOYL)-ANTHRANILIC-ACID,-0.1063,0.501615594773086,151,52,-0.0258,-0.0225,0.8919854237287974,N-(P-AMYLCINNAMOYL)-ANTHRANILIC-ACID,PHOSPHOLIPASE INHIBITOR,,N-(P-AMYLCINNAMOYL)-ANTHRANILIC-ACID
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77821588-364-01-2,AZATADINE,-0.0579,0.5121882037397827,44,268,0.2148,0.2194,0.870293433547753,AZATADINE,HISTAMINE RECEPTOR ANTAGONIST,HRH1,AZATADINE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77821588-364-01-2,AZATADINE,0.1252,0.3607808719982995,110,44,0.2517,0.2148,0.8324689582832596,AZATADINE,HISTAMINE RECEPTOR ANTAGONIST,HRH1,AZATADINE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77841042-001-14-1,BREFELDIN-A,-0.4646,0.0023842648378259,44,269,-4.4373,-3.7892,0.2030570361270717,BREFELDIN-A,PROTEIN SYNTHESIS INHIBITOR,"ARF1, CYTH2",BREFELDIN-A
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77841042-001-14-1,BREFELDIN-A,0.4395,0.0072762174135366,112,44,-3.7306,-4.4373,0.4191473777262721,BREFELDIN-A,PROTEIN SYNTHESIS INHIBITOR,"ARF1, CYTH2",BREFELDIN-A
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77867004-001-02-7,U-104,-0.4203,0.0134340912712707,45,274,-0.1036,0.0354,0.3183635169194802,U-104,CARBONIC ANHYDRASE INHIBITOR,"CA1, CA12, CA2, CA9",U-104
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77867004-001-02-7,U-104,0.3649,0.035423477396083,113,45,0.06,-0.1036,0.5397061790807384,U-104,CARBONIC ANHYDRASE INHIBITOR,"CA1, CA12, CA2, CA9",U-104
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77897005-001-02-9,RIDINILAZOLE,0.0877,0.3348456597661243,52,394,0.1265,0.0086,0.7765229814699264,RIDINILAZOLE,ANTIBACTERIAL,,RIDINILAZOLE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77897005-001-02-9,RIDINILAZOLE,-0.0117,0.5299012097553202,151,52,0.0143,0.1265,0.9008431918238092,RIDINILAZOLE,ANTIBACTERIAL,,RIDINILAZOLE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77908580-001-09-6,ENTINOSTAT,0.0092,0.7179255507293536,44,274,-1.9045,-1.9297,0.9319264995477488,ENTINOSTAT,HDAC INHIBITOR,"HDAC1, HDAC2, HDAC3, HDAC9",ENTINOSTAT
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77908580-001-09-6,ENTINOSTAT,0.078,0.7452512733307359,112,44,-1.6937,-1.9045,0.959290264628568,ENTINOSTAT,HDAC INHIBITOR,"HDAC1, HDAC2, HDAC3, HDAC9",ENTINOSTAT
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77911775-003-01-8,ADX-10059,0.0181,0.9095681998383792,39,225,0.1602,0.1881,0.9812763145499412,ADX-10059,GLUTAMATE RECEPTOR NEGATIVE ALLOSTERIC MODULATOR,GRM5,ADX-10059
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77911775-003-01-8,ADX-10059,-0.0813,0.8765060995326557,103,39,0.2063,0.1602,0.9856701583018768,ADX-10059,GLUTAMATE RECEPTOR NEGATIVE ALLOSTERIC MODULATOR,GRM5,ADX-10059
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77915400-001-01-6,TCN238,0.0933,0.9665133824168444,52,392,0.0395,0.0448,0.9928243290037572,TCN238,GLUTAMATE RECEPTOR POSITIVE ALLOSTERIC MODULATOR,GRM4,TCN238
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77915400-001-01-6,TCN238,-0.0021,0.2961444200150429,150,52,0.1109,0.0395,0.7930688573357212,TCN238,GLUTAMATE RECEPTOR POSITIVE ALLOSTERIC MODULATOR,GRM4,TCN238
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77925998-050-14-3,QUIPAZINE,0.0879,0.377141643409529,44,269,-0.0362,-0.1215,0.8029171840654886,QUIPAZINE,SEROTONIN RECEPTOR AGONIST,"HTR1A, HTR1D, HTR2A, HTR2B, HTR2C, HTR3A, HTR3B, HTR6, SLC6A4",QUIPAZINE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77925998-050-14-3,QUIPAZINE,-0.1037,0.3593970766350196,113,44,-0.0956,-0.0362,0.8324689582832596,QUIPAZINE,SEROTONIN RECEPTOR AGONIST,"HTR1A, HTR1D, HTR2A, HTR2B, HTR2C, HTR3A, HTR3B, HTR6, SLC6A4",QUIPAZINE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77943374-001-02-8,NVP-BVU972,0.0497,0.5943553620337154,44,275,-0.083,-0.0602,0.8966169536122923,NVP-BVU972,MET INHIBITOR,MET,NVP-BVU972
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77943374-001-02-8,NVP-BVU972,-0.193,0.6806698892944506,112,44,-0.1313,-0.083,0.944370361321888,NVP-BVU972,MET INHIBITOR,MET,NVP-BVU972
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77947974-001-16-3,FLUSPIRILENE,0.0436,0.7025795032536988,44,269,-0.323,-0.3807,0.9286830463429296,FLUSPIRILENE,DOPAMINE RECEPTOR ANTAGONIST,"CACNG1, DRD2, HRH1, HTR1A, HTR1D, HTR1E, HTR2A",FLUSPIRILENE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77947974-001-16-3,FLUSPIRILENE,0.1029,0.5293309291772326,111,44,-0.2937,-0.323,0.9008431918238092,FLUSPIRILENE,DOPAMINE RECEPTOR ANTAGONIST,"CACNG1, DRD2, HRH1, HTR1A, HTR1D, HTR1E, HTR2A",FLUSPIRILENE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77950083-001-03-3,UPF-1069,-0.1797,0.1590728518239805,44,273,-0.3032,-0.2092,0.6452238135512713,UPF-1069,PARP INHIBITOR,PARP2,UPF-1069
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77950083-001-03-3,UPF-1069,0.1885,0.1711403893707438,112,44,-0.2309,-0.3032,0.7034160071594132,UPF-1069,PARP INHIBITOR,PARP2,UPF-1069
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77951111-001-05-9,PD-81723,0.1508,0.5634465997581927,52,393,-0.1835,-0.1763,0.8888988329270909,PD-81723,ADENOSINE RECEPTOR AGONIST,ADORA1,PD-81723
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77951111-001-05-9,PD-81723,-0.083,0.7189037580442906,151,52,-0.133,-0.1835,0.9543218997303488,PD-81723,ADENOSINE RECEPTOR AGONIST,ADORA1,PD-81723
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77987382-001-13-2,MEBENDAZOLE,-0.0758,0.8155601196251441,44,275,-1.4104,-1.4397,0.9597387209194588,MEBENDAZOLE,TUBULIN POLYMERIZATION INHIBITOR,"TUBA1A, TUBB, TUBB4B",MEBENDAZOLE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77987382-001-13-2,MEBENDAZOLE,0.3159,0.1761209322518834,112,44,-1.1471,-1.4104,0.7118221011846955,MEBENDAZOLE,TUBULIN POLYMERIZATION INHIBITOR,"TUBA1A, TUBB, TUBB4B",MEBENDAZOLE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K77987496-011-01-9,ITI214,-0.1322,0.4921122715605218,41,226,0.2191,0.2191,0.8636555591859035,ITI214,PHOSPHODIESTERASE INHIBITOR,PDE1A,ITI214
MTAP-confound_within_CDKN2A-del,BRD:BRD-K77987496-011-01-9,ITI214,0.0121,0.9964082294624006,101,41,0.1878,0.2191,1.0,ITI214,PHOSPHODIESTERASE INHIBITOR,PDE1A,ITI214
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78010432-001-21-5,FUROSEMIDE,0.1193,0.3761717051366928,44,269,0.0079,-0.0146,0.8029171840654886,FUROSEMIDE,DIURETIC,"CA2, GPR35, SLC12A1, SLC12A2",FUROSEMIDE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78010432-001-21-5,FUROSEMIDE,-0.2001,0.1723755250228839,112,44,-0.0402,0.0079,0.7055032036801577,FUROSEMIDE,DIURETIC,"CA2, GPR35, SLC12A1, SLC12A2",FUROSEMIDE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78055238-001-01-8,LY2090314,-0.1439,0.5550023752616424,44,269,-0.1149,-0.1,0.8869609391777693,LY2090314,GLYCOGEN SYNTHASE KINASE INHIBITOR,GSK3B,LY2090314
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78055238-001-01-8,LY2090314,0.0725,0.98586045972333,112,44,-0.2496,-0.1149,1.0,LY2090314,GLYCOGEN SYNTHASE KINASE INHIBITOR,GSK3B,LY2090314
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78061844-050-01-9,4-PPBP,0.0098,0.7493313740363816,44,275,-0.0422,-0.0736,0.9394313201083884,4-PPBP,SIGMA RECEPTOR LIGAND,SIGMAR1,4-PPBP
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78061844-050-01-9,4-PPBP,0.135,0.5170849768967682,112,44,0.0221,-0.0422,0.8988594838497823,4-PPBP,SIGMA RECEPTOR LIGAND,SIGMAR1,4-PPBP
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78086729-001-02-7,GW-788388,-0.086,0.6991870390673094,44,275,-0.3607,-0.3267,0.9280979986757548,GW-788388,ALK TYROSINE KINASE RECEPTOR INHIBITOR,"LCK, MAPK14, TGFBR1",GW-788388
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78086729-001-02-7,GW-788388,0.0126,0.8639762994128003,112,44,-0.3544,-0.3607,0.9832834649479916,GW-788388,ALK TYROSINE KINASE RECEPTOR INHIBITOR,"LCK, MAPK14, TGFBR1",GW-788388
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78092779-001-01-6,2'-C-METHYLGUANOSINE,0.0057,0.675957204908632,39,225,0.2733,0.2558,0.9217605035631986,2'-C-METHYLGUANOSINE,HCV INHIBITOR,,2'-C-METHYLGUANOSINE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78092779-001-01-6,2'-C-METHYLGUANOSINE,0.1033,0.8015186930729542,103,39,0.2779,0.2733,0.9709145011088252,2'-C-METHYLGUANOSINE,HCV INHIBITOR,,2'-C-METHYLGUANOSINE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78096648-001-05-7,OXIPEROMIDE,0.1221,0.384956547441416,44,269,-0.0463,-0.1337,0.8053634582016409,OXIPEROMIDE,DOPAMINE RECEPTOR ANTAGONIST,,OXIPEROMIDE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78096648-001-05-7,OXIPEROMIDE,-0.0188,0.8086224190806426,112,44,-0.0428,-0.0463,0.971606127332784,OXIPEROMIDE,DOPAMINE RECEPTOR ANTAGONIST,,OXIPEROMIDE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78097265-001-02-9,ADELMIDROL,0.028,0.7900337927613699,52,392,0.0979,0.0704,0.9548769728029188,ADELMIDROL,ANTI-INFLAMMATORY AGENT,,ADELMIDROL
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78097265-001-02-9,ADELMIDROL,-0.0946,0.4665216407745682,150,52,0.0453,0.0979,0.879764097213257,ADELMIDROL,ANTI-INFLAMMATORY AGENT,,ADELMIDROL
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78113049-001-16-2,ENOXACIN,-0.0231,0.8062423324736712,44,269,-0.1495,-0.0817,0.9568114407659216,ENOXACIN,TOPOISOMERASE INHIBITOR,TOP2A,ENOXACIN
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78113049-001-16-2,ENOXACIN,0.2911,0.0611171171813255,112,44,0.0112,-0.1495,0.5898634916385098,ENOXACIN,TOPOISOMERASE INHIBITOR,TOP2A,ENOXACIN
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78118466-001-03-3,LY2157299,-0.348,0.0117643154209951,45,274,0.064,0.2313,0.3117693861872662,LY2157299,TGF BETA RECEPTOR INHIBITOR,TGFBR1,LY2157299
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78118466-001-03-3,LY2157299,0.2717,0.0489938325673555,113,45,0.2076,0.064,0.5600473453406463,LY2157299,TGF BETA RECEPTOR INHIBITOR,TGFBR1,LY2157299
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78122587-300-02-7,NNC-55-0396,0.1066,0.4745002884562944,44,273,0.1574,0.1603,0.857561074958275,NNC-55-0396,T-TYPE CALCIUM CHANNEL BLOCKER,"CATSPER1, CATSPER2, CATSPER3, CATSPER4",NNC-55-0396
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78122587-300-02-7,NNC-55-0396,-0.1142,0.3916805555201179,112,44,0.1077,0.1574,0.8477864203519857,NNC-55-0396,T-TYPE CALCIUM CHANNEL BLOCKER,"CATSPER1, CATSPER2, CATSPER3, CATSPER4",NNC-55-0396
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78126613-001-28-5,MENADIONE,0.076,0.5491415988719004,45,274,0.0737,-0.0586,0.8846195625955406,MENADIONE,"MITOCHONDRIAL DNA POLYMERASE INHIBITOR, PHOSPHATASE INHIBITOR","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1",MENADIONE
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78126613-001-28-5,MENADIONE,0.0503,0.8142051402444339,113,45,0.0472,0.0737,0.9733191729330468,MENADIONE,"MITOCHONDRIAL DNA POLYMERASE INHIBITOR, PHOSPHATASE INHIBITOR","AOX1, BGLAP, F10, F2, F7, F9, GGCX, NQO1, NQO2, PROC, PROS1, PROZ, VKORC1, VKORC1L1",MENADIONE
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78161388-001-01-2,TC-N-1752,0.2709,0.081842384506946,39,225,-0.0656,-0.1347,0.5340290580425803,TC-N-1752,SODIUM CHANNEL BLOCKER,SCN9A,TC-N-1752
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78161388-001-01-2,TC-N-1752,-0.1637,0.2188892399914723,103,39,-0.1118,-0.0656,0.7445459823397264,TC-N-1752,SODIUM CHANNEL BLOCKER,SCN9A,TC-N-1752
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78177893-001-02-4,A-674563,-0.3566,0.0436234309196428,44,272,-4.214,-3.7849,0.4495870874789268,A-674563,AKT INHIBITOR,"AKT1, PKIA, PRKACA",A-674563
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78177893-001-02-4,A-674563,0.3644,0.0537576378211993,113,44,-3.7633,-4.214,0.5676739670387928,A-674563,AKT INHIBITOR,"AKT1, PKIA, PRKACA",A-674563
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78294846-001-12-4,OSTHOL,-0.0422,0.8157033919840552,44,273,0.227,0.2339,0.9597387209194588,OSTHOL,CALCIUM CHANNEL BLOCKER,,OSTHOL
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78294846-001-12-4,OSTHOL,-0.1112,0.5773462801568139,112,44,0.1471,0.227,0.9194380659201132,OSTHOL,CALCIUM CHANNEL BLOCKER,,OSTHOL
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78299798-001-02-2,MEPIROXOL,0.0217,0.9413637648518826,44,273,0.209,0.2581,0.9883810056199602,MEPIROXOL,,,MEPIROXOL
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78299798-001-02-2,MEPIROXOL,-0.0592,0.8208510512750037,112,44,0.2748,0.209,0.9750955717234202,MEPIROXOL,,,MEPIROXOL
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78303961-001-02-3,GLYCITEIN,-0.2764,0.0786159292170999,45,274,0.089,0.1369,0.5271272558516443,GLYCITEIN,TUMOR NECROSIS FACTOR RELEASE INHIBITOR,TNF,GLYCITEIN
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78303961-001-02-3,GLYCITEIN,0.347,0.0550397401214394,113,45,0.1692,0.089,0.5713624662252498,GLYCITEIN,TUMOR NECROSIS FACTOR RELEASE INHIBITOR,TNF,GLYCITEIN
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78318619-001-02-7,PF-4981517,-0.1211,0.3072151731116391,45,274,-0.5678,-0.4738,0.7563419236504821,PF-4981517,CYTOCHROME P450 INHIBITOR,CYP3A4,PF-4981517
MTAP-confound_within_CDKN2A-del,BRD:BRD-K78318619-001-02-7,PF-4981517,0.1305,0.3054697027006402,113,45,-0.4789,-0.5678,0.8014448536852192,PF-4981517,CYTOCHROME P450 INHIBITOR,CYP3A4,PF-4981517
CDKN2A-del_MTAP-intact_vs_intact,BRD:BRD-K78321730-001-13-9,METHYLPARABEN,-0.0178,0.9223897146972364,52,391,-0.0318,-0.0379,0.9835038027282078,METHYLPARABEN,OTHER ANTIFUNGAL,,METHYLPARABEN
