gene,n_deleted,n_intact,median_deleted,median_intact,cohens_d,mannwhitney_p,fdr,significant
ATAD5,25,73,-0.1757671257744456,-0.2559061671631342,0.3227153661026233,0.16841976177646767,0.8480580590884138,False
GPN1,25,73,-1.8981606152681152,-2.0001922583564933,0.3231119987142984,0.15617683913982272,0.8455334850894207,False
ASGR1,25,73,0.0948491559963544,0.0707287454365786,0.3231231463616431,0.09640481408633429,0.8036423623347559,False
SELENOO,25,73,-0.0537639546340021,-0.0650802204478488,0.32329671738275784,0.20360305610022278,0.8719384759811547,False
ARPC2,25,73,-0.3633341434612955,-0.4381110151502,0.3235041288647785,0.18675112723677623,0.8623833279635937,False
MYEOV,25,73,-0.0890702699280634,-0.1391884259495611,0.3235939166520843,0.07562839976068508,0.7843220567431141,False
MACC1,25,73,0.0432811467461765,0.0238157780114697,0.32366457917308145,0.3240773558883906,0.8968019191580603,False
ISCA2,25,73,-0.5693672259936996,-0.7077962297659071,0.3236670151486484,0.18136933890910223,0.8567264531030327,False
IRX2,25,73,0.0482174573464999,0.0072883704387037,0.3236904759283946,0.1787220039442179,0.8552613431341796,False
TMEM260,25,73,-0.0183642687205102,-0.0400765172463611,0.32377639879187664,0.20360305610022278,0.8719384759811547,False
RACK1,25,73,-1.9626833011275673,-2.0609704836682607,0.32378202726147615,0.14239077397202002,0.8404242817946975,False
OTUD3,25,73,-0.012211788383017,-0.0327768819435706,0.32392886136073173,0.10311420302678019,0.8111295844496254,False
SLC35B1,25,73,-1.0708563214892108,-1.2312651760203714,0.323939467029152,0.09004934372176171,0.8017253139398755,False
ABCB11,25,73,-0.0429646289130115,-0.0588567784107359,0.32397732215201547,0.16343885119483514,0.8467558626912999,False
TNNI3K,25,73,-0.0022608819356426,-0.003769774324361,0.32399750521903686,0.29311567313121045,0.8900689474878466,False
UBXN2A,25,73,0.1521419981084746,0.1465858404632279,0.32428111488270983,0.29311567313121045,0.8900689474878466,False
IL32,25,73,0.0680853960166645,0.063762036529732,0.3242980649842208,0.2471672461355925,0.8788332124642692,False
RAB5B,25,73,0.0242150916537019,-0.0109335839198581,0.32432328284717843,0.348647752523109,0.9040640420089469,False
ADAMTS15,25,73,0.0388158575189325,0.0092832803005966,0.3243781057640467,0.12955877984970646,0.8382939969658453,False
KIAA0319L,25,73,0.0086368381693322,-0.0140645846431312,0.32439132854503944,0.340329284717792,0.9000655463532047,False
EEF1AKMT3,25,73,-0.2550231148961131,-0.2962135789070343,0.3246139138261641,0.12348890283487465,0.8362082767115323,False
IARS2,25,73,-0.7172324429858613,-0.8017908368415031,0.3246981513247601,0.1950436371646873,0.8691171615308171,False
TNF,25,73,-0.0622408354335125,-0.0818014876166771,0.3247629551780322,0.21543649832775447,0.874968201092341,False
TFRC,25,73,-0.7991018535863007,-1.0907804211462897,0.324822834095294,0.19224998036336605,0.8691171615308171,False
SLFN11,25,73,0.0310124847393577,0.0240249377116467,0.3248997275885898,0.3083395108014987,0.895619923814056,False
CSRNP1,25,73,0.0458481557535771,0.0317360429836283,0.3250205363657701,0.26420439659951955,0.8813858670559972,False
KCNQ2,25,73,0.0468082834026482,0.0460160629006742,0.32517659459464,0.2607337652604097,0.8804552061929203,False
RBM25,25,73,-1.5366505449443475,-1.7754065522363456,0.3252677230717455,0.12548702947388968,0.8382939969658453,False
GCFC2,25,73,-0.0183355367685378,-0.0552144774923804,0.3254520998148264,0.14018684448608495,0.8404242817946975,False
FUT11,25,73,-0.1153806879617077,-0.1844953211268904,0.32545932998289495,0.0575802600924042,0.7682080682417408,False
TAS2R16,25,73,0.1268251549990128,0.1044859104387415,0.3255662175453012,0.2277575329718765,0.8758139231650692,False
ZFAND2B,25,73,0.0922960967564851,0.0896246953583585,0.32588384517628033,0.27124088635558485,0.8847772117958872,False
AHDC1,25,73,-0.1270744664785192,-0.1505886480419241,0.3259207851641108,0.2968734891684388,0.8916647461104316,False
SAMD5,25,73,0.1013436559012936,0.0679019399674405,0.32645099905883973,0.10311420302678019,0.8111295844496254,False
COQ3,25,73,-0.0931652042868754,-0.150566973553277,0.3265567774996953,0.21543649832775447,0.874968201092341,False
ARFIP2,25,73,0.0858289323244614,0.068072137140766,0.3265632061542696,0.1514732361449215,0.8445480713042872,False
BCL6,25,73,-0.0154883548275842,-0.0655018977937759,0.32668223365741733,0.11764334843932436,0.8288655720493222,False
CMC4,25,73,0.057617058875084,0.0468408587765122,0.3267451989165689,0.2677067518834675,0.8835357570444424,False
RTN2,25,73,-0.1177909054533875,-0.1403027715490832,0.32691062991548037,0.12548702947388968,0.8382939969658453,False
SHANK1,25,73,0.1148844619209189,0.0841372840984628,0.3269943464299453,0.08550761766254353,0.795921357967651,False
PIGC,25,73,0.0009353197566701,-0.0419662705661003,0.3270060944381667,0.13800925096442893,0.8382939969658453,False
CLEC1B,25,73,0.1637109441287613,0.1328072996608676,0.32707707044498024,0.1787220039442179,0.8552613431341796,False
GZMH,25,73,-0.2050268903623044,-0.2809275833950784,0.32708881693455977,0.14462120978688364,0.8416757262864688,False
TMEM209,25,73,0.0015072006397701,-0.0334756748482681,0.3272673707635348,0.14462120978688364,0.8416757262864688,False
RASA1,25,73,0.0962890283505435,0.0227636044993389,0.32728440185184743,0.044117179804154964,0.7394813629539708,False
TAS2R1,25,73,0.0992544194174451,0.0835633297077342,0.32729204896563924,0.24057262669394208,0.8780190859452627,False
DHRS4L2,25,73,-0.1025512701224191,-0.1453276133997171,0.327499452305644,0.14916227434494478,0.8442641228785369,False
EMSY,25,73,0.1048479592749994,-0.0054261243198774,0.32769029555082824,0.0797419374879255,0.7882319079911754,False
CAPN15,25,73,0.024870858678777,-0.0380901615121926,0.3277567263890017,0.08115286906207704,0.7887003225756658,False
SP3,25,73,-0.1522305107180926,-0.2262398674650051,0.3279308487250091,0.12955877984970646,0.8382939969658453,False
CSE1L,25,73,-1.9994765179216911,-2.083967415300867,0.327956972597534,0.15617683913982272,0.8455334850894207,False
HABP4,25,73,0.0244944792807356,0.0011290433567452,0.32800369135077195,0.19786695225702378,0.8700226387740788,False
SPINK9,25,73,0.0999734481794594,0.0791823938234166,0.328074236554012,0.26420439659951955,0.8813858670559972,False
ERP29,25,73,0.0489352101918019,-0.022027538220726,0.32812678751287344,0.2538874350165481,0.8804552061929203,False
AAMDC,25,73,0.0008934436072688,-0.024722452656325,0.32817597189334047,0.1787220039442179,0.8552613431341796,False
SEMA4C,25,73,-0.105070300497248,-0.149874298516935,0.3281951256681208,0.12955877984970646,0.8382939969658453,False
CUEDC2,25,73,0.144072451955401,0.1206590812219714,0.32821715844372856,0.5249872606280896,0.9495859210473464,False
PKP4,25,73,0.002622686906159,-0.0308974400663105,0.32822176689416743,0.10838583929180204,0.8111295844496254,False
PDK1,25,73,0.0591579111756824,0.0378612044171796,0.32825609747113577,0.21543649832775447,0.874968201092341,False
STYX,25,73,0.0352250756905439,-0.0036698919861426,0.3282654114546554,0.16343885119483514,0.8467558626912999,False
OSGIN1,25,73,0.0775754034553678,0.0374712983275796,0.32827366306602573,0.1950436371646873,0.8691171615308171,False
DNAJB7,25,73,0.0776093034559421,0.0543139654058253,0.32857936032288726,0.21847077921668723,0.874968201092341,False
MRPL33,25,73,-0.6700265597717969,-0.8766362684573058,0.3288944869902082,0.06792068569113593,0.7794349117201952,False
SEC31A,25,73,0.0087093293258236,0.0160197279718743,0.32893312117649215,0.48848249166740954,0.9450776389823393,False
ATP6V0C,25,73,-2.670088599185203,-2.852565408418547,0.32907466628161186,0.09640481408633429,0.8036423623347559,False
CLTCL1,25,73,-0.1315674435617672,-0.1763694193167275,0.329178807260992,0.1157438305157999,0.825866543962916,False
NRP2,25,73,-0.0457954045338011,-0.0505430661887533,0.3292841807595089,0.38319864625809175,0.9146233420518507,False
ZNF680,25,73,0.0187867514057883,-0.0408006643353054,0.32940872806430443,0.09804850356288715,0.8064714299936374,False
POLD3,25,73,-1.669891713871235,-1.7289719723780734,0.32962160700325555,0.21847077921668723,0.874968201092341,False
IHH,25,73,0.0539366369002676,-0.0199624334008906,0.32962405540578,0.15381137028327307,0.8454910118177098,False
MEGF10,25,73,0.0850076011861891,0.0765899793900958,0.32964672896344777,0.3321390979221094,0.8978721792313197,False
ATP5PO,25,73,-0.307810344153018,-0.4201529763769424,0.32982833140874435,0.09318360472464693,0.8036423623347559,False
KISS1,25,73,-0.0041656580804893,-0.0169273250798147,0.32984087397082906,0.32809216383229467,0.8968019191580603,False
GZF1,25,73,-0.0277888351040208,-0.0412103987986739,0.3299965624618341,0.4533918262601796,0.9348860207763662,False
MON1A,7,32,-0.0637234028829269,-0.03495026335456545,0.33001302066485044,0.5540117614421021,0.9521616799963463,False
SH3GLB2,25,73,-0.0399603770173739,-0.0600525357955506,0.33005893676790893,0.09640481408633429,0.8036423623347559,False
ZSWIM5,25,73,-0.080226041280767,-0.1038011126352204,0.3301092119906925,0.09804850356288715,0.8064714299936374,False
ANKRD28,25,73,0.0076820695921639,-0.0111190714045963,0.3301894295848318,0.24385427816201677,0.8783750626201533,False
PSMB2,25,73,-1.5995711542263895,-1.7138350084139669,0.3302720121163616,0.1787220039442179,0.8552613431341796,False
GJB3,25,73,-0.0674282452367714,-0.0871575808216081,0.3303801211043822,0.10660542991062336,0.8111295844496254,False
TPRN,25,73,0.0926609569049656,0.0007867065262358,0.33045895768923345,0.08700049420649132,0.795921357967651,False
ALDH9A1,25,73,0.0424138462488311,0.0063582115536858,0.3306405505337157,0.17351375157578852,0.8535734100152165,False
CLN6,25,73,-0.075912663980058,-0.1016229006133324,0.33065026627007904,0.21847077921668723,0.874968201092341,False
BLTP1,25,73,-0.0989350665346864,-0.0970076401940395,0.33066111443590207,0.5356679265737498,0.9495859210473464,False
MSX2,25,73,0.07620461935129,0.0384418884352995,0.3306937715794945,0.18675112723677623,0.8623833279635937,False
ASNS,25,73,-0.1124188157731405,-0.1844055704910785,0.330734969770799,0.1787220039442179,0.8552613431341796,False
CFAP119,25,73,0.0270782639673209,-0.0032825993600692,0.3309185432657375,0.17351375157578852,0.8535734100152165,False
BMP1,25,73,0.0516920653535709,0.0240069933216021,0.33103849144526776,0.2094592626032865,0.874968201092341,False
EMC3,25,73,-0.7307706656023968,-0.9346880868722556,0.3311556085036293,0.13585782160087637,0.8382939969658453,False
ISCU,25,73,-1.9569043551895489,-2.002468962353785,0.33124515693878254,0.21243269567291467,0.874968201092341,False
SPATS2L,25,73,0.1039275823152307,0.0542883912022946,0.33125662794037486,0.1275102620164119,0.8382939969658453,False
YIPF5,25,73,-0.1212441473600659,-0.1623549233727823,0.33133947904640476,0.541049008790059,0.9510390919139838,False
SLC35A2,25,73,-0.1412276547441934,-0.1537550072696832,0.33134373191268346,0.29311567313121045,0.8900689474878466,False
CD84,25,73,0.1533801270952664,0.1047153113441482,0.33143139542984773,0.10838583929180204,0.8111295844496254,False
TARBP2,25,73,-0.1387767739305426,-0.1563874803569435,0.33150347491628623,0.17610352232039705,0.8538973117163439,False
ADAMTSL2,25,73,0.0780120640563531,0.0534154249301912,0.3315296317598632,0.3083395108014987,0.895619923814056,False
RXFP3,25,73,0.0589596572473184,0.0149789759012669,0.3315347197283269,0.026642351379235117,0.7135713914895703,False
PCP4,25,73,0.1018169225313992,0.090128928582896,0.33154303379849237,0.2277575329718765,0.8758139231650692,False
ZNF614,25,73,0.1527104906649226,0.1313393032545054,0.3316482188747881,0.18948585389110273,0.8685252674134364,False
LMO3,25,73,0.0959781347443711,0.0566363992465335,0.33179934284066037,0.09971450447999401,0.8086751604842934,False
BNIP2,7,32,-0.0693497325535131,-0.1253096506054015,0.33183459478332344,0.3217316344251329,0.8968019191580603,False
ZBTB7A,25,73,-0.2429473265598257,-0.3279598890371207,0.33193800785384525,0.16841976177646767,0.8480580590884138,False
ACTBL2,25,73,0.0600795077496723,0.0116810391938618,0.33206292481678945,0.21847077921668723,0.874968201092341,False
PPIP5K1,25,73,-0.0952654692742453,-0.1995790799614991,0.33209953057751224,0.15856980334065174,0.8467558626912999,False
ZC3H11A,7,32,-0.0020904077681785,-0.03908921157581985,0.33219622259703285,0.5301175084456818,0.9495859210473464,False
C3orf70,25,73,0.0039271543350767,-0.0267577464303884,0.3322056644488022,0.20651608755486806,0.8729467152160159,False
OCRL,25,73,0.0060799575351745,0.0014105481619247,0.3324228283180934,0.4012342028325856,0.9206053091479325,False
TFAP2B,25,73,-0.032531213130528,-0.0553163674084349,0.33249122233271816,0.0885143387102409,0.7971625351146809,False
RPP25,25,73,0.2187975955012201,0.1906974682084579,0.33259997875328123,0.09318360472464693,0.8036423623347559,False
MARCHF5,25,64,-0.2598530362430302,-0.323761978200812,0.3326044292777591,0.3044299781228317,0.895619923814056,False
ZBTB26,25,73,0.184965969836302,0.1751600994537318,0.3326225709340379,0.38319864625809175,0.9146233420518507,False
CLSTN3,25,73,-0.0275163787517772,-0.1145399494102327,0.3330164423604216,0.022980051179184655,0.7037088598242514,False
STARD4,25,73,0.0164616300840219,-0.0075315352319599,0.3330417869856143,0.2784046950979283,0.8852765716972784,False
SRPRA,25,73,-0.5131520936189007,-0.5625653325031255,0.33311252838038263,0.1950436371646873,0.8691171615308171,False
PRAMEF18,25,64,-0.172201592541216,-0.2069423099666571,0.33311553714572595,0.19963797940704686,0.8714555047186535,False
LMX1B,25,73,0.1275623636976613,0.0865276499463919,0.3332431348459841,0.06670115714001269,0.7794349117201952,False
TLL1,25,73,0.0917173011003821,0.0709448089264033,0.333244527134453,0.14239077397202002,0.8404242817946975,False
FAM89A,25,73,0.0764198677969221,0.0699212263181285,0.3332752797738951,0.23410294936804021,0.8776290999620173,False
APRT,25,73,-0.0692272927625475,-0.1727703360479581,0.3333567226648587,0.02154954191036512,0.6912429982017119,False
SLC44A1,25,73,0.0302996125753328,-0.000652195695287,0.3333970568500451,0.09640481408633429,0.8036423623347559,False
TM6SF1,25,73,0.0410600992980765,-0.0029323759301289,0.33342360620326456,0.15617683913982272,0.8455334850894207,False
SMCHD1,25,73,-0.0395150619410757,-0.0500012041936044,0.33349838309517665,0.27124088635558485,0.8847772117958872,False
TMED2,25,73,-0.5175715054546962,-0.6838810313547707,0.333671926452627,0.13373238319902436,0.8382939969658453,False
ARHGAP18,25,73,0.0983788837149544,0.0994131179203853,0.3337929473118655,0.340329284717792,0.9000655463532047,False
HSPA8,25,73,-0.3313357743251827,-0.3857622646939547,0.33382799765651977,0.4533918262601796,0.9348860207763662,False
SLC17A4,25,73,0.0672930393432218,0.0022211218061293,0.33389910809791157,0.028953472186312845,0.7168665371037762,False
SLC35A1,25,73,-0.0396396835058369,-0.1040453945980343,0.3339342139453258,0.17095254701783347,0.850069362334102,False
NRP1,25,73,0.1064304894537925,0.0553647631031157,0.3340871067850227,0.11956724432684715,0.832605925446484,False
CALHM5,25,73,0.1055768641107236,0.0657729026538674,0.33412195236364967,0.07041477070349694,0.7803505892981482,False
SLC28A2,25,73,-0.015766915551856,-0.0416087888403767,0.33412729435372224,0.31222576229778953,0.895619923814056,False
SGK2,25,73,0.0898064003091396,0.0400233119330062,0.334139859620465,0.12151570162395527,0.8348268374785984,False
BCS1L,25,73,-0.2402371974452693,-0.3871490255792151,0.3344219430892006,0.16343885119483514,0.8467558626912999,False
MTHFD2,25,73,0.0815551560394083,0.0177286109779578,0.33448084905919556,0.17351375157578852,0.8535734100152165,False
MOGAT1,25,73,0.1422321734134722,0.0966134859589264,0.3345767998867183,0.1275102620164119,0.8382939969658453,False
RASGRF1,25,73,0.0379047021801795,0.0067908687459006,0.33458453419361334,0.2277575329718765,0.8758139231650692,False
C1QTNF2,25,73,0.0935599590270455,0.0689436874650054,0.3346942677882417,0.15617683913982272,0.8455334850894207,False
GNPAT,25,73,0.0129467141023173,-0.0176808701162582,0.33480244366902767,0.2505116073346779,0.8802515444088007,False
TMEM187,25,73,-0.0712619488954621,-0.0797553246544028,0.3348994058940001,0.20360305610022278,0.8719384759811547,False
RPS6KA1,25,73,-0.1717265530646178,-0.2037907451566113,0.3349754650020458,0.2505116073346779,0.8802515444088007,False
SLAIN1,25,73,0.0991138999622286,0.0309758849120735,0.33505605317855924,0.10838583929180204,0.8111295844496254,False
KITLG,25,73,0.1396555890552243,0.1286362694853743,0.33507191189915536,0.4197700548392356,0.9257037084395933,False
NAPG,25,73,-0.560697573404516,-0.7914688470440624,0.3351204862809068,0.18404566739299788,0.8605714233995991,False
TXNDC15,25,73,-0.0084955645509842,-0.0570688934399447,0.33514375099616406,0.0825839978069499,0.7914557267110736,False
RPEL1,25,73,0.1212946942535506,0.0749187009476038,0.3355411628228297,0.0885143387102409,0.7971625351146809,False
ADAMTS5,25,73,0.1009930223871821,0.0859955027666421,0.3355642554604504,0.15617683913982272,0.8455334850894207,False
HINT1,25,73,0.0632444753542399,0.0741186205124318,0.33568885810341337,0.42922365413378216,0.9289570720908688,False
CXCR4,25,73,0.0385719180895151,0.025073666709778,0.33581878612940697,0.2607337652604097,0.8804552061929203,False
YBX3,25,73,-0.2425744866224429,-0.2549509386110915,0.336048072386959,0.27124088635558485,0.8847772117958872,False
TBX1,25,73,-0.1263707921434998,-0.1483720054485338,0.33609771520298526,0.21847077921668723,0.874968201092341,False
TOX,25,73,-0.0058722449305133,-0.0314701922065964,0.3361463069175473,0.16343885119483514,0.8467558626912999,False
